EventID,EventTemplate
P0,"<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> MB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> MB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> MB) received, lifetime <*>:<*>"
P1,<*>.<*>.<*>:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy closed the connection unexpectedly. _/|\\_ <*>.<*>.<*>.<*>:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy closed the connection unexpectedly.
P2,<*>.<*>.<*>:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*> _/|\\_ <*>.<*>.<*>.<*>:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>
P3,<*>.<*>.<*>.<*>:<*> open through proxy socks.cse.cuhk.edu.hk:<*> 
P4,wpad:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>
P5,"<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*>:<*> _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*> _/|\\_ <*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>:<*> _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*> _/|\\_ <*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*>:<*> _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*>"
P6,"<*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>"
P7,<*>.<*>.<*>.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*> _/|\\_ <*>.<*>-<*>.<*>.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*> _/|\\_ <*>-<*>.<*>.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*> _/|\\_ <*>.<*>.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*>
P8,awqiizxequsixgr:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>
P9,"<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec"
P10,"<*>-<*>.<*>.<*>:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy server cannot establish a connection with the target, status code <*> _/|\\_ <*>.<*>.<*>:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy server cannot establish a connection with the target, status code <*> _/|\\_ <*>.<*>.<*>.<*>:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy server cannot establish a connection with the target, status code <*>"
P11,<*>.<*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.<*>.<*>.hk:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ proxy.cse.cuhk.edu.hk:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.open.<*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS
P12,"<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <<*> sec _/|\\_ <*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <<*> sec _/|\\_ <*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <<*> sec"
P13,<*>.<*>:<*> error : A connection request was canceled before the completion. _/|\\_ <*>.<*>.<*>:<*> error : A connection request was canceled before the completion.
