EventID,EventTemplate
P0,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>
P1,starting
P2,warning
P3,clusterAddMember (command <*>)
P4,blocked
P5,psu failure\\ ambient=<*>
P6,not responding
P7,ClusterFileSystem: ServerFileSystem domain <*>domain<*> is no longer served by node node-<*> _/|\\_ ClusterFileSystem: ServerFileSystem domain <*>domain is no longer served by node node-<*> _/|\\_ ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>
P8,Link ok
P9,Targeting domains:node-<*> and nodes:node-<*> _/|\\_ Targeting domains:node-<*> and nodes:node-<*> 
P10,closing
P11,active
P12,power/control problem
P13,running
P14,wait (command <*>)
P15,inconsistent nodesets node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> _/|\\_ inconsistent nodesets node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> _/|\\_ inconsistent nodesets node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok>
P16,risBoot (command <*>)
P17,configured out
P18,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>
P19,Fan speeds ( <*> )
P20,bootGenvmunix (command <*>)
P21,NIFF: node node-<*> detected a failed network connection on network <*>.<*>.<*>.<*> via interface <*>
P22,ambient=<*>
P23,boot (command <*>) Error: HALT asserted\\ cannot continue
P24,normal
P25,Failed subcommands <*>
P26,Linkerror event interval expired
P27,halt (command <*>)
P28,Component State Change: Component \\<*>:<*>:<*>\\<*> is in the unavailable state (HWID=<*>) _/|\\_ Component State Change: Component \\<*>\\<*> is in the unavailable state (HWID=<*>)
P29,Link in reset
P30,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>
P31,link errors remain current
P32,critical
P33,ServerFileSystem: ServerFileSystem domain <*>_<*> is full
P34,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
P35,Command has been aborted
P36,Temperature (<*>) exceeds warning threshold
P37,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>
P38,Command has completed successfully
P39,boot (command <*>)
P40,NIFF: node node-<*> has detected an available network connection on network <*>.<*>.<*>.<*> via interface <*>
P41,Link error
P42,
P43,not-responding
