EventID,EventTemplate
P0,Starting executor ID <*> on host mesos-slave-<*>
P1,Registered BlockManager
P2,Running task <*>.<*> in stage <*>.<*> (TID <*>)
P3,"Block broadcast_<*> stored as values in memory (estimated size <*>.<*> KB, free <*>.<*> KB)"
P4,Found block rdd_<*>_<*> locally
P5,"Changing view acls to: yarn,curi"
P6,Finished task <*>.<*> in stage <*>.<*> (TID <*>). <*> bytes result sent to driver
P7,Reading broadcast variable <*> took <*> ms
P8,Created local directory at /opt/hdfs/nodemanager/usercache/curi/appcache/application_<*>_<*>/blockmgr-<*>-<*>-<*>-<*>-<*>
P9,Saved output of task 'attempt_<*>_<*>_m_<*>_<*>' to hdfs://<*>.<*>.<*>.<*>:<*>/pjhe/test/<*>/_temporary/<*>/task_<*>_<*>_m_<*>
P10,Server created on <*>
P11,"Registered signal handlers for [TERM, HUP, INT]"
P12,Trying to register BlockManager
P13,Input split: hdfs://<*>.<*>.<*>.<*>:<*>/pjhe/logs/<*>.log:<*>+<*>
P14,"Block broadcast_<*> stored as values in memory (estimated size <*>.<*> B, free <*>.<*> KB)"
P15,<*> started
P16,"Changing modify acls to: yarn,curi"
P17,attempt_<*>_<*>_m_<*>_<*>: Committed
P18,Starting remoting
P19,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
P20,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)"
P21,Successfully registered with driver
P22,"Block broadcast_<*>_<*> stored as bytes in memory (estimated size <*>.<*> KB, free <*>.<*> KB)"
P23,Successfully started service '<*>.<*>.<*>.<*>.<*>.<*>' on port <*>. _/|\\_ Successfully started service '<*>' on port <*>.
P24,MemoryStore started with capacity <*>.<*> GB
P25,Remoting started; listening on addresses :[akka.tcp://sparkExecutorActorSystem@mesos-slave-<*>:<*>]
P26,Connecting to driver: spark://CoarseGrainedScheduler@<*>.<*>.<*>.<*>:<*>
P27,Got assigned task <*>
P28,Started reading broadcast variable <*>
P29,File Output Committer Algorithm version is <*>
P30,"Partition rdd_<*>_<*> not found, computing it"
P31,"mapred.<*>.is.<*> is deprecated. Instead, use mapreduce.<*>.<*> _/|\\_ mapred.<*>.<*> is deprecated. Instead, use mapreduce.<*>.<*>.<*> _/|\\_ mapred.<*>.<*> is deprecated. Instead, use mapreduce.<*>.<*>"
P32,"Block <*>_<*>_<*> stored as bytes in memory (estimated size <*>.<*> B, free <*>.<*> KB)"
