EventId,EventTemplate,Occurrences
fa3d9885,LDAP: Built with OpenLDAP LDAP SDK,53
587e40ef,LDAP: SSL support unavailable,53
e3c91fa1,suEXEC mechanism enabled (wrapper: /usr/sbin/suexec),8
05ce27cc,Digest: generating secret for digest authentication ...,45
d492bd9d,Digest: done,45
a105f4d0,"env.createBean2(): Factory error creating channel.jni:jni ( channel.jni, jni)",45
94488b1e,config.update(): Can't create channel.jni:jni,45
9883f6cf,"env.createBean2(): Factory error creating vm: ( vm, )",45
d4907dc9,config.update(): Can't create vm:,45
f245ef6c,"env.createBean2(): Factory error creating worker.jni:onStartup ( worker.jni, onStartup)",45
25819414,config.update(): Can't create worker.jni:onStartup,45
383a170a,"env.createBean2(): Factory error creating worker.jni:onShutdown ( worker.jni, onShutdown)",45
175bf5b5,config.update(): Can't create worker.jni:onShutdown,45
3ca3c51e,mod_python: Creating 32 session mutexes based on 150 max processes and 0 max threads.,45
4d804580,mod_security/1.9dev2 configured,45
dfd50a7a,Apache/2.0.49 (Fedora) configured -- resuming normal operations,45
b00729be,jk2_init() Found child <*> in scoreboard slot <*>,6335
e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties,5708
73abaa68,mod_jk child init 1 0,288
dc4edb17,[client <*>] Directory index forbidden by rule: /var/www/html/,6745
fda9e654,[client <*>] File does not exist: /var/www/html/sumthin,862
d550524b,jk2_init() Can't find child <*> in scoreboard,971
a5bd6947,mod_jk child init 1 -2,971
ac4a0b70,[client <*>] File does not exist: /var/www/html/scripts/..%5c%5c..,115
8a7af621,[client <*>] File does not exist: /var/www/html/scripts/root.exe,108
3a42b8c7,[client <*>] File does not exist: /var/www/html/MSADC,80
e461c138,[client <*>] File does not exist: /var/www/html/c,79
0613a368,[client <*>] File does not exist: /var/www/html/d,77
01774052,[client <*>] File does not exist: /var/www/html/scripts/..%5c..,145
ce70b65f,[client <*>] File does not exist: /var/www/html/_vti_bin,137
e7a74437,[client <*>] File does not exist: /var/www/html/_mem_bin,74
