EventId,EventTemplate,Occurrences
ff86b16f,Reading configuration from: /etc/zookeeper/conf/zoo.cfg,36
91491bf0,Defaulting to majority quorums,36
8c716832,autopurge.snapRetainCount set to 3,36
3204f3ff,autopurge.purgeInterval set to 0,36
0f7cc562,Purge task is not scheduled.,36
d459c04c,Starting quorum peer,36
2658fd77,binding to port <*><*>,36
da7d60d2,tickTime set to 2000,36
5bd1f197,minSessionTimeout set to -1,36
689b0f5e,maxSessionTimeout set to -1,36
dbac73df,initLimit set to 10,36
b50339a1,NONE,443
4cbab665,My election bind port: <*><*>,36
00078e14,LOOKING,49
5dffcb42,Cannot open channel to 2 at election address <*>,1276
2e117246,Cannot open channel to 3 at election address <*>,1289
23071c32,Notification time out: 400,23
d060c58c,Notification time out: 800,20
3ea5bf52,Notification time out: 1600,18
92fc9948,Notification time out: 3200,16
d124129b,Notification time out: 6400,13
82aa668f,Notification time out: 12800,12
db241859,Notification time out: 25600,12
9879a9ab,Received connection request <*>,10429
c172d526,FOLLOWING,34
4c226563,TCP NoDelay set to: true,39
ae80a1f9,"Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT",36
7ef3c05b,Server environment:<*>,3
b1330445,Server environment:java.version=1.7.0_79,36
d961f4e8,Server environment:java.vendor=Oracle Corporation,36
21f7c76b,Server environment:java.home=/usr/lib/jvm/java-7-openjdk-amd64/jre,36
c00b2f72,Server environment:java.class.path=/etc/zookeeper/conf:/usr/share/java/jline.jar:/usr/share/java/log4j-1.2.jar:/usr/share/java/xercesImpl.jar:/usr/share/java/xmlParserAPIs.jar:/usr/share/java/netty.jar:/usr/share/java/slf4j-api.jar:/usr/share/java/slf4j-log4j12.jar:/usr/share/java/zookeeper.jar,36
6e2bdcc4,Server environment:java.io.tmpdir=/tmp,36
8f15bd33,Server environment:java.compiler=<NA>,36
467d31ff,Server environment:os.name=Linux,36
b9148f39,Server environment:os.arch=amd64,36
b3572404,Server environment:os.version=3.16.0-30-generic,36
17644875,Server environment:user.name=zookeeper,36
c57116c0,Server environment:user.home=/var/lib/zookeeper,36
eeb38d12,Server environment:user.dir=/,36
72f21490,Created server with tickTime 2000 minSessionTimeout 4000 maxSessionTimeout 40000 datadir /var/lib/zookeeper/version-2 snapdir /var/lib/zookeeper/version-2,49
a1237171,FOLLOWING - LEADER ELECTION TOOK - <*>,34
a2d51935,Getting a diff from the leader 0x<*>,28
dfd8b545,Snapshotting: <*> to <*>,65
c56c6354,"Notification: 3 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x0 (n.peerEPoch), FOLLOWING (my state)",11
47e3543a,"Connection broken for id 188978561024, my id = 1, error =",3492
273e53f2,Interrupting SendWorker,10390
45a3ec5d,Interrupted while waiting for message on queue,10386
7a2ec7d0,Send worker leaving thread,10390
1b6beeda,Got zxid 0x<*> expected 0x1,25
53c73c05,Creating new log file: log.<*>,25
abe76bf8,Accepted socket connection from <*>,2020
1bc7bc65,Connection request from old client <*>; will be dropped if server is in r-o mode,1861
00a8e7f7,Client attempting to establish new session at <*>,1790
7c3230e2,Established session 0x<*> with negotiated timeout 10000 for client <*>,1696
ecefe136,caught end of stream exception,1670
60b03da1,Closed socket connection for client <*> which had sessionid 0x<*>,1749
73b3361b,Revalidating client: 0x<*>,55
6f5c48e4,"Connection broken for id <*> my id = 1, error =",12
63d9783e,Unexpected Exception:,27
f246ab77,Exception causing close of session 0x<*> due to java.io.IOException: <*> <*> <*>,8
3d0250bf,Established session 0x<*> with negotiated timeout 20000 for client <*>,160
31f89c52,Reading snapshot /var/lib/zookeeper/version-2/snapshot.<*>,60
8c1df8fc,"Have smaller server identifier, so dropping the connection: (<*>, 1)",16
d34f7782,"Notification: 3 (n.leader), 0x10000006b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0x1 (n.peerEPoch), LOOKING (my state)",13
b648fa64,Server environment:host.name=mesos-master-1,11
1b298505,Exception when following the leader,11
feceb4c6,shutdown called,11
6a7eb108,Shutting down,58
68a7558d,shutting down,13
874472f8,FollowerRequestProcessor exited loop!,11
c7ef5ae9,shutdown of request processor complete,13
9891c99c,CommitProcessor exited loop!,13
7f667bb2,SyncRequestProcessor exited!,13
23719262,LEADING,15
66c79aaa,LEADING - LEADER ELECTION TOOK - <*>,15
a72ac62d,Follower sid: <*> : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@<*>,34
9d86801d,Sending DIFF,28
40c954a0,Commiting zxid 0x<*>00000000 from <*> not first!,15
9cb3def4,First is 0x0,15
1f079664,Have quorum of supporters; starting up and setting last processed zxid: 0x<*>00000000,15
a5abee94,Sending <*>,12
e34300c3,"Expiring session 0x<*>, timeout of 10000ms exceeded",1602
c9c5a894,Processed session termination for sessionid: 0x<*>,1790
82071570,"Expiring session 0x<*>, timeout of 20000ms exceeded",160
0cf47064,Unexpected exception causing shutdown while sock still open,590
f311a57e,******* GOODBYE <*> ********,590
1bd8dab1,<*> called,2
630bb330,<*> while <*> <*> <*> <*> <*>,2
6d0785f5,<*> exited loop!,4
06e735c5,Notification time out: 51200,10
f3baff5c,Notification time out: 60000,1198
d471266c,"Notification: 3 (n.leader), 0x300000dcd (n.zxid), 0x4 (n.round), LOOKING (n.state), 3 (n.sid), 0x3 (n.peerEPoch), LOOKING (my state)",12
dc8bc31f,"Notification: 1 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LOOKING (my state)",21
