EventID,EventTemplate
P0,connection from <*>.<*>.<*>.<*> () at Sat Jul <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>.<*>.<*>) at Sat Jul <*> :<*>:<*> 
P1,Setting network parameters: succeeded
P2,Authentication failed from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>): Software caused connection abort
P3,connection from <*>.<*>.<*>.<*> () at Fri Jun <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>) at Fri Jun <*> :<*>:<*> 
P4,Checking 'hlt' instruction... OK.
P5,Console: colour VGA+ <*>
P6,mapped <*>/<*> trampoline to <*>.
P7,DMI <*>.<*> present.
P8,You can enable it with acpi=force
P9,ACPI: ACPI tables contain no PCI IRQ routing entries
P10,removing device node '/udev/<*>'
P11,audit: initializing netlink socket (disabled)
P12,connection from <*>.<*>.<*>.<*> () at Wed Jun <*> :<*>:<*> 
P13,ACPI disabled because your bios is from <*> and too old
P14,Kerberos authentication failed
P15,"PCI: PCI BIOS revision <*>.<*> entry at <*>, last bus=<*>"
P16,*** info [mice.c(<*>)]:
P17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*> _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*>.<*> _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*> _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>
P18,Authentication failed from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>): Permission denied in replay cache code
P19,BIOS-<*>: <*> - <*> (usable)
P20,isapnp: Scanning for PnP cards...
P21,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*> user=guest
P22,Using tsc for high-res timesource
P23,PCI: Using configuration type <*>
P24,usbcore: registered new driver hub
P25,Intel machine check architecture supported.
