EventID,EventTemplate
P0,BLOCK* ask <*> to replicate <*> to datanode(s) <*> _/|\\_ BLOCK* ask <*> to replicate <*> to datanode(s) <*> 
P1,writeBlock <*> received exception java.io.<*> _/|\\_ writeBlock <*> received exception java.io.<*> 
P2,<*>:<*> java.io.IOException: Connection reset by peer _/|\\_ <*> java.io.IOException: Connection reset by peer
P3,Received block <*> src: /<*> dest: /<*> of size <*>
P4,PacketResponder <*> Exception java.<*>.<*>.<*> _/|\\_ PacketResponder <*> Exception java.<*>.<*>
P5,Receiving block <*> src: /<*> dest: /<*>
P6,Reopen Block <*>
P7,<*> for <*> java.<*>.<*>: <*> while waiting for <*> channel java.nio.channels.SocketChannel[connected local=/<*> remote=/<*>]. <*> millis timeout <*>. _/|\\_ <*> java.<*>.<*>: <*> millis timeout while waiting for channel <*> for <*>. <*> : java.nio.channels.SocketChannel[connected local=/<*> remote=/<*>] _/|\\_ <*> for <*> java.<*>.<*>: <*> millis timeout while waiting for channel <*> for <*>. <*> : java.nio.channels.SocketChannel[connected local=/<*> remote=/<*>] _/|\\_ <*> java.<*>.<*>: <*> while waiting for <*> channel java.nio.channels.SocketChannel[connected local=/<*> remote=/<*>]. <*> millis timeout <*>.
P8,Verification succeeded for <*>
P9,BLOCK* Removing block <*> from neededReplications as it does not belong to any file.
P10,writeBlock <*> received exception java.io.IOException: Could not read from stream
P11,PacketResponder <*> for block <*> terminating
P12,BLOCK* NameSystem.allocateBlock: /<*>/<*>/<*>/<*>/<*>_<*>_<*>/<*>.<*>. <*> _/|\\_ BLOCK* NameSystem.allocateBlock: /<*>/<*>/<*>/_<*>/_<*>_<*>_<*>_<*>_<*>_<*>/<*>. <*> _/|\\_ BLOCK* NameSystem.allocateBlock: /<*>/<*>/<*>/_<*>/<*>/<*>.<*>.<*>_<*>_<*>_<*>_<*>_<*>_<*>. <*> _/|\\_ BLOCK* NameSystem.allocateBlock: /<*>/<*>/<*>/_<*>/<*>/<*>.<*>.<*>_<*>_<*>_<*>_<*>_<*>.<*>. <*>
P13,Adding an already existing block <*>
P14,Received block <*> of size <*> from /<*>
P15,<*>:Got exception while serving <*> to /<*>:
P16,BLOCK* NameSystem.<*>: <*> : <*> is added to <*>  _/|\\_ BLOCK* NameSystem.<*>: <*> is added to <*> 
P17,Unexpected error trying to delete block <*>. BlockInfo not found in volumeMap.
P18,Changing block file offset of block <*> from <*> to <*> meta file offset to <*>
P19,PendingReplicationMonitor timed out block <*>
P20,<*> Served block <*> to /<*>
P21,PacketResponder <*> Exception java.io.IOException: The stream is closed
P22,PacketResponder <*> Exception java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[closed]. <*> millis timeout left.
P23,<*>:Exception writing block <*> to mirror <*>
P24,<*> Exception java.io.IOException: Broken pipe _/|\\_ Exception <*> java.io.IOException: Broken pipe
P25,Deleting block <*> file /mnt/hadoop/dfs/data/current/<*>/<*> _/|\\_ Deleting block <*> file /mnt/hadoop/dfs/data/current/<*>
P26,Exception in receiveBlock for block <*> java.io.EOFException
P27,<*>:Transmitted block <*> to /<*>
P28,"<*> Starting thread to transfer block <*> to <*>, <*>"
P29,"writeBlock <*> received exception java.io.IOException: Block <*> is valid, and cannot be written to."
P30,BLOCK* NameSystem.addStoredBlock: addStoredBlock request received for <*> on <*> size <*> But it does not belong to any file.
P31,writeBlock <*> received exception java.net.NoRouteToHostException: No route to host
P32,Receiving empty packet for block <*>
