EventId,EventTemplate,Occurrences
ca7d7941,loaded properties from hadoop-metrics2.properties,977
9e8ad6ab,Scheduled snapshot period at 10 second(s).,978
0c252f40,<*> metrics system <*>,1280
3c5bb15c,Executing with tokens:,978
007a0b6e,"Kind: mapreduce.job, Service: <*> Ident: <*>",909
42bce2da,Sleeping for 0ms before retrying again. Got null now.,909
4a1105fa,mapreduce.cluster.local.dir for child: <*>,907
3729a2cd,"<*> is deprecated. Instead, use <*>",963
fc4324dd,ProcfsBasedProcessTree currently is supported only on Linux.,905
ce10d82c,Using ResourceCalculatorProcessTree : <*>,905
b063b233,Processing split: <*>,834
2ed317a9,(EQUATOR) 0 kvi 26214396(104857584),834
599850bf,mapreduce.task.io.sort.mb: 100,834
0cb5b599,soft limit at 83886080,834
db0c6791,bufstart = 0; bufvoid = 104857600,834
97159e80,kvstart = 26214396; length = 6553600,834
e7eee7f1,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,834
895d7761,Spilling map output,5339
29807074,bufstart = <*> bufend = <*> bufvoid = <*>,5339
5fc5069a,kvstart = <*> kvend = <*> length = <*>,5339
4ccd97dd,(EQUATOR) 44657541 kvi 11164380(44657520),6
cdf7dd93,Finished spill <*>,5204
7c587ca4,(RESET) equator 44657541 kv 11164380(44657520) kvi 8542952(34171808),6
7a298786,(EQUATOR) 89317210 kvi 22329296(89317184),6
8b244989,(RESET) equator 89317210 kv 22329296(89317184) kvi 19707872(78831488),6
6f916a0b,(EQUATOR) 29121270 kvi 7280312(29121248),6
093893d0,(RESET) equator 29121270 kv 7280312(29121248) kvi 4658884(18635536),6
fdfc2f54,(EQUATOR) 73784325 kvi 18446076(73784304),6
57ad0a30,(RESET) equator 73784325 kv 18446076(73784304) kvi 15824648(63298592),6
3a15651b,(EQUATOR) 13587577 kvi 3396888(13587552),6
6994cf98,(RESET) equator 13587577 kv 3396888(13587552) kvi 775464(3101856),6
fa3afe0d,(EQUATOR) 58249622 kvi 14562400(58249600),6
