EventId,EventTemplate,Occurrences
37163e94,1 failed to configure resourcemgmt subsystem err = 10,50
3d1ef1d0,wait (command 1894),2
024e916b,boot (command 1894),2
3719d77b,wait (command 1893),1
bbf7fb02,boot (command 1893),1
1187f664,wait (command 1876),1
a159ab2a,boot (command 1876),1
aa4a0ac7,wait (command 1875),1
4e3d7d09,boot (command 1875),1
ba3d0f4d,wait (command 1874),1
95316363,boot (command 1874),1
c450f923,wait (command 1892),4
d69fe32a,boot (command 1892),4
2806592a,wait (command 1891),4
c44747e0,boot (command 1891),4
e11e8140,wait (command 1873),1
37a4a588,boot (command 1873),1
63b94902,boot (command 1890),5
5058bc83,halt (command 1889),3
eeb0ace4,halt (command 1888),2
65c67898,halt (command 1887),8
708c499a,wait (command 1886),4
67938ecb,boot (command 1886),4
f8991f01,halt (command 1885),4
39944594,wait (command 1883),24
6815693f,boot (command 1883),24
1c1ce57f,wait (command 1884),8
0b600eb6,boot (command 1884),8
f510ca4b,wait (command 1881),1
ce11954e,boot (command 1881),1
12d249f5,boot (command 1880),2
4988f81e,wait (command 1878),1
cfd9d267,wait (command 1879),1
48948e77,boot (command 1879),1
6f4fbe97,boot (command 1878),1
3aaa3922,wait (command 1877),1
1141386b,boot (command 1877),1
5bbda24d,wait (command 1896),13
6ad50058,boot (command 1896),13
cb5be5cb,halt (command 1895),13
e2952783,wait (command 1898),1
35167915,boot (command 1898),1
20c91e39,wait (command 1897),1
4622480c,boot (command 1897),1
e79c9d93,clusterAddMember (command 1899),31
cb8dfed1,clusterAddMember (command 1900),31
5719ad0b,clusterAddMember (command 1901),31
015efd87,clusterAddMember (command 1902),31
9ab0a23f,risBoot (command 1899),31
09dbbce5,risBoot (command 1900),30
3d2046c6,risBoot (command 1901),31
3dbcebbc,risBoot (command 1902),31
66c790ae,bootGenvmunix (command 1899),31
321d8b14,bootGenvmunix (command 1900),29
7a0c0617,clusterAddMember (command 1903),31
c1abfc7c,bootGenvmunix (command 1901),31
e2a03ee0,bootGenvmunix (command 1902),31
afbbec11,clusterAddMember (command 1904),31
3adc02f8,risBoot (command 1903),31
37d5d40e,clusterAddMember (command 1905),31
8e29bd1f,risBoot (command 1904),31
23f9787e,bootGenvmunix (command 1903),28
1e81b824,risBoot (command 1905),31
b8afb689,bootGenvmunix (command 1904),31
28fb98ed,bootGenvmunix (command 1905),29
eeb3fe6d,risBoot (command 1906),3
01b30bcf,bootGenvmunix (command 1906),4
f244afde,risBoot (command 1907),2
c712707d,bootGenvmunix (command 1907),3
7dba9bfc,member_delete (command 1908),1
247f8f69,boot (command 1911),8
844eebd1,wait (command 1911),8
faa400ce,boot (command 1910),24
6e3bf481,wait (command 1910),24
b3bfba50,risBoot (command 1912),2
805b13df,clusterAddMember (command 1912),1
5737313c,bootGenvmunix (command 1912),1
a57c0c7c,risBoot (command 1913),1
a5502161,boot (command 1916),8
8d5a4a69,wait (command 1916),8
3c5bd2d7,boot (command 1915),24
b7b1556b,wait (command 1915),24
3b2fe991,risBoot (command 1917),1
53a7bcd3,bootGenvmunix (command 1917),1
baaa7787,clusterAddMember (command 1918),31
2ff63884,risBoot (command 1918),31
2e60915d,bootGenvmunix (command 1918),31
4969bc90,member_delete (command 1919),1
79dfaf2f,clusterAddMember (command 1920),1
4a68a028,risBoot (command 1920),1
9485c700,bootGenvmunix (command 1920),1
dfc704ea,boot (command 1927),8
2b04022d,boot (command 1931),8
c88fb820,boot (command 1929),8
35cdc59d,boot (command 1933),8
1ed61bfb,wait (command 1931),8
84721861,wait (command 1933),8
9707555e,wait (command 1929),8
41655d3e,wait (command 1927),8
833c8cee,boot (command 1932),24
1d36cc67,boot (command 1928),24
2c6052b0,boot (command 1930),24
08592dbd,boot (command 1926),24
2905e891,wait (command 1928),24
a06e6c2c,wait (command 1932),24
3548a079,wait (command 1930),24
2dba0e00,wait (command 1926),24
e00a6170,boot (command 1940),8
8409d1de,boot (command 1942),8
282144a5,boot (command 1944),8
d750c8ce,boot (command 1946),8
f58972e0,wait (command 1940),8
b22a9346,wait (command 1942),8
9e572b9b,wait (command 1944),8
5e6eb277,wait (command 1946),8
670b673b,boot (command 1941),24
92f4f890,boot (command 1943),24
10a1088d,boot (command 1939),24
e544c125,boot (command 1945),24
0b906ab7,wait (command 1941),24
e96ff733,wait (command 1943),24
6b091b16,wait (command 1939),24
1841e590,wait (command 1945),24
74a5fbeb,haltcluster (command 1947),2
ecd6569f,boot (command 1950),16
dbdd32a5,wait (command 1950),16
3833a686,boot (command 1949),48
132b44f1,wait (command 1949),48
f1441b1f,halt (command 1951),8
a2123fa2,boot (command 1952),8
18e989e6,wait (command 1952),8
b1ea243e,boot (command 1957),16
d10e5444,boot (command 1959),16
c2941ad1,wait (command 1959),16
c91321ad,wait (command 1957),16
e406b96d,boot (command 1958),48
e64ae828,boot (command 1956),48
ff055b89,wait (command 1958),48
7241206e,wait (command 1956),48
e1ac20d3,boot (command 1968),16
1237f4b6,boot (command 1976),16
583c4e09,boot (command 1970),16
8ed6fed3,boot (command 1974),16
9650dc53,boot (command 1972),16
44549762,boot (command 1978),16
731c72cd,wait (command 1968),16
80a9627a,wait (command 1976),16
9ae50e2c,wait (command 1970),16
bbde73cd,wait (command 1972),16
0d574f85,wait (command 1974),16
3632f103,wait (command 1978),16
efe3aff1,boot (command 1975),48
f7e0a37e,boot (command 1973),48
b204beee,boot (command 1977),48
923d149a,boot (command 1969),48
744eb318,boot (command 1967),48
6e516f4c,boot (command 1971),48
c4a0bf2f,wait (command 1977),48
2dcd2c06,wait (command 1975),48
0990ad4e,wait (command 1967),48
ec2d0e2f,wait (command 1973),48
be1be098,wait (command 1969),48
f116e9af,wait (command 1971),48
dba8dd6e,wait (command 2009),1
b011feb2,boot (command 2009),1
90d0a69e,wait (command 2008),1
368977e9,boot (command 2008),1
ff34a3fa,wait (command 2007),1
5f10f494,boot (command 2007),1
24d95664,halt (command 2006),1
77e19396,wait (command 2005),4
5c933e13,boot (command 2005),4
a4b84575,halt (command 2004),4
26ed6de9,wait (command 2003),8
b51d0b10,boot (command 2003),8
f87b6c6f,halt (command 2002),8
ad37998d,wait (command 2001),1
1287d78b,boot (command 2001),1
e994f01f,wait (command 1999),24
5fdebd75,boot (command 1999),24
62b008ae,wait (command 2000),8
b70d2a8d,boot (command 2000),8
ec696677,wait (command 1996),24
8309c1cd,boot (command 1996),24
d74f3c4a,wait (command 1997),8
8e272f9a,boot (command 1997),8
ce7e0d94,wait (command 1992),16
274acaf5,boot (command 1992),16
7b532fb9,wait (command 1989),24
88640f6b,wait (command 1994),7
4e064408,boot (command 1994),8
f86796f7,boot (command 1989),24
30ee7a11,wait (command 1990),7
ec57b2c8,boot (command 1993),1
b09a60df,boot (command 1990),8
c0e023e7,wait (command 1987),7
651a8022,boot (command 1987),7
5ea4a535,halt (command 1986),7
debd94e5,wait (command 1985),8
793ed05d,boot (command 1985),8
77e9cecd,halt (command 1984),8
96dec57e,wait (command 1983),8
bef6333a,boot (command 1983),8
5ed2245d,halt (command 1982),8
1219bf3d,wait (command 1981),7
56826b79,boot (command 1981),7
8542e25f,halt (command 1980),7
d6c56d71,wait (command 1979),1
a03a2f68,boot (command 1979),1
a522f583,boot (command 2055),1
d43f1162,wait (command 2055),1
66a3c841,boot (command 2056),1
4668e508,wait (command 2056),1
076db7d9,boot (command 2057),2
dbcc3c9e,wait (command 2057),2
e0bf61c1,boot (command 2058),5
f3256152,wait (command 2058),5
d2fa52f9,wait (command 2095),5
b1c4d413,boot (command 2095),24
e9d4d9fd,wait (command 2096),8
eb1347d6,boot (command 2096),8
6155b33f,boot (command 2093),39
e100ef73,boot (command 2092),32
2cffaec8,wait (command 2092),1
bdb6556a,wait (command 2091),1
b172bbc0,boot (command 2091),1
c9c8ccdf,boot (command 2090),1
f503755a,boot (command 2089),1
667a0350,boot (command 2088),1
98dc7d89,boot (command 2087),1
0a08261e,wait (command 2154),29
4c91d694,wait (command 2155),29
5cae84ba,wait (command 2151),29
6a015347,wait (command 2152),29
74d5b496,wait (command 2156),30
3a1a0911,wait (command 2153),29
c9e4514b,boot (command 2156),30
61c7448f,boot (command 2154),29
8a6fec68,boot (command 2151),29
125a174d,boot (command 2155),29
0d49dcae,boot (command 2152),29
b1915b89,boot (command 2153),29
c0ce0c9c,halt (command 2157),1
ecee511d,wait (command 2147),3
e8c79b75,wait (command 2149),3
09e80f49,wait (command 2144),3
d857dcbd,wait (command 2148),3
0b22ab12,wait (command 2146),2
6c28a2ad,wait (command 2145),3
7c30b53c,boot (command 2149),3
17b2de8e,boot (command 2148),3
13b8e599,boot (command 2147),3
dfc6ac8e,boot (command 2146),3
f35714f9,boot (command 2144),3
74a6d047,boot (command 2145),3
a22ef503,wait (command 2141),29
9a9b7ce8,wait (command 2142),28
c022abb5,boot (command 2141),29
70bfb485,boot (command 2142),29
c3607bfe,wait (command 2138),3
6bd2f3ed,wait (command 2139),3
11f170dc,boot (command 2139),3
e551a468,boot (command 2138),3
deaf981c,halt (command 2135),1
3a32c1b6,halt (command 2136),1
61c923b8,halt (command 2132),1
2288e12e,halt (command 2131),17
6c55fec6,haltcluster (command 2129),1
bca06ce4,halt (command 2130),1
7645ad3a,haltcluster (command 2127),1
12fba908,haltcluster (command 2121),1
86e26162,haltcluster (command 2120),1
3e24dfe6,haltcluster (command 2126),1
7ffffd70,haltcluster (command 2124),1
ecdbbf94,haltcluster (command 2122),1
9dd02c92,haltcluster (command 2125),1
0fd82ea8,haltcluster (command 2123),1
a0365482,wait (command 2117),1
e4502460,boot (command 2117),1
f786075c,halt (command 2116),1
78cf531a,wait (command 2114),1
d01b27fe,boot (command 2114),1
fca8d37b,halt (command 2113),1
59aeefce,wait (command 2110),24
03951bdf,boot (command 2110),24
3d6309fc,wait (command 2111),8
72f8ff02,boot (command 2111),8
06da2a5c,halt (command 2108),8
eb997d63,halt (command 2107),8
46684b3b,halt (command 2105),8
b001826a,wait (command 2104),4
60c126fc,boot (command 2104),4
bef66e50,halt (command 2103),4
04a89a0b,wait (command 2102),4
b43dc546,boot (command 2102),4
84145ed1,halt (command 2101),4
669ceee5,wait (command 2100),1
bd43feb5,boot (command 2100),1
6da5bad1,wait (command 2099),1
852b26b3,boot (command 2099),1
f4948110,wait (command 2098),1
391238e4,boot (command 2098),1
52b48d3e,wait (command 2097),1
56e41760,boot (command 2097),1
293c76e1,boot (command 2158),1
0f4f797c,wait (command 2158),1
8fd68116,boot (command 2159),3
857b068f,wait (command 2159),3
f1899223,boot (command 2160),29
3fcfb8df,wait (command 2160),29
520f506f,member_delete (command 2161),1
b962ef34,clusterAddMember (command 2162),1
5aea870d,clusterAddMember (command 2163),1
f031279b,risBoot (command 2163),1
1d54cd1c,bootGenvmunix (command 2163),1
a754e1a0,halt (command 2164),1
71e0bafc,boot (command 2165),1
486e4df4,wait (command 2165),1
c2242150,halt (command 2166),6
1908efdf,boot (command 2167),6
90f0826f,wait (command 2167),6
d3e2c551,boot (command 2170),8
1002fba4,wait (command 2170),8
a5d09ca8,boot (command 2169),24
cc0be02a,wait (command 2169),24
8ab54d97,wait (command 2236),24
1566906a,boot (command 2236),24
94487ddf,wait (command 2237),8
15d03841,boot (command 2237),8
8785dc96,wait (command 2234),1
54e8a5f8,boot (command 2234),1
25dbab50,wait (command 2230),24
127ee12e,wait (command 2233),3
dadd1273,boot (command 2230),24
90adfa40,boot (command 2233),3
c2a14756,halt (command 2232),3
9eb2cb31,wait (command 2231),8
cce0b717,boot (command 2231),8
fd5e4fa0,wait (command 2228),4
ed2355ad,boot (command 2228),4
c7a66165,halt (command 2227),4
e349d56f,wait (command 2226),3
2374e327,boot (command 2226),3
35417907,halt (command 2225),3
6a8bd2e7,wait (command 2224),4
d61885f9,boot (command 2224),4
9f3d0bf0,halt (command 2223),4
c498a126,wait (command 2222),27
4008cb96,boot (command 2222),27
fd6d99fd,halt (command 2221),27
540323a9,wait (command 2220),1
72596212,boot (command 2220),1
b7fe3904,halt (command 2219),1
9ce2b421,wait (command 2217),24
c34041f5,boot (command 2217),24
4d1846fa,wait (command 2218),8
bf11cf01,boot (command 2218),8
d45f5324,wait (command 2215),1
bef1d833,boot (command 2215),1
f56a8c16,halt (command 2214),1
83a06a79,wait (command 2212),24
b61c78f1,boot (command 2212),24
d70fbe2d,wait (command 2213),8
e859a1ee,boot (command 2213),8
7374d5a4,wait (command 2209),24
6f3ecb67,boot (command 2209),24
84b49df3,wait (command 2210),8
89a118e6,boot (command 2210),8
ce79d19f,wait (command 2203),1
0655074d,boot (command 2203),1
61dd52f9,wait (command 2202),29
cafac27a,boot (command 2202),29
0f276a96,wait (command 2201),1
a4d9d319,boot (command 2201),30
64049005,wait (command 2200),3
489d03ad,boot (command 2200),3
672aee85,wait (command 2199),3
65584761,boot (command 2199),3
cb30520d,wait (command 2197),24
527d8f56,wait (command 2183),24
3ee5ff09,wait (command 2191),24
5f916289,wait (command 2189),24
578388b1,wait (command 2195),24
ce2af531,wait (command 2185),24
756f48bc,wait (command 2193),24
9bdac13d,wait (command 2187),24
c502455b,boot (command 2197),24
0198a1a0,boot (command 2183),24
30165855,boot (command 2189),24
48a1314d,boot (command 2191),24
bfde7598,boot (command 2195),24
b93cd248,boot (command 2193),24
b7fdaf41,boot (command 2185),24
053e782f,boot (command 2187),24
94c825b0,wait (command 2184),8
cbfb0fb9,wait (command 2198),8
47dfd58d,wait (command 2192),8
d54b8c5b,wait (command 2196),8
bacf8b55,wait (command 2190),8
28ed0b15,wait (command 2194),8
468aacf2,wait (command 2188),8
7e62c877,wait (command 2186),8
2a554854,boot (command 2198),8
a4a5ac4f,boot (command 2196),8
24e16eb8,boot (command 2184),8
11ca5819,boot (command 2194),8
574cd757,boot (command 2192),8
e1c008b6,boot (command 2190),8
7945cbbb,boot (command 2188),8
6adf1b95,boot (command 2186),8
e9390c6d,wait (command 2172),24
7a06b98b,boot (command 2172),24
6ac21ee9,wait (command 2173),8
6eb19dc3,boot (command 2173),8
25fb6f66,boot (command 2238),1
504bb103,wait (command 2238),1
338b9544,boot (command 2239),1
df98cc9e,wait (command 2239),1
a180d81c,boot (command 2240),1
e060995e,wait (command 2240),1
a976c3a2,boot (command 2241),1
3f4745b9,wait (command 2241),1
7151a836,boot (command 2242),1
b029226a,wait (command 2242),1
809dd286,halt (command 2243),5
addec90a,boot (command 2244),5
a681ccfc,wait (command 2244),5
165b4345,halt (command 2245),1
e34cc2f8,boot (command 2246),1
16cce50d,wait (command 2246),1
2b482764,halt (command 2247),26
817c3ada,boot (command 2248),26
93df32b7,wait (command 2248),26
08e298e3,halt (command 2249),3
5f4f363c,boot (command 2250),3
8f04dae6,wait (command 2250),3
5e065899,wait (command 2300),24
a82fce54,wait (command 2306),1
d4821d0f,wait (command 2302),24
d2276e44,wait (command 2298),24
3ec78d35,wait (command 2294),24
a575a5be,wait (command 2304),24
dc53ddfe,wait (command 2296),24
42d29abd,boot (command 2306),1
a1308e83,boot (command 2300),24
14edc4da,boot (command 2298),24
1a02c9af,boot (command 2302),24
89a9930c,boot (command 2294),24
d0c163a8,boot (command 2296),24
358f20f8,boot (command 2304),24
b0041ec1,wait (command 2301),8
12baf72a,wait (command 2295),8
7397c464,wait (command 2303),8
4340ee2d,wait (command 2299),8
66bb5641,wait (command 2297),8
c01614c4,wait (command 2305),7
c0641a8a,boot (command 2305),8
b4b8f0c3,boot (command 2295),8
47aee42b,boot (command 2303),8
8034c263,boot (command 2301),8
130ea0ce,boot (command 2299),8
75611b86,boot (command 2297),8
60a86dfc,wait (command 2283),24
33fdfe1a,wait (command 2285),24
ad77205a,boot (command 2285),24
96181b59,boot (command 2283),24
317b58b1,wait (command 2284),8
3b509a00,wait (command 2286),8
3d89079f,boot (command 2286),8
3f3bba4b,boot (command 2284),8
ef68a432,wait (command 2279),1
fab4807e,boot (command 2279),1
8be11050,wait (command 2278),1
fdf265e6,boot (command 2278),1
65c78059,wait (command 2274),24
797ce0d2,wait (command 2272),24
950326d1,wait (command 2268),24
4bd80c64,wait (command 2276),23
d7ea8370,wait (command 2270),23
53e54b3c,wait (command 2266),23
3905d14f,boot (command 2274),24
43288504,boot (command 2266),24
d679c86b,boot (command 2272),24
6156e9d5,boot (command 2268),24
5f4a202c,boot (command 2270),24
39788dde,boot (command 2276),24
64183fa8,wait (command 2267),8
dcf0a41e,wait (command 2273),8
13e53e77,wait (command 2275),8
8194f5e2,wait (command 2277),8
302a2180,wait (command 2269),8
89e6eb7f,wait (command 2271),8
4d50db94,boot (command 2277),8
c0febcfa,boot (command 2275),8
