EventID,EventTemplate
P0,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): <*>: Requested array size exceeds VM limit"
P1,"error=<*>, No such file or directory _/|\\_ <*> , <*> error=<*>, No such file or directory"
P2,Failed to get block(s) from mesos-<*>-<*>:<*>
P3,Setting up ContainerLaunchContext
P4,Registering MapOutputTracker
P5,Uncaught exception:
P6,Removing RDD <*>
P7,"Completed container container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*> (state: COMPLETE, exit status: -<*>) _/|\\_ Completed container container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*> (state: COMPLETE, exit status: <*>)"
P8,Running Spark version <*>
P9,SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: <*>.<*>
P10,"Error sending message [message = Heartbeat(<*>,[Lscala.<*>;@<*>,BlockManagerId(<*>, mesos-<*>-<*>, <*>))] in <*> attempts"
P11,"Added <*>_<*>_<*> in memory on <*>:<*> (size: <*>.<*> , free: <*>.<*> )"
P12,"<*> is deprecated. Instead, use <*>"
P13,<*>: Set() _/|\\_ <*>: Set(<*> )
P14,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, yxsu); users with modify permissions: Set(yarn, yxsu)"
P15,Finished task <*>.<*> in stage <*>.<*> (TID <*>). <*> bytes result sent to driver
P16,Driver <*> ! Shutting down. <*>:<*> _/|\\_ Driver <*>:<*> ! Shutting down.
P17,Adding task set <*>.<*> with <*> tasks
P18,RECEIVED SIGNAL <*>: SIGTERM
P19,"<*>: Interrupted while waiting for IO on channel <*>[connection-pending remote=mesos-master-<*>/<*>:<*>]. <*> millis timeout left.; Host Details : local host is: ""mesos-slave-<*>/<*>""; destination host is: ""mesos-master-<*>"":<*>;"
P20,Removed <*> successfully in removeExecutor
P21,Cleaned accumulator <*>
P22,Input split: <*>://<*>:<*>/<*>/<*>/<*>:<*>+<*> _/|\\_ Input split: <*>:/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*> _/|\\_ Input split: <*>:/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*> _/|\\_ Input split: <*>:/<*>/<*>/<*>/<*>/<*>:<*>+<*> _/|\\_ Input split: <*>:/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*>
P23,Lost executor <*> on mesos-<*>-<*>: Executor heartbeat timed out after <*> ms
P24,<*> started
P25,Total input paths to process : <*>
P26,"Container request (host: Any, capability: <memory:<*>, vCores:<*>>)"
P27,Exception in createBlockOutputStream
P28,'NoneType' and '<*>' _/|\\_ 'NoneType' and 'NoneType' _/|\\_ '<*>' and 'NoneType'
P29,attempt_<*>_<*>_m_<*>_<*>: Committed
P30,Got told to re-register updating block broadcast_<*>_<*>
P31,Lost executor <*> on mesos-<*>-<*>: Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: Container killed on request. Exit code is <*>
P32,Exception in connection from <*>/<*>:<*> _/|\\_ Exception in connection from /<*>:<*>
P33,"Found inactive connection to mesos-<*>-<*>/<*>:<*>, creating a new one."
P34,Shutdown hook called
P35,Starting executor ID <*> on host mesos-<*>-<*>
P36,<*> to remove <*> executor <*> _/|\\_ <*> to remove executor <*> 
P37,Incomplete task interrupted: Attempting to kill Python Worker
P38,BlockManagerMaster stopped
P39,Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-slave-<*>. Exit status: -<*>. Diagnostics: Container expired since it was unused
P40,"Removed TaskSet <*>.<*>, whose tasks have all completed, from pool"
P41,Opening proxy : mesos-<*>-<*>:<*>
P42,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. <*>.<*> of <*> physical memory used. Consider boosting <*>."
P43,Missing parents: List(<*> ) _/|\\_ Missing parents: List()
P44,"stopped <*>{/,null} _/|\\_ stopped <*>{/<*>/<*>,null} _/|\\_ stopped <*>{/<*>/<*>/<*>,null} _/|\\_ stopped <*>{/<*>,null}"
P45,Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: <*> container-<*>. _/|\\_ Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: Container <*> on <*>. Exit <*> 
P46,Got job <*> (collect at <*>.py:<*>) with <*> output partitions
P47,Resubmitting failed stages
P48,BlockManager stopped
P49,looking for newly runnable stages
P50,"Partition rdd_<*>_<*> not found, computing it"
P51,"Resubmitted ShuffleMapTask(<*>, <*>), so marking it as still running"
P52,Resubmitting ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) because some of its tasks had failed: <*>  _/|\\_ Resubmitting ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) because some of its tasks had failed: <*>
P53,"Will request <*> executor containers, each with <*> cores and <*> memory including <*> overhead"
P54,Registering RDD <*> (reduceByKey at <*>.py:<*>)
P55,"Failed to fetch block shuffle_<*>_<*>_<*>, and will not retry (<*> retries)"
P56,Executor is trying to kill task <*>.<*> in stage <*>.<*> (TID <*>)
P57,Finished task <*>.<*> in stage <*>.<*> (TID <*>) in <*> (<*>) _/|\\_ Finished task <*>.<*> in stage <*>.<*> (TID <*>). <*> (<*>.<*> .<*> )<*> .
P58,"ShuffleMapStage <*> is now unavailable on executor <*> (<*>/<*>, false)"
P59,Successfully stopped SparkContext
P60,Missing an output location for shuffle <*>
P61,Received new token for : mesos-<*>-<*>:<*>
P62,Told to re-register on heartbeat
P63,Ignoring response for RPC <*> from mesos-<*>-<*>/<*>:<*> (<*> bytes) since it is not outstanding
P64,Error occurred while fetching local blocks
P65,Removing RDD <*> from persistence list
P66,"Starting task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>, partition <*>,<*>_LOCAL, <*> bytes)"
P67,Started SelectChannelConnector@<*>:<*>
P68,Waiting for <*> to be <*>. _/|\\_ Waiting for <*> to be <*> .
P69,Requesting to kill executor(s) <*>
P70,Abandoning <*>:blk_<*>_<*>
P71,An unknown (mesos-<*>-<*>:<*>) driver disconnected.
P72,Failed to send RPC <*> to mesos-<*>-<*>/<*>:<*>: <*>
P73,Interrupted while trying for connection
P74,Reading broadcast variable <*> took <*> ms
P75,Host added was in lost list earlier: mesos-<*>-<*>
P76,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): FetchFailed(null, shuffleId=<*>, mapId=-<*>, reduceId=<*>, message="
P77,Executor <*>  _/|\\_ <*> Executor <*>
P78,MemoryStore started with capacity <*>.<*> 
P79,Connecting to ResourceManager at mesos-master-<*>/<*>:<*>
P80,Invoking stop() from shutdown hook
P81,Issue communicating with driver in heartbeater
P82,Starting remoting
P83,"Block <*>_<*>_<*> stored as <*> in memory (estimated size <*>.<*> , free <*>.<*> ) _/|\\_ Block <*>_<*> stored as <*> in memory (estimated size <*>.<*> , free <*>.<*> )"
P84,Driver commanded a shutdown
P85,"Task <*> failed because while it was being computed, its executorexited for a reason unrelated to the task. Not counting this failure towards the maximum number of failures for the task."
P86,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
P87,Getting <*> non-empty blocks out of <*> blocks
P88,OutputCommitCoordinator stopped!
P89,Doing the fetch; tracker endpoint = NettyRpcEndpointRef(spark://MapOutputTracker@<*>:<*>)
P90,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: <*> : <*> : mesos-<*>-<*>. <*> : <*>. <*>: <*> -<*>. _/|\\_ Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: <*> "
P91,"Error sending result RpcResponse{requestId=<*>, body=NioManagedBuffer{buf=<*>[pos=<*> lim=<*> cap=<*>]}} to <*>/<*>:<*>; closing connection _/|\\_ Error sending result RpcResponse{requestId=<*>, body=NioManagedBuffer{buf=<*>[pos=<*> lim=<*> cap=<*>]}} to /<*>:<*>; closing connection"
P92,MapOutputTrackerMasterEndpoint stopped!
P93,Cleaned <*> 
P94,Task <*> in stage <*>.<*> failed <*> times; aborting job
P95,Saved output of task 'attempt_<*>_<*>_m_<*>_<*>' to hdfs://<*>:<*>/pjhe/test/<*>/_temporary/<*>/task_<*>_<*>_m_<*>
P96,Lost task <*>.<*> in stage <*>.<*> (TID <*>) <*> mesos-<*>-<*>: <*> (Traceback (most recent call last): _/|\\_ Lost task <*>.<*> in stage <*>.<*> (TID <*> mesos-<*>-<*>): <*>: Traceback (most recent call last):
P97,Created broadcast <*> from textFile at NativeMethodAccessorImpl.java:-<*>
P98,<*> : ResultStage <*> (collect at <*>.py:<*>) _/|\\_ ResultStage <*> (collect at <*>.py:<*>) <*> .<*> 
P99,Parents of final stage: List(ShuffleMapStage <*>)
P100,Ignored failure: <*>: <*> mesos-<*>-<*>/<*>:<*>  _/|\\_ Ignored failure: <*>: <*> mesos-<*>-<*>/<*>:<*>: <*>
P101,Reporter thread fails <*> time(s) in a row.
P102,Successfully started service '<*>' on port <*>.
P103,"Received <*> containers from YARN, launching executors on <*> of them."
P104,"Job <*> : <*> at <*>.py:<*>, took <*>.<*> s"
P105,ApplicationMaster <*>  _/|\\_ <*> ApplicationMaster
P106,Container killed by YARN for exceeding memory limits. <*>.<*> of <*>.<*> virtual memory used. Consider boosting <*>.
P107,Started SparkUI at http://<*>:<*>
P108,Starting job: <*> at <*>.py:<*>
P109,Driver now available: <*>:<*>
P110,Starting job: runJob at PythonRDD.scala:<*>
P111,Using REPL class URI: http://<*>:<*>
P112,"Started progress reporter thread with (heartbeat : <*>, initial allocation : <*>) intervals"
P113,Failed while starting block fetches
P114,"Changing view acls to: yarn,yxsu"
P115,This may have been caused by a prior exception:
P116,ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) <*> in <*>.<*> s
P117,Running task <*>.<*> in stage <*>.<*> (TID <*>)
P118,Exception while beginning fetch of <*> outstanding blocks
P119,"Changing modify acls to: yarn,yxsu"
P120,Message RemoteProcessDisconnected(mesos-<*>-<*>:<*>) dropped.
P121,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)"
P122,<*>: Exception while <*> _<*>_<*>_<*>_<*> -<*>-<*> _/|\\_ Exception while <*> : <*>_<*>_<*>-<*>-<*>-<*>-<*>-<*>
P123,Started <*> remote fetches in <*> ms
P124,Remote daemon shut down; proceeding with flushing remote transports.
P125,Unregistering ApplicationMaster with SUCCEEDED
P126,Asked to send map output locations for shuffle <*> to mesos-<*>-<*>:<*>
P127,Error cleaning broadcast <*>
P128,"[<*> in <*>] Uncaught exception in thread Thread[Executor task launch worker-<*>,<*>,main] _/|\\_ Uncaught exception in thread Thread[Executor task launch worker-<*>,<*>,main]"
P129,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-slave-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-slave-<*>. Exit status: <*>. Diagnostics: Container killed on request. Exit code is <*>"
P130,Error while invoking RpcHandler#receive() on RPC id <*>
P131,Cancelling stage <*>
P132,Created local directory at /opt/hdfs/nodemanager/usercache/<*>/appcache/application_<*>_<*>/blockmgr-<*>-<*>-<*>-<*>-<*>
P133,Got assigned task <*>
P134,Lost executor <*> on mesos-<*>-<*>: Container killed by YARN for exceeding memory limits. <*>.<*> of <*>.<*> virtual memory used. Consider boosting <*>.
P135,Remoting started; listening on addresses :[akka.tcp://<*>@<*>:<*>]
P136,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. <*>.<*> of <*>.<*> virtual memory used. Consider boosting <*>."
P137,Trying to register BlockManager
P138,"Submitting ResultStage <*> (MapPartitionsRDD[<*>] at saveAsTextFile at <*>:-<*>), which has no missing parents"
P139,Marking ResultStage <*> (collect at <*>.py:<*>) as failed due to a fetch failure from ShuffleMapStage <*> (reduceByKey at <*>.py:<*>)
P140,BlockManager re-registering with master
P141,Putting block broadcast_<*> failed
P142,Stopped Spark web UI at http://<*>:<*>
P143,YarnClusterScheduler.postStartHook done
P144,Lost an executor <*> (already removed): Pending loss reason.
P145,Exception while beginning fetch of <*> outstanding blocks (after <*> retries)
P146,User application exited with status <*>
P147,"SparkListenerBus has already stopped! Dropping event SparkListenerBlockUpdated(BlockUpdatedInfo(BlockManagerId(<*>, mesos-slave-<*>, <*>),<*>_<*>_<*>,StorageLevel(false, true, false, false, <*>),<*>,<*>,<*>))"
P148,Size of output statuses for shuffle <*> is <*> bytes
P149,Driver requested to kill executor(s) <*>.
P150,<*> : FAILED<*> : <*> (<*>: Max number of executor failures (<*>) reached) _/|\\_ <*> FAILED (<*> : Max number of executor failures (<*>) reached)
P151,<*> in task <*>.<*> in stage <*>.<*> (TID <*>) _/|\\_ <*> task <*>.<*> in stage <*>.<*> (TID <*>) <*> (<*>) <*>  _/|\\_ <*> task <*>.<*> in stage <*>.<*> (TID <*>) _/|\\_ <*> task <*>.<*> in stage <*>.<*> (TID <*> )<*> (<*> )
P152,"Another thread is loading rdd_<*>_<*>, waiting for it to finish..."
P153,Successfully registered with driver
P154,Disabling executor <*>.
P155,"Excluding datanode DatanodeInfoWithStorage[<*>:<*>,DS-<*>-<*>-<*>-<*>-<*>,DISK]"
P156,Failed to remove broadcast <*> with removeFromMaster = true - Connection reset by peer
P157,Stage <*> contains a task of very large size (<*> ). The maximum recommended task size is <*> .
P158,File Output Committer Algorithm version is <*>
P159,"ensureFreeSpace(<*>) called with curMem=<*>, maxMem=<*>"
P160,Shutting down remote daemon.
P161,Adding filter: <*>
P162,Lost executor <*> on mesos-<*>-<*>: Container container_<*>_<*>_<*>_<*> exited from explicit termination request.
P163,ResultStage <*> (count at pnmf_dblp.py:<*>) failed in <*>.<*> s
P164,Error while invoking RpcHandler#receive() for one-way message.
P165,Failed to remove broadcast <*> with removeFromMaster = true - Cannot receive any reply in <*> seconds. This timeout is controlled by <*>
P166,<*>: Broken pipe _/|\\_ <*> :<*>: <*>: Broken pipe
P167,Unregistering ApplicationMaster with FAILED (diag message: User application exited with status <*>)
P168,"Error sending result ChunkFetchSuccess{streamChunkId=StreamChunkId{streamId=<*>, chunkIndex=<*>}, buffer=FileSegmentManagedBuffer{file=/opt/hdfs/nodemanager/usercache/curi/appcache/application_<*>_<*>/blockmgr-<*>-<*>-<*>-<*>-<*>/<*>/shuffle_<*>_<*>_<*>.data, offset=<*>, length=<*>}} to /<*>:<*>; closing connection"
P169,<*> FAILED (<*> : Uncaught exception: <*>: Cannot receive any reply in <*> seconds. This timeout is controlled by <*>) _/|\\_ <*> : FAILED<*> : <*> (<*>: Uncaught exception: <*>: Cannot receive any reply in <*> seconds. This timeout is controlled by <*>)
P170,"Registered signal handlers for [TERM, HUP, INT]"
P171,Submitting <*> missing tasks from ResultStage <*> (PythonRDD[<*>] at collect at <*>.py:<*>)
P172,"Failed to fetch remote block broadcast_<*>_<*> from BlockManagerId(<*>, mesos-<*>-<*>, <*>) (failed attempt <*>)"
P173,"Registering block manager <*>:<*> with <*>.<*> RAM, BlockManagerId(<*>, <*>, <*>)"
P174,Registered BlockManager
P175,Error sending message [message = <*>] in <*> attempts _/|\\_ Error sending message [message = <*> ] in <*> attempts
P176,Connecting to driver: spark://CoarseGrainedScheduler@<*>:<*>
P177,"Changing view acls to: yarn,curi"
P178,Server created on <*>
P179,Registered executor NettyRpcEndpointRef(null) (mesos-<*>-<*>:<*>) with ID <*>
P180,Found block rdd_<*>_<*> locally
P181,"Launching ExecutorRunnable. driverUrl: spark://CoarseGrainedScheduler@<*>:<*>, executorHostname: mesos-<*>-<*>"
P182,Deleting staging directory .sparkStaging/application_<*>_<*>
P183,"Submitting ResultStage <*> (PythonRDD[<*>] at collect at <*>.py:<*>), which has no missing parents"
P184,ShuffleMapStage <*> (aggregateByKey at IPLoM.py:<*>) finished in <*>.<*> s
P185,Ignoring task-finished event for <*>.<*> in stage <*>.<*> because task <*> has already completed successfully
P186,"Attempted to get executor loss reason for executor id <*> at RPC address mesos-master-<*>:<*>, but got no response. Marking as slave lost."
P187,"Removed broadcast_<*>_<*> on <*>:<*> in memory (size: <*>.<*> , free: <*>.<*> )"
P188,"Changing modify acls to: yarn,curi"
P189,Starting the user application in a separate Thread
P190,"Prepared Local resources Map(__spark__.jar -> resource { scheme: ""hdfs"" host: ""<*>"" port: <*> file: ""/user/curi/.sparkStaging/application_<*>_<*>/<*>"" } size: <*> timestamp: <*> type: FILE visibility: PRIVATE, pyspark.zip -> resource { scheme: ""hdfs"" host: ""<*>"" port: <*> file: ""/user/curi/.sparkStaging/application_<*>_<*>/pyspark.zip"" } size: <*> timestamp: <*> type: FILE visibility: PRIVATE, <*> -> resource { scheme: ""hdfs"" host: ""<*>"" port: <*> file: ""/user/curi/.sparkStaging/application_<*>_<*>/<*>"" } size: <*> timestamp: <*> type: FILE visibility: PRIVATE)"
P191,Still have <*> requests outstanding when connection from mesos-<*>-<*>/<*>:<*> is closed
P192,Preparing Local resources
P193,Stage <*> was cancelled
P194,Finished waiting for rdd_<*>_<*>
P195,Launching container container_<*>_<*>_<*>_<*> for on host mesos-<*>-<*>
P196,MemoryStore cleared
P197,"Removing block manager BlockManagerId(<*>, mesos-<*>-<*>, <*>)"
P198,Retrying connect to server: mesos-master-<*>/<*>:<*>. Already tried <*> time(s); maxRetries=<*>
P199,Asking each executor to shut down
P200,Waiting for spark context initialization _/|\\_ Waiting for spark context initialization <*>
P201,"Final app status: FAILED, exitCode: <*>, (reason: Uncaught exception: <*>: Failed to connect to driver!)"
P202,Got the output locations
P203,Updating epoch to <*> and clearing cache
P204,Submitting <*> missing tasks from ResultStage <*> (MapPartitionsRDD[<*>] at saveAsTextFile at <*>:-<*>)
P205,Connection to /<*>:<*> has been quiet for <*> ms while there are outstanding requests. Assuming connection is dead; please adjust <*> if this is wrong. _/|\\_ Connection to <*>/<*>:<*> has been quiet for <*> ms while there are outstanding requests. Assuming connection is dead; please adjust <*> if this is wrong.
P206,Removing executor <*> with no recent heartbeats: <*> ms exceeds timeout <*> ms
P207,Total size of serialized results of <*> tasks (<*>.<*> ) is bigger than <*> (<*>.<*> )
P208,"Don't have map outputs for shuffle <*>, fetching them"
P209,"Final app status: FAILED, exitCode: <*>, (reason: User application exited with status <*>)"
P210,Started reading broadcast variable <*>
P211,Retrying fetch (<*>/<*>) for <*> outstanding blocks after <*> ms
P212,Deleting directory /opt/hdfs/nodemanager/usercache/curi/appcache/application_<*>_<*>/spark-<*>-<*>-<*>-<*>-<*>/<*>-<*>-<*>-<*>-<*>-<*> _/|\\_ Deleting directory /opt/hdfs/nodemanager/usercache/curi/appcache/application_<*>_<*>/spark-<*>-<*>-<*>-<*>-<*>
P213,Lost executor <*> on mesos-master-<*>: Slave lost
P214,Reporting <*> blocks to the master.
P215,Resubmitting ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) and ResultStage <*> (collect at <*>.py:<*>) due to fetch failure
P216,Submitting <*> missing tasks from ResultStage <*> (PythonRDD[<*>] at <*> at <*>.<*>:<*>) _/|\\_ Submitting <*> missing tasks from ResultStage <*> (PythonRDD[<*>] at <*> at PythonRDD.<*>:<*>)
P217,Remoting shut down.
P218,"Submitting ResultStage <*> (PythonRDD[<*>] at <*> at PythonRDD.<*>:<*>), which has no missing parents _/|\\_ Submitting ResultStage <*> (PythonRDD[<*>] at <*> at <*>.<*>:<*>), which has no missing parents"
P219,"Failed to connect to driver at <*>:<*>, retrying ..."
P220,Python worker exited unexpectedly (crashed)
P221,"Add WebUI Filter. AddWebUIFilter(<*>,Map(PROXY_HOSTS -> mesos-master-<*>, PROXY_URI_BASES -> http://mesos-master-<*>:<*>/proxy/application_<*>_<*>),/proxy/application_<*>_<*>)"
P222,
P223,ApplicationAttemptId: appattempt_1485248649253_0020_000002
P224,ApplicationAttemptId: appattempt_1485248649253_0018_000001
P225,ApplicationAttemptId: appattempt_1485248649253_0037_000001
P226,ApplicationAttemptId: appattempt_1485248649253_0037_000002
P227,ApplicationAttemptId: appattempt_1485248649253_0047_000002
P228,ApplicationAttemptId: appattempt_1485248649253_0047_000001
P229,ApplicationAttemptId: appattempt_1485248649253_0166_000001
P230,ApplicationAttemptId: appattempt_1485248649253_0001_000001
P231,ApplicationAttemptId: appattempt_1448006111297_0137_000002
P232,ApplicationAttemptId: appattempt_1485248649253_0126_000001
P233,ApplicationAttemptId: appattempt_1485248649253_0153_000002
P234,ApplicationAttemptId: appattempt_1485248649253_0011_000002
P235,ApplicationAttemptId: appattempt_1485248649253_0011_000001
P236,ApplicationAttemptId: appattempt_1485248649253_0148_000001
P237,ApplicationAttemptId: appattempt_1485248649253_0186_000002
P238,ApplicationAttemptId: appattempt_1485248649253_0103_000001
P239,ApplicationAttemptId: appattempt_1485248649253_0131_000001
P240,ApplicationAttemptId: appattempt_1485248649253_0030_000002
P241,ApplicationAttemptId: appattempt_1485248649253_0187_000002
P242,ApplicationAttemptId: appattempt_1485248649253_0099_000001
P243,ApplicationAttemptId: appattempt_1485248649253_0042_000001
P244,ApplicationAttemptId: appattempt_1485248649253_0042_000002
P245,ApplicationAttemptId: appattempt_1485248649253_0044_000002
P246,ApplicationAttemptId: appattempt_1485248649253_0076_000002
P247,ApplicationAttemptId: appattempt_1485248649253_0076_000001
P248,ApplicationAttemptId: appattempt_1485248649253_0159_000001
P249,ApplicationAttemptId: appattempt_1485248649253_0140_000001
P250,ApplicationAttemptId: appattempt_1485248649253_0055_000002
P251,ApplicationAttemptId: appattempt_1485248649253_0055_000001
P252,ApplicationAttemptId: appattempt_1485248649253_0106_000001
P253,ApplicationAttemptId: appattempt_1485248649253_0116_000001
P254,ApplicationAttemptId: appattempt_1485248649253_0182_000001
P255,ApplicationAttemptId: appattempt_1485248649253_0003_000001
P256,ApplicationAttemptId: appattempt_1485248649253_0133_000001
P257,ApplicationAttemptId: appattempt_1485248649253_0048_000002
P258,ApplicationAttemptId: appattempt_1485248649253_0048_000001
P259,ApplicationAttemptId: appattempt_1485248649253_0035_000002
P260,ApplicationAttemptId: appattempt_1485248649253_0035_000001
P261,ApplicationAttemptId: appattempt_1485248649253_0023_000001
P262,ApplicationAttemptId: appattempt_1485248649253_0023_000002
P263,ApplicationAttemptId: appattempt_1485248649253_0165_000001
P264,ApplicationAttemptId: appattempt_1485248649253_0154_000001
P265,ApplicationAttemptId: appattempt_1485248649253_0052_000001
P266,ApplicationAttemptId: appattempt_1485248649253_0174_000002
P267,ApplicationAttemptId: appattempt_1485248649253_0174_000001
P268,ApplicationAttemptId: appattempt_1485248649253_0084_000001
P269,ApplicationAttemptId: appattempt_1485248649253_0180_000001
P270,ApplicationAttemptId: appattempt_1485248649253_0115_000001
P271,ApplicationAttemptId: appattempt_1485248649253_0170_000001
P272,ApplicationAttemptId: appattempt_1485248649253_0122_000001
P273,ApplicationAttemptId: appattempt_1485248649253_0127_000001
P274,ApplicationAttemptId: appattempt_1485248649253_0034_000002
P275,ApplicationAttemptId: appattempt_1485248649253_0015_000002
P276,ApplicationAttemptId: appattempt_1485248649253_0015_000001
P277,ApplicationAttemptId: appattempt_1460011102909_0176_000001
P278,ApplicationAttemptId: appattempt_1485248649253_0135_000001
P279,ApplicationAttemptId: appattempt_1485248649253_0152_000001
P280,ApplicationAttemptId: appattempt_1485248649253_0012_000001
P281,ApplicationAttemptId: appattempt_1485248649253_0012_000002
P282,ApplicationAttemptId: appattempt_1485248649253_0036_000001
P283,ApplicationAttemptId: appattempt_1485248649253_0036_000002
P284,ApplicationAttemptId: appattempt_1485248649253_0151_000001
P285,ApplicationAttemptId: appattempt_1485248649253_0089_000001
P286,ApplicationAttemptId: appattempt_1485248649253_0143_000001
P287,ApplicationAttemptId: appattempt_1485248649253_0072_000001
P288,ApplicationAttemptId: appattempt_1485248649253_0072_000002
P289,ApplicationAttemptId: appattempt_1485248649253_0056_000001
P290,ApplicationAttemptId: appattempt_1485248649253_0056_000002
P291,ApplicationAttemptId: appattempt_1485248649253_0097_000001
P292,ApplicationAttemptId: appattempt_1485248649253_0112_000002
P293,ApplicationAttemptId: appattempt_1485248649253_0027_000001
P294,ApplicationAttemptId: appattempt_1485248649253_0027_000002
P295,ApplicationAttemptId: appattempt_1485248649253_0093_000001
P296,ApplicationAttemptId: appattempt_1485248649253_0045_000002
