EventID,EventTemplate
P0,Reading broadcast variable <*> took <*> ms
P1,Successfully started service '<*>' on port <*>.
P2,Running task <*>.<*> in stage <*>.<*> (TID <*>)
P3,Registered BlockManager
P4,Found block rdd_<*>_<*> locally
P5,Started reading broadcast variable <*>
P6,"<*> is deprecated. Instead, use <*>"
P7,"Changing view acls to: yarn,curi"
P8,Server created on <*>
P9,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)"
P10,Finished task <*>.<*> in stage <*>.<*> (TID <*>). <*> bytes result sent to driver
P11,Connecting to driver: spark://CoarseGrainedScheduler@<*>:<*>
P12,Created local directory at /opt/hdfs/nodemanager/usercache/curi/appcache/application_<*>_<*>/blockmgr-<*>-<*>-<*>-<*>-<*>
P13,Got assigned task <*>
P14,Input split: hdfs://<*>:<*>/pjhe/logs/<*>.log:<*>+<*>
P15,"Changing modify acls to: yarn,curi"
P16,<*> started
P17,MemoryStore started with capacity <*>.<*> 
P18,Trying to register BlockManager
P19,Remoting started; listening on addresses :[akka.tcp://sparkExecutorActorSystem@mesos-slave-<*>:<*>]
P20,attempt_<*>_<*>_m_<*>_<*>: Committed
P21,Starting remoting
P22,"Block <*>_<*>_<*> stored as <*> in memory (estimated size <*>.<*> , free <*>.<*> ) _/|\\_ Block <*>_<*> stored as <*> in memory (estimated size <*>.<*> , free <*>.<*> )"
P23,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
P24,Starting executor ID <*> on host mesos-slave-<*>
P25,Saved output of task 'attempt_<*>_<*>_m_<*>_<*>' to hdfs://<*>:<*>/pjhe/test/<*>/_temporary/<*>/task_<*>_<*>_m_<*>
P26,Successfully registered with driver
P27,File Output Committer Algorithm version is <*>
P28,"Partition rdd_<*>_<*> not found, computing it"
P29,"Registered signal handlers for [TERM, HUP, INT]"
