EventID,EventTemplate
P0,fs_client_release: last call to write_page on object I-<*>-<*>-<*> failed with <*> (fs client: Interrupted system call); data #<*># be dropped (line <*>)
P1,Kickstart: tbird-sqe pbs server block
P2,pan_ips: error -- cmd_destroy: invoking callback on aborted (rc=<*> (IPS: command timed out)) command <*>
P3,<*> autorun ... _/|\\_ autorun ...
P4,INFO: server started on host '<*>' (Primary Server)
P5,call_verify: auth check failed
P6,#<*># : TTY=pts/<*> ; PWD=/home/#<*># ; USER=root ; COMMAND=/usr/bin/omconfig chassis biossetup attribute=romba setting=scsi force=true
P7,Vendor: FUJITSU Model: <*> Rev: <*>
P8,LustreError: <*>:<*>:(obd_config.c:<*>:class_process_config()) previously skipped <*> similar messages
P9,haldaemon -TERM succeeded
P10,megaraid mbox: critical hardware error!
P11,mpqc[<*>]: segfault at <*> rip <*> rsp <*> error <*>
P12,Kickstart/Yast Install: Finished installation on localhost.localdomain
P13,usb <*>-<*>: usbfs: USBDEVFS_CONTROL failed cmd lsusb rqt <*> rq <*> len <*> ret -<*>
P14,"MSRProcessConfig(SR,HOSTLIST='<*>|<*>[<*>-<*>]$|<*>) _/|\\_ MSRProcessConfig(SR,HOSTLIST='<*>[<*>-<*>]$|<*>[<*>-<*>]$|<*>)"
P15,Checking all file systems.
P16,[CONF]: [super]: config interface ib <*>/<*> no shutdown
P17,__journal_remove_journal_head: freeing b_committed_data
P18,mount.panfs warning: mount still trying to ping realm. Mount has been trying to ping for <*> seconds and may try for another <*> seconds
P19,SCSI subsystem initialized
P20,Kickstart Install: Setup to become a Tbird SQE/Build-Test node
P21,"objid I-<*>-<*>-<*>, caller (rhel_<*>_<*>/release/build/panfs/fs/client/linux/<*>.<*>/pan_kernel_fs_client_page.c:<*>)"
P22,"md<*> md driver <*>.<*>.<*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*> _/|\\_ md driver <*>.<*>.<*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
P23,Hash tables configured (established <*> bind <*>) _/|\\_ <*> Hash tables configured (established <*> bind <*>)
P24,ntpd shutdown succeeded
P25,hub <*>-<*>:<*>.<*>: USB hub found
