EventID,EventTemplate
P0,nmjylyjluykle:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>
P1,<*>.<*>.<*>.<*>:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy closed the connection unexpectedly. _/|\\_ <*>.<*>.<*>:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy closed the connection unexpectedly.
P2,"<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*>.<*> MB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*>.<*> MB) received, lifetime <*>:<*> _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes (<*>.<*> MB) received, lifetime <*>:<*>"
P3,<*>.<*>.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*> _/|\\_ <*>.<*>-<*>.<*>.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*> _/|\\_ <*>-<*>.<*>.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*> _/|\\_ <*>.<*>.<*>.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*>
P4,"srkodhptqlryvjp:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy server cannot establish a connection with the target, status code <*>"
P5,"qumccyndmsiwf:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy server cannot establish a connection with the target, status code <*>"
P6,"<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec _/|\\_ <*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec _/|\\_ <*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec"
P7,"yrexdrpj:<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk:<*> - Proxy server cannot establish a connection with the target, status code <*>"
P8,awqiizxequsixgr:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - Could not resolve proxy.cse.cuhk.edu.hk error <*>
P9,<*>.open.<*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ proxy.cse.cuhk.edu.hk:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ open.<*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.<*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.open.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.<*>.<*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.<*>.<*>.<*>.<*>.<*>.<*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.<*>.<*>.hk:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS _/|\\_ <*>.hk.<*>.<*>.<*>:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS
