EventID,EventTemplate
P0,Invalid user zouy from <*>.<*>.<*>.<*>
P1,input_userauth_request: invalid user liuzhe [preauth]
P2,Invalid user betty from <*>.<*>.<*>.<*>
P3,input_userauth_request: invalid user digitaloceanuser [preauth]
P4,Invalid user eppc from <*>.<*>.<*>.<*>
P5,Failed password for invalid user libsys from <*>.<*>.<*>.<*> port <*> 
P6,Invalid user common from <*>.<*>.<*>.<*>
P7,Failed password for invalid user cistest from <*>.<*>.<*>.<*> port <*> 
P8,Invalid user wuw from <*>.<*>.<*>.<*>
P9,input_userauth_request: invalid user kong [preauth]
P10,Failed password for invalid user wanf from <*>.<*>.<*>.<*> port <*> 
P11,input_userauth_request: invalid user operator [preauth]
P12,input_userauth_request: invalid user meng [preauth]
P13,input_userauth_request: invalid user zhongm [preauth]
P14,input_userauth_request: invalid user dbproxy [preauth]
P15,Failed password for invalid user patricia from <*>.<*>.<*>.<*> port <*> 
P16,Invalid user imapuser from <*>.<*>.<*>.<*>
P17,Failed password for invalid user zabbix from <*>.<*>.<*>.<*> port <*> 
P18,Failed password for invalid user fengn from <*>.<*>.<*>.<*> port <*> 
P19,input_userauth_request: invalid user guy [preauth]
P20,input_userauth_request: invalid user ruizong [preauth]
P21,Failed password for invalid user admln from <*>.<*>.<*>.<*> port <*> 
P22,Failed password for invalid user phion from <*>.<*>.<*>.<*> port <*> 
P23,Failed password for invalid user camera from <*>.<*>.<*>.<*> port <*> 
P24,Failed password for invalid user sdtdserver from <*>.<*>.<*>.<*> port <*> 
P25,Failed password for invalid user dengw from <*>.<*>.<*>.<*> port <*> 
P26,input_userauth_request: invalid user chenhua [preauth]
P27,input_userauth_request: invalid user chow [preauth]
P28,Invalid user soundbot from <*>.<*>.<*>.<*>
P29,input_userauth_request: invalid user monitor [preauth]
P30,Invalid user rustserver from <*>.<*>.<*>.<*>
P31,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*> user=uucp
P32,Invalid user candy from <*>.<*>.<*>.<*>
P33,Failed password for invalid user Musikbot from <*>.<*>.<*>.<*> port <*> 
P34,Failed password for invalid user usuario from <*>.<*>.<*>.<*> port <*> 
P35,Failed password for invalid user tian from <*>.<*>.<*>.<*> port <*> 
P36,input_userauth_request: invalid user ompi [preauth]
P37,input_userauth_request: invalid user cscoserver [preauth]
P38,Failed password for invalid user testaccount from <*>.<*>.<*>.<*> port <*> 
P39,input_userauth_request: invalid user zengp [preauth]
P40,Invalid user spen from <*>.<*>.<*>.<*>
P41,input_userauth_request: invalid user activemq [preauth]
P42,Invalid user mengw from <*>.<*>.<*>.<*>
P43,Invalid user cain from <*>.<*>.<*>.<*>
P44,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*> user=ftp
P45,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*> user=mysql _/|\\_ pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*> user=mysql _/|\\_ pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*>.<*> user=mysql _/|\\_ pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*>.<*>.<*> user=mysql
P46,Failed password for invalid user linda from <*>.<*>.<*>.<*> port <*> 
P47,input_userauth_request: invalid user gitblit [preauth]
P48,Failed password for invalid user scmuser from <*>.<*>.<*>.<*> port <*> 
P49,Failed password for invalid user print from <*>.<*>.<*>.<*> port <*> 
P50,input_userauth_request: invalid user shiw [preauth]
P51,input_userauth_request: invalid user steamsrv [preauth]
P52,input_userauth_request: invalid user es [preauth]
P53,Failed password for invalid user uftp from <*>.<*>.<*>.<*> port <*> 
P54,Failed password for invalid user laiq from <*>.<*>.<*>.<*> port <*> 
P55,input_userauth_request: invalid user setup [preauth]
P56,Invalid user qinl from <*>.<*>.<*>.<*>
P57,Failed password for invalid user back_newshops from <*>.<*>.<*>.<*> port <*> 
P58,Invalid user chengj from <*>.<*>.<*>.<*>
P59,Invalid user naigos from <*>.<*>.<*>.<*>
P60,Failed password for invalid user renbin from <*>.<*>.<*>.<*> port <*> 
P61,Invalid user sysomc from <*>.<*>.<*>.<*>
P62,Failed password for invalid user guestx from <*>.<*>.<*>.<*> port <*> 
P63,Failed password for invalid user nmsguest from <*>.<*>.<*>.<*> port <*> 
P64,Invalid user joy from <*>.<*>.<*>.<*>
P65,Invalid user liuwei from <*>.<*>.<*>.<*>
P66,Invalid user haolt from <*>.<*>.<*>.<*>
P67,Invalid user qianx from <*>.<*>.<*>.<*>
P68,Invalid user wangjf from <*>.<*>.<*>.<*>
P69,Invalid user autocad from <*>.<*>.<*>.<*>
P70,Invalid user lut from <*>.<*>.<*>.<*>
P71,Invalid user lin from <*>.<*>.<*>.<*>
P72,Invalid user identd from <*>.<*>.<*>.<*>
P73,Invalid user hul from <*>.<*>.<*>.<*>
P74,Failed password for invalid user kangj from <*>.<*>.<*>.<*> port <*> 
P75,Failed password for invalid user newsletter from <*>.<*>.<*>.<*> port <*> 
P76,input_userauth_request: invalid user tomcat [preauth]
P77,input_userauth_request: invalid user zouyi [preauth]
P78,Failed password for invalid user PlcmSpIp from <*>.<*>.<*>.<*> port <*> 
P79,Invalid user retailuser from <*>.<*>.<*>.<*>
P80,Invalid user ADMIN from <*>.<*>.<*>.<*>
P81,Invalid user admln from <*>.<*>.<*>.<*>
P82,Invalid user build from <*>.<*>.<*>.<*>
P83,Failed password for invalid user dcnpro from <*>.<*>.<*>.<*> port <*> 
P84,input_userauth_request: invalid user carly [preauth]
P85,Invalid user tony from <*>.<*>.<*>.<*>
P86,Failed password for invalid user zhuy from <*>.<*>.<*>.<*> port <*> 
P87,input_userauth_request: invalid user hawk [preauth]
P88,Failed password for invalid user RPM from <*>.<*>.<*>.<*> port <*> 
P89,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*> user=irc
P90,Failed password for invalid user mythtv from <*>.<*>.<*>.<*> port <*> 
P91,Failed password for www-data from <*>.<*>.<*>.<*> port <*> 
P92,Failed password for invalid user zhaow from <*>.<*>.<*>.<*> port <*> 
P93,Failed password for invalid user zengl from <*>.<*>.<*>.<*> port <*> 
P94,input_userauth_request: invalid user gongw [preauth]
P95,Failed password for invalid user VM from <*>.<*>.<*>.<*> port <*> 
P96,input_userauth_request: invalid user wp [preauth]
P97,input_userauth_request: invalid user shiqi [preauth]
P98,Failed password for invalid user postfix from <*>.<*>.<*>.<*> port <*> 
P99,input_userauth_request: invalid user leijx [preauth]
P100,input_userauth_request: invalid user zabbixadmin [preauth]
P101,Failed password for invalid user pgsql from <*>.<*>.<*>.<*> port <*> 
P102,Failed password for invalid user ying from <*>.<*>.<*>.<*> port <*> 
