EventID,EventTemplate
P0,starting
P1,blocked
P2,Targeting domains:node-<*> and nodes:node-<*>-<*> _/|\\_ Targeting domains:node-<*>-<*> and nodes:node-<*>-<*> -<*> -<*> _/|\\_ Targeting domains:node-<*> and nodes:node-<*>-<*>  _/|\\_ Targeting domains:node-<*> and nodes:node-<*>-<*> -<*> -<*> -<*> -<*> _/|\\_ Targeting domains:node-<*> and nodes:node-<*>-<*> -<*> _/|\\_ Targeting domains:node-<*>-<*> and nodes:node-<*>-<*> -<*> -<*> -<*> -<*> -<*> _/|\\_ Targeting domains:node-<*>-<*> and nodes:node-<*>  _/|\\_ Targeting domains:node-<*> and nodes:node-<*> -<*> -<*> _/|\\_ Targeting domains:node-<*> and nodes:node-<*> _/|\\_ Targeting domains:node-<*> -<*> and nodes:node-<*>-<*> -<*>  _/|\\_ Targeting domains:node-<*> -<*> and nodes:node-<*>  _/|\\_ Targeting domains:node-<*> and nodes:node-<*> -<*> -<*> -<*> _/|\\_ Targeting domains:node-<*>-<*> and nodes:node-<*>-<*> -<*> -<*> -<*> -<*> -<*> -<*> -<*> _/|\\_ Targeting domains:node-<*> and nodes:node-<*> -<*> -<*>  _/|\\_ Targeting domains:node-<*> and nodes:node-<*>  _/|\\_ Targeting domains:node-<*> and nodes:node-<*> -<*> _/|\\_ Targeting domains:node-<*>-<*> and nodes:node-<*>-<*>
P3,Link ok
P4,not responding
P5,active
P6,member_delete (command <*>)
P7,PSU status ( off on ) _/|\\_ PSU status ( on off )
P8,running
P9,clusterAddMember (command <*>) Error: cluster_add_member failed unexpectedly\\ check /cluster/admin/cluster_add_member.log: <ABORT code errored: kill: <*>: no such process>
P10,bootGenvmunix (command <*>)
P11,haltcluster (command <*>) Error: timeout waiting for SRM prompts
P12,Failed subcommands <*> _/|\\_ Failed subcommands <*> 
P13,boot (command <*>) Error: Console-Busy Port already in use
P14,normal
P15,bootGenvmunix (command <*>) Error: Timeout waiting for system to come up: <ABORT code completed>
P16,haltcluster (command <*>)
P17,halt (command <*>)
P18,boot (command <*>) Error: timeout while booting.
P19,wait (command <*>) Error: Console-Busy Port already in use
P20,boot (command <*>) Error: node went to SRM while trying to boot
P21,risBoot (command <*>) Error: failed to RIS boot: <ABORT code completed>
P22,link errors remain current
P23,no recent update
P24,Command Cancelled - cluster would lose quorum
P25,fan failure\\ ambient=<*>
P26,clusterAddMember (command <*>) Error: Cannot run clusterAddMember\\ because node-<*> connection state is REFUSED and needs to be SRM
P27,power/control ok
P28,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
P29,Command has been aborted
P30,haltcluster (command <*>) Error: haltcluster: bad spawn id
P31,boot (command <*>)
P32,<*> failed to configure resourcemgmt subsystem err = <*>
P33,ambient=<*> threshold exceeded
