EventID,EventTemplate
P0,ciod: Message code <*> is not <*> or <*>
P1,minus inf................................<*>
P2,idoproxydb hit ASSERT condition: ASSERT expression=pTargetMgr Source file=idoclientmgr.cpp Source line=<*> Function=int IdoClientMgr::TargetClose(const char*)
P3,"error threshold, consider replacing the card"
P4,monitor caught java.lang.IllegalStateException: while executing <*> Operation caught java.net.SocketException: Broken pipe and is stopping
P5,round nearest............................<*>
P6,"CE sym <*>, at <*>, mask <*>"
P7,Ido chip status changed: FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*> ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M Wed Aug <*> :<*>:<*> PDT <*>
P8,address parity error..<*>
P9,ciod: generated <*> core files for program /g/<*>/buber/<*>/<*>/files/<*>/<*>.exe _/|\\_ ciod: generated <*> core files for program /g/<*>/buber/<*>/<*>.exe _/|\\_ ciod: generated <*> core files for program /g/<*>/buber/<*>/<*>/<*>.<*>/<*>.<*>.exe
P10,BglIdoChip table has <*> IDOs with the same IP address (<*>.<*>.<*>.<*>)
P11,disable apu instruction broadcast........<*>
P12,"ciod: Error loading /<*>/<*>/<*>/<*>/<*>/<*>/<*>: program image too big, <*> > <*> _/|\\_ ciod: Error loading <*>/<*>: program image too big, <*> > <*> _/|\\_ ciod: Error loading /<*>/<*>/<*>/<*>: program image too big, <*> > <*> _/|\\_ ciod: Error loading /<*>/<*>/<*>/<*>/<*>/<*>: program image too big, <*> > <*> _/|\\_ ciod: Error loading /<*>/<*>/<*>/<*>/<*>: program image too big, <*> > <*>"
P13,invalid operation exception (int cnvt)...<*>
P14,minus denormalized number................<*>
P15,Microloader Assertion
P16,"rts: kernel terminated for reason <*>: bad message header: too many packets, type=<*>, cpu=<*>, index=<*>, total=<*>, ma"
P17,special purpose registers:
P18,ciod: pollControlDescriptors: Detected the debugger died.
P19,data TLB error interrupt
P20,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
P21,"ciod: Error loading /p/<*>/<*>/Raptor/_<*>/_hyperclaw.mf.rich/run/_jag_work/<*>.BGL.CXX_XL.MPI.ex: invalid or missing program image, No such file or directory"
P22,prefetch depth for core <*>................<*>
P23,external input interrupt (unit=<*> bit=<*>): <*> tree receiver <*> in resynch mode
P24,memory manager miscompare........................<*>
P25,program interrupt: illegal instruction......<*>
P26,Node card is not fully functional
P27,interrupt threshold...<*>
P28,critical input interrupt (unit=<*> bit=<*>): warning for tree <*> wire
P29,Ido chip status changed: FF:<*>:<*>:<*>:EB:<*>:<*>:<*>:<*>:<*>:<*>:<*> ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M Wed Jun <*> :<*>:<*> PDT <*>
P30,Torus non-recoverable error DCRs follow.
P31,ciod: generated <*> core files for program <*>
P32,Ido chip status changed: FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*> ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M Tue Aug <*> :<*>:<*> PDT <*> _/|\\_ Ido chip status changed: FF:<*>:<*>:<*>:<*>:FF:<*>:<*>:<*>:<*>:<*>:<*> ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M Tue Aug <*> :<*>:<*> PDT <*> _/|\\_ Ido chip status changed: FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:FF ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M Tue Aug <*> :<*>:<*> PDT <*>
P33,"ciod: for node <*>, read continuation request but ioState is <*>"
P34,number of lines with parity errors written to <*> EDRAMs...<*>
P35,ciod: generated <*> core files for program /p/<*>/bmiller/CALTECH/<*>/<*>/mdcask.opt _/|\\_ ciod: generated <*> core files for program /p/<*>/bmiller/CALTECH/<*>/mdcask.opt
P36,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>.<*>.<*>.<*>:<*>: Link has been severed
