EventID,EventTemplate
P0,Invalid user <*>user from <*>.<*>.<*>.<*> _/|\\_ Invalid user <*> from <*>.<*>.<*>.<*> _/|\\_ Invalid user <*>.<*> from <*>.<*>.<*>.<*> _/|\\_ Invalid user .<*>.<*> from <*>.<*>.<*>.<*> _/|\\_ Invalid user user from <*>.<*>.<*>.<*>
P1,Invalid user ram_k from <*>.<*>.<*>.<*>
P2,error: Received disconnect from <*>.<*>.<*>.<*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth]
P3,Failed password for <*> from <*>.<*>.<*>.<*> port <*>  _/|\\_ Failed password for <*> .<*> from <*>.<*>.<*>.<*> port <*>  _/|\\_ Failed password for <*> .<*>.<*> from <*>.<*>.<*>.<*> port <*> 
P4,Received disconnect from <*>.<*>.<*>.<*>: <*>: Bye Bye [preauth]
P5,error: connect_to <*>.<*>.<*>.<*> port <*>: failed.
P6,pam_unix(sshd:session): session <*> for user <*> _/|\\_ pam_unix(sshd:session): session <*> for user <*> (<*>)
P7,<*> authentication <*>; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*>.<*>.<*>.<*>.<*> user=<*> _/|\\_ <*> authentication <*>; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*> user=<*> _/|\\_ <*> authentication <*>; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*>.<*>.<*>.<*>.<*>.<*>.<*> user=<*> _/|\\_ <*> authentication <*>; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*> user=<*> _/|\\_ <*> authentication <*>; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*>.<*>.<*> user=<*> _/|\\_ <*> authentication <*>; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>.<*>.<*>.<*>.<*> user=<*>
P8,"Address <*>.<*>.<*>.<*> maps to <*>, but this does not map back to the address - POSSIBLE BREAK-IN ATTEMPT! _/|\\_ Address <*>.<*>.<*>.<*> maps to <*>.<*>.<*>.<*>, but this does not map back to the address - POSSIBLE BREAK-IN ATTEMPT! _/|\\_ Address <*>.<*>.<*>.<*> maps to <*>-<*>-<*>-<*>-<*>.<*>.<*>, but this does not map back to the address - POSSIBLE BREAK-IN ATTEMPT! _/|\\_ Address <*>.<*>.<*>.<*> maps to <*>.<*>.<*>.<*>.<*>.<*>, but this does not map back to the address - POSSIBLE BREAK-IN ATTEMPT! _/|\\_ Address <*>.<*>.<*>.<*> maps to <*>.<*>, but this does not map back to the address - POSSIBLE BREAK-IN ATTEMPT! _/|\\_ Address <*>.<*>.<*>.<*> maps to <*>.<*>.<*>, but this does not map back to the address - POSSIBLE BREAK-IN ATTEMPT! _/|\\_ Address <*>.<*>.<*>.<*> maps to <*>-<*>.<*>.<*>, but this does not map back to the address - POSSIBLE BREAK-IN ATTEMPT!"
P9,Invalid user myapn_cen from <*>.<*>.<*>.<*>
P10,Disconnecting: Packet corrupt [preauth]
P11,Accepted password for <*> from <*>.<*>.<*>.<*> port <*> 
P12,Connection closed by <*>.<*>.<*>.<*> [preauth]
