EventID,EventTemplate
P0,Physical Processor ID: <*>
P1,removing telnet
P2,LSI Logic MegaRAID driver
P3,"sys_<*>.c,v <*>.<*> /<*>/<*> :<*>:<*> ak Exp $"
P4,autorun ...
P5,Using MMCONFIG at <*>
P6,removing daytime
P7,colour VGA+ <*>
P8,"Device: /dev/sda, Temperature changed -<*> Celsius to <*> Celsius since last report"
P9,"routing cache hash table of <*> buckets, <*>"
P10,Using HPET based timekeeping.
P11,Cannot open file /dev/logsurfer for writing (No such file or directory)
P12,connection <*> 
P13,Direct-Access ANSI SCSI revision: <*>
P14,(root) CMD (run-parts /etc/cron.hourly)
P15,<*> used by override.
P16,[ib_sm_sweep.c:<*>]: No topology change
P17,Assuming <*> system bus speed for PIO modes; override with idebus=xx
P18,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on /dev/sda
P19,(root) CMD (/projects/tbird/temps/get_temps b)
P20,initializing netlink socket (disabled)
P21,Local disconnected: Connection closed.
P22,Compressed image found at block <*>
P23,Creating Topspin /dev entries:
P24,succeeded
P25,removing echo
P26,Hash tables configured (established <*> bind <*>)
P27,DHCPREQUEST for <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>) from <*>:<*>:<*>:<*>:ba:<*> via <*>
P28,Using ACPI for IRQ routing
P29,Using software bounce buffering for IO (SWIOTLB)
P30,(root) CMD (/projects/tbird/temps/get_temps a)
P31,Using <*>.<*> MHz HPET timer.
P32,removing kshell
P33,Disabled at runtime.
P34,removing chargen
P35,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> dfl dfl)
P36,<*> netfilter hooks
P37,kernel time sync <*> 
P38,passed.
P39,(root) CMD (/projects/tbird/temps/get_temps c)
P40,Changing permissions on special file /dev/logsurfer
P41,<*>: <*>_probe: Intel(R) PRO/<*> Network Connection
P42,asking for cache data failed
P43,<*> (<*> DELL PE BKC <*> MSFT <*>) @ <*>
P44,Initializing.
P45,Version <*>.<*>.<*> Starting
P46,PE/PV Model: <*> SCSI BP Rev: <*>.<*>
P47,time reset +<*>.<*> s
P48,PCI Root Bridge [<*>] (<*>:<*>)
P49,RSDP (<*> DELL ) @ <*>
P50,[ib_sm_sweep.c:<*>]: No configuration change required
P51,My unqualified host name (<*>) unknown; sleeping for retry
P52,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************
P53,"User #<*>#, coming from #<*>#, authenticated."
P54,"root=LABEL=/ initrd=/<*>_<*>/initrd-<*>.<*>.<*>-<*>.<*>.<*>.EL-lustre-<*>.<*>.<*>-perfctr-admin console=<*> console=<*>,<*> fastboot BOOT_IMAGE=/<*>_<*>/vmlinuz-<*>.<*>.<*>-<*>.<*>.<*>.EL-lustre-<*>.<*>.<*>-perfctr"
P55,HPET id: <*> base: <*>
P56,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> high level)
P57,Mounting other filesystems: failed
P58,Using IOAPIC for interrupt routing
P59,MegaRAID Model: LD <*> Rev: <*>
P60,"<*> AUX port at <*>,<*> irq <*>"
P61,<*>.<*>:USB HID core driver
P62,Starting in permissive mode
P63,RRD_update (/var/lib/ganglia/rrds/<*>/<*>/<*>_<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*> /<*>/<*>_<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step)
P64,removing ntalk
P65,<*>: <*>_watchdog: NIC Link is Up <*> Mbps Full Duplex
P66,"<*> KBD port at <*>,<*> irq <*>"
P67,PCI Interrupt Link [<*>] (IRQs <*> ) *<*>  _/|\\_ PCI Interrupt Link [<*>] (IRQs <*> *<*> ) _/|\\_ PCI Interrupt Link [<*>] (IRQs <*> ) *<*>
P68,Subsystem revision <*>
P69,Disk quotas dquot_<*>.<*>.<*>
P70,#<*>#-<*> (Release Date: Fri Dec <*> :<*>:<*> EST <*>)
P71,Now running on #<*>#'s privileges.
P72,"apic_id <*>, version <*>, address <*>, GSI <*>-<*>"
P73,Starting ts_fixup: succeeded
P74,syslog-ng version <*>.<*>.<*> starting
P75,Registering secondary module capability
P76,LAPIC_NMI (acpi_id[<*>] high edge lint[<*>])
P77,Using configuration type <*>
P78,#<*># (Release Date: Mon Sep <*> :<*>:<*> EDT <*>)
P79,<*> (supports <*>) _/|\\_ (supports <*> )
P80,removing printer
P81,mounted filesystem with ordered data mode.
P82,PCI Interrupt Routing Table [\\_SB_.<*>.<*>.<*>._PRT] _/|\\_ PCI Interrupt Routing Table [\\_SB_.<*>._PRT] _/|\\_ PCI Interrupt Routing Table [\\_SB_.<*>.<*>._PRT]
P83,not allocating divert_blk for non-ethernet device lo
P84,Mounted root (<*> filesystem).
P85,Started working: <*> available service
P86,PS/<*> mouse device common for all mice
P87,Probing PCI hardware (bus <*>)
P88,Registered protocol family <*>
P89,session opened for user root by (uid=<*>)
P90,error: Bind to port <*> on <*>.<*>.<*>.<*> failed: Address already in use.
P91,"<*>: to=root, ctladdr=root (<*>/<*>), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=relay, pri=<*>, relay=[<*>.<*>.<*>.<*>] [<*>.<*>.<*>.<*>], dsn=<*>.<*>.<*>, stat=Deferred: Connection refused by [<*>.<*>.<*>.<*>]"
P92,"synchronized to <*>, stratum <*>"
P93,Processor ANSI SCSI revision: <*>
P94,IOAPIC (id[<*>] address[<*>] gsi_base[<*>])
P95,Server listening on :: port <*>.
P96,portmap startup succeeded
P97,Detected <*>.<*> MHz processor.
P98,removing rsync
P99,Wait for ready failed before probe !
P100,START: tftp pid=<*> from=<*>.<*>.<*>.<*>
P101,unable to qualify my own domain name (<*>) -- using short name
P102,DHCPDISCOVER from <*>:<*>:<*>:<*>:ba:<*> via <*>: network A_net: no free leases
P103,no floppy controllers found
P104,RNG not detected
P105,Power Button (FF) [PWRF]
P106,Interpreter enabled
P107,DHCPOFFER on <*>.<*>.<*>.<*> to <*>:<*>:<*>:<*>:ba:<*> via <*>
