EventID,EventTemplate
P0,connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>) at Sun Jul <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>.<*>.<*>.<*>.at) at Sun Jul <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> () at Sun Jul <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>.<*>.<*>) at Sun Jul <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>) at Sun Jul <*> :<*>:<*> 
P1,Setting network parameters: succeeded
P2,Starting pcmcia: succeeded
P3,Authentication failed from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>): Software caused connection abort
P4,Checking 'hlt' instruction... OK.
P5,mapped <*>/<*> trampoline to <*>.
P6,Console: colour VGA+ <*>
P7,Linux agpgart interface <*>.<*> (c) Dave Jones
P8,ALERT exited abnormally with [<*>]
P9,"There is already a security framework initialized, register_security failed."
P10,DMI <*>.<*> present.
P11,Initializing random number generator: succeeded
P12,"Dquot-cache hash table entries: <*> (order <*>, <*> bytes)"
P13,On node <*> totalpages: <*>
P14,You can enable it with acpi=force
P15,ACPI: Subsystem revision <*>
P16,PCI: Probing PCI hardware (bus <*>)
P17,removing device node '/udev/<*>'
P18,audit: initializing netlink socket (disabled)
P19,pci_hotplug: PCI Hot Plug PCI Core version: <*>.<*>
P20,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*> user=root _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*> user=root _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*>.<*>.<*>.<*> user=root
P21,Detected <*>.<*> MHz processor.
P22,NET: Registered protocol family <*>
P23,Kerberos authentication failed
P24,"PCI: PCI BIOS revision <*>.<*> entry at <*>, last bus=<*>"
P25,SELinux: Registering netfilter hooks
P26,CPU: Intel Pentium III (Coppermine) stepping <*>
P27,*** info [mice.c(<*>)]:
P28,PCI: Using IRQ router PIIX/ICH [<*>/<*>] at <*>:<*>:<*>.<*>
P29,sdpd <*>.<*> started
P30,notify question section contains no SOA
P31,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*> _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*> _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*>.<*> _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>
P32,session opened for user root by LOGIN(uid=<*>)
P33,check pass; user unknown
P34,session opened for user news by (uid=<*>)
P35,PCI: Invalid ACPI-PCI IRQ routing table
P36,isapnp: No Plug & Play device found
P37,connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>.<*>.<*>) at <*> Jul <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>.<*>) at <*> Jul <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> () at <*> Jul <*> :<*>:<*> 
P38,Authentication failed from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>): Permission denied in replay cache code
P39,<*>: Auto-detected intellimouse PS/<*>
P40,<*> LOWMEM available.
P41,"Normal zone: <*> pages, LIFO batch:<*>"
P42,PID hash table entries: <*> (order <*>: <*> bytes)
P43,BIOS-<*>: <*> - <*> (usable)
P44,isapnp: Scanning for PnP cards...
P45,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*> user=<*>
P46,<*> startup succeeded
P47,Real Time Clock Driver <*>.<*>
P48,PCI: Using configuration type <*>
P49,ACPI: Interpreter disabled.
P50,session closed for user root
