EventID,EventTemplate
P0,Using tsc for high-res timesource
P1,Setting network parameters: succeeded
P2,mapped <*>/<*> trampoline to <*>.
P3,selinux_register_security: Registering secondary module capability
P4,audit(<*>.<*>:<*>): initialized
P5,Checking 'hlt' instruction... OK.
P6,Console: colour VGA+ <*>
P7,ALERT exited abnormally with [<*>]
P8,Enabling fast FPU save and restore... done.
P9,DMI <*>.<*> present.
P10,On node <*> totalpages: <*>
P11,You can enable it with acpi=force
P12,PCI: Invalid ACPI-PCI IRQ routing table
P13,PCI: Probing PCI hardware _/|\\_ PCI: Probing PCI hardware <*> 
P14,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=root
P15,NET: Registered protocol family <*>
P16,PCI: Using configuration type <*>
P17,Detected <*>.<*> MHz processor.
P18,ACPI disabled because your bios is from <*> and too old
P19,audit: initializing netlink socket (disabled)
P20,"ANONYMOUS FTP LOGIN FROM <*>, (anonymous)"
P21,"PCI: PCI BIOS revision <*>.<*> entry at <*>, last bus=<*>"
P22,"klogd <*>.<*>.<*>, log source = /proc/kmsg started."
P23,<*> device node '/udev/<*>'
P24,*** info [mice.c(<*>)]:
P25,Capability LSM initialized
P26,pci_hotplug: PCI Hot Plug PCI Core version: <*>.<*>
P27,notify question section contains no SOA
P28,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
P29,Intel machine check reporting enabled on CPU#<*>.
P30,check pass; user unknown
P31,SELinux: Starting in permissive mode
P32,HCI daemon ver <*>.<*> started
P33,<*>: Auto-detected intellimouse PS/<*>
P34,"<*> zone: <*> pages, LIFO batch:<*>"
P35,<*> LOWMEM available.
P36,apm: BIOS version <*>.<*> Flags <*> (Driver version <*>.<*>)
P37,<*> startup succeeded
P38,BIOS-<*>: <*> - <*> (usable)
P39,Kerberos authentication failed
P40,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
P41,isapnp: Scanning for PnP cards...
P42,"CPU <*> irqstacks, hard=<*> soft=<*>"
P43,ACPI: Interpreter disabled.
P44,SELinux: Registering netfilter hooks
P45,Received SNMP packet(s) from <*>
P46,connection from <*> () at <*> _/|\\_ connection from <*> (<*>at) at <*>  _/|\\_ connection from <*> (<*>) at <*> _/|\\_ connection from <*> () at <*>  _/|\\_ connection from <*> (<*>) at <*> 
P47,Linux Plug and Play Support <*>.<*> (c) Adam Belay
P48,Calibrating delay loop... <*>.<*> BogoMIPS
P49,cupsd shutdown succeeded
P50,Initializing Cryptographic API
P51,Bringing up loopback interface: succeeded
P52,ACPI: Subsystem revision <*>
P53,CPU: Intel Pentium III (Coppermine) stepping <*>
P54,Security Scaffold <*>.<*>.<*> initialized
P55,Initializing CPU#<*>
P56,getpeername (ftpd): Transport endpoint is not connected
P57,zapping low mappings.
P58,Version <*>.<*>.<*> Starting
P59,session opened for user root by LOGIN(uid=<*>)
P60,Authentication failed from <*> (<*>): Software caused connection abort
P61,isapnp: No Plug & Play device found
P62,"CPU: <*> I cache: <*>, <*> D cache: <*>"
P63,Couldn't authenticate user
P64,Real Time Clock Driver <*>.<*>
P65,"Memory: <*>/<*> available (<*> kernel code, <*> reserved, <*> data, <*> init, <*> highmem)"
P66,session opened for user <*> by (uid=<*>)
P67,Transparent bridge - <*>:<*>:<*>.<*>
P68,Linux agpgart interface <*>.<*> (c) Dave Jones
P69,ROOT LOGIN ON <*>
P70,Intel machine check architecture supported.
P71,session closed for user <*>
P72,Linux version <*>.<*>.<*>-<*>.<*> (bhcompile@bugs.build.redhat.com) (gcc version <*>.<*>.<*> (Red Hat Linux <*>.<*>.<*>-<*>)) #<*> Sat May <*> :<*>:<*> EDT <*>
P73,Built <*> zonelists
P74,Initializing random number generator: succeeded
P75,BIOS-<*>: <*> - <*> (reserved)
P76,Authentication failed from <*> (<*>): Permission denied in replay cache code
P77,warning: can't get client address: Connection reset by peer
P78,authentication failure; logname= uid=<*> euid=<*> tty=:<*> ruser= rhost=
P79,POSIX conformance testing by UNIFIX
P80,"Total HugeTLB memory allocated, <*>"
P81,PCI: Using IRQ router PIIX/ICH [<*>/<*>] at <*>:<*>:<*>.<*>
P82,<*> HIGHMEM available.
P83,Failure registering capabilities with the kernel
P84,BIOS-provided physical RAM map:
P85,Kernel command line: ro root=LABEL=/ rhgb quiet
P86,User unknown timed out after <*> seconds at <*>
P87,usbcore: registered new driver <*>
P88,ACPI: ACPI tables contain no PCI IRQ routing entries
P89,"There is already a security framework initialized, register_security failed."
P90,<*> hash table entries: <*> (order <*> bytes) _/|\\_ <*> hash table entries: <*> (order <*>: <*> bytes) _/|\\_ <*> hash table entries: <*> (order: <*> bytes)
P91,sdpd <*>.<*> started
P92,VFS: Disk quotas dquot_<*>.<*>.<*>
P93,Starting pcmcia: succeeded
P94,Enabling unmasked SIMD FPU exception support... done.
P95,
P96,restart.
P97,restart.
P98,restart.
P99,restart.
P100,restart.
P101,restart.
P102,restart.
P103,SELinux:  Initializing.
P104,CPU: L2 cache: 256K
P105,mtrr: v2.0 (20020519)
P106,kernel.core_uses_pid = 1
