EventId,EventTemplate,Occurrences
c986a163,"close, <*> bytes sent, <*> bytes received, lifetime",2536
c986a163,"close, <*> bytes ( ) sent, <*> bytes received, lifetime",2536
c986a163, open through proxy  HTTPS,2536
c986a163,"close, <*> bytes ( ) sent, <*> bytes ( ) received, lifetime",2536
c986a163,"close, 1124 bytes ( ) sent, <*> bytes received, lifetime",2536
c986a163,"close, 451 bytes sent, <*> bytes ( ) received, lifetime",2536
c986a163,"close, <*> bytes sent, <*> bytes ( ) received, lifetime",2536
c986a163,"close, 440 bytes sent, <*> bytes ( ) received, lifetime",2536
c986a163," close, 445 bytes sent, 5174 bytes ( ) received, lifetime ",2536
c986a163,"close, 446 bytes sent, <*> bytes ( ) received, lifetime",2536
c986a163,"close, <*> bytes ( ) sent, 472 bytes received, lifetime",2536
c986a163,"close, 436 bytes sent, <*> bytes ( ) received, lifetime",2536
b02022b3,"close, 464 bytes sent, <*> bytes ( ) received, lifetime",365
5c0742aa," close, 2430 bytes ( ) sent, 530823 bytes (518 ) received, lifetime ",10219
5c0742aa,"close, <*> bytes ( ) sent, 1004 bytes received, lifetime",10219
5c0742aa,"close, 383 bytes sent, <*> bytes received, lifetime",10219
5c0742aa,"close, 1165 bytes ( ) sent, <*> bytes received, lifetime",10219
5c0742aa,"close, 1078 bytes ( ) sent, <*> bytes received, lifetime",10219
5c0742aa,"close, <*> bytes sent, 4377 bytes ( ) received, lifetime",10219
5c0742aa," close, 425 bytes sent, 42790 bytes ( ) received, lifetime ",10219
5c0742aa,"close, 874 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa," close, 852 bytes sent, 11218 bytes ( ) received, lifetime ",10219
5c0742aa," close, 501 bytes sent, 530 bytes received, lifetime ",10219
5c0742aa,"close, 850 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa," close, 971 bytes sent, 1230 bytes ( ) received, lifetime ",10219
5c0742aa,"close, <*> bytes sent, 248 bytes received, lifetime",10219
5c0742aa,"close, <*> bytes sent, 6970 bytes ( ) received, lifetime",10219
5c0742aa,"close, 1166 bytes ( ) sent, <*> bytes <*> ) received, lifetime",10219
5c0742aa,"close, 846 bytes sent, <*> bytes ( ) received, lifetime",10219
c986a163," close, 2556 bytes ( ) sent, 249660 bytes (243 ) received, lifetime ",2536
c986a163,"close, <*> bytes ( ) sent, <*> bytes (159 ) received, lifetime",2536
c986a163," close, 404 bytes sent, 7160 bytes ( ) received, lifetime ",2536
c986a163," close, 411 bytes sent, 42874 bytes ( ) received, lifetime ",2536
c986a163," close, 1093 bytes ( ) sent, 1006 bytes received, lifetime ",2536
c986a163," close, 408 bytes sent, 6215 bytes ( ) received, lifetime ",2536
c986a163,"close, 428 bytes sent, <*> bytes ( ) received, lifetime",2536
c986a163,"close, 432 bytes sent, <*> bytes ( ) received, lifetime",2536
5c0742aa," close, 450 bytes sent, 1567 bytes ( ) received, lifetime ",10219
5c0742aa,"close, 434 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, <*> bytes ( ) sent, 796 bytes received, lifetime",10219
5c0742aa,"close, 866 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, 845 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, 844 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, 423 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, 906 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, 696 bytes sent, <*> bytes ( ) received, lifetime",10219
c986a163,"close, 536 bytes sent, <*> bytes ( ) received, lifetime",2536
5c0742aa,"close, 668 bytes sent, <*> bytes ( ) received, lifetime",10219
0e3c3e4d,"close, 422 bytes sent, <*> bytes ( ) received, lifetime",2936
0e3c3e4d,"close, 663 bytes sent, <*> bytes ( ) received, lifetime",2936
0e3c3e4d,"close, 418 bytes sent, <*> bytes ( ) received, lifetime",2936
0e3c3e4d,"close, 904 bytes sent, <*> bytes ( ) received, lifetime",2936
b02022b3,"close, 868 bytes sent, <*> bytes ( ) received, lifetime",365
b02022b3,"close, 431 bytes sent, <*> bytes ( ) received, lifetime",365
0e3c3e4d,"close, <*> bytes ( ) sent, 324 bytes received, lifetime",2936
e0b9630d,"close, 862 bytes sent, <*> bytes ( ) received, lifetime",2
c986a163," close, 882 bytes sent, 13303 bytes ( ) received, lifetime ",2536
5c0742aa,"close, 412 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, <*> bytes sent, 2016 bytes ( ) received, lifetime",10219
5c0742aa,"close, 416 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, 410 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, <*> bytes ( ) sent, 421 bytes received, lifetime",10219
5c0742aa,"close, 454 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, 444 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa," close, 2266 bytes ( ) sent, 734 bytes received, lifetime ",10219
c986a163,"close, 836 bytes sent, <*> bytes ( ) received, lifetime",2536
0e3c3e4d,"close, <*> bytes ( ) sent, 944 bytes received, lifetime",2936
c986a163," close, 424 bytes sent, 15787 bytes ( ) received, lifetime ",2536
c986a163,"close, 460 bytes sent, <*> bytes ( ) received, lifetime",2536
8fedb119,"close, 414 bytes sent, <*> bytes ( ) received, lifetime",2
5c0742aa,"close, 463 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, 465 bytes sent, <*> bytes ( ) received, lifetime",10219
5c0742aa,"close, <*> bytes ( ) sent, 408 bytes received, lifetime",10219
5c0742aa,"close, 1374 bytes ( ) sent, <*> bytes received, lifetime",10219
5c0742aa,"close, <*> bytes ( ) sent, 770 bytes received, lifetime",10219
5c0742aa,"close, 683 bytes sent, <*> bytes ( ) received, lifetime",10219
