EventId,EventTemplate,Occurrences
331bd8c3,LDAP Built with OpenLDAP LDAP SDK,53
438c6081,LDAP SSL support unavailable,53
389d3016,suEXEC mechanism enabled (wrapper /usr/sbin/suexec),8
32893a07,Digest generating secret for digest authentication ...,45
896f4a37,Digest done,45
d0ae822c,env.createBean2() Factory error creating <*> <*> ( <*>,180
27fc2466,config.update() Can't create <*>,180
8e644f23,mod_python Creating 32 session mutexes based on 150 max processes and 0 max threads.,45
4d804580,mod_security/1.9dev2 configured,45
dfd50a7a,Apache/2.0.49 (Fedora) configured -- resuming normal operations,45
b00729be,jk2_init() Found child <*> in scoreboard slot <*>,6335
e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties,5708
44200156,mod_jk child init 1 <*>,1259
12fe71e1,[client <*>] Directory index forbidden by rule /var/www/html/,6745
5ead59d2,[client <*>] File does not exist <*>,20861
d550524b,jk2_init() Can't find child <*> in scoreboard,971
b5f9597d,[client <*>] script not found or unable to stat <*>,3301
d23ad5dd,mod_jk2 Shutting down,1336
b899c686,Graceful restart requested doing restart,37
4fb59d03,[client <*>] request failed URI too long (longer than 8190),39
a54f5ca4,mod_jk child workerEnv in error state <*>,4349
29f01b21,[client <*>] request failed error reading the headers,14
ae1aaf30,[client <*>] attempt to invoke directory as script /var/www/cgi-bin/,92
93de14bd,[client <*>] Attempt to serve directory /var/www/html/,1
44c7fb6a,child process <*> still did not exit sending a SIGTERM,168
38509745,"[client <*>] mod_security Access denied with code 403. Error reading POST data error_code 104 [hostname ""<*>""] [uri ""/xmlrpc.php""]",1
c09eaca8,uriMap.mapUri() uri must start with /,27
fba91338,[client <*>] Invalid URI in request GET HTTP/1.1,27
eab4cb96,[client <*>] client sent HTTP/1.1 request without hostname (see RFC2616 section 14.23) /,8
