EventId,EventTemplate
b1c996a9,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>"
60b01705,"<*>.<*>.<*>.<*> ""GET <*> HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>"
1191cb4c,<*> <*> Creating image
dd07def0,<*> <*> VM Stopped (Lifecycle Event)
191f4d3c,While synchronizing instance power states found <*> instances in the database and <*> instances on the hypervisor.
688fa3f7,<*> <*> VM Started (Lifecycle Event)
7d8a8aaf,<*> <*> VM Paused (Lifecycle Event)
c82dac84,<*> <*> During sync_power_state the instance has a pending task (spawning). Skip.
d5b7deae,image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (/var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>): checking
3bb9d01d,image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (/var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>): in use: on this node <*> local <*> on other nodes sharing this instance storage
7bc5d64e,Active base files: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>
16f9f039,Creating event <*> for instance <*>
edb42f2f,"<*>.<*>.<*>.<*> ""POST /v<*>/e<*>ac<*>c<*>b<*>a<*>e<*>f<*>a<*>/os-server-external-events HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>"
3cb05577,<*> <*> VM Resumed (Lifecycle Event)
c2c806ea,<*> <*> Instance spawned successfully.
6f1c5c68,<*> <*> Took <*>.<*> seconds to spawn the instance on the hypervisor.
7bea9a37,<*> <*> Took <*>.<*> seconds to build instance.
a6ddccbb,"<*>.<*>.<*>.<*><*>.<*>.<*>.<*> ""GET /openstack/<*>-<*>-<*>/meta_data.json HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>"
01a9cef4,"<*>.<*>.<*>.<*><*>.<*>.<*>.<*> ""GET /openstack/<*>-<*>-<*> HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>"
43cf3d95,"<*>.<*>.<*>.<*> ""DELETE <*> HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>"
7de26121,"<*>.<*>.<*>.<*><*>.<*>.<*>.<*> ""GET /openstack/<*>-<*>-<*>/vendor_data.json HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>"
