EventId,EventTemplate
ca7d7941,loaded properties from hadoop-metrics2.properties
9e8ad6ab,Scheduled snapshot period at 10 second(s).
01ae6026,MapTask metrics system started
3c5bb15c,Executing with tokens:
ea0ce0ed,Kind: mapreduce.job Service: job_1445087491445_0005 Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@7f0eb4b4)
42bce2da,Sleeping for 0ms before retrying again. Got null now.
b03d2200,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445087491445_0005
3ce3b722,session.id is deprecated. Instead use dfs.metrics.session-id
fc4324dd,ProcfsBasedProcessTree currently is supported only on Linux.
6f924c00,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@6ad3381f
ff7b308b,Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:402653184+134217728
2ed317a9,(EQUATOR) 0 kvi 26214396(104857584)
599850bf,mapreduce.task.io.sort.mb: 100
0cb5b599,soft limit at 83886080
db0c6791,bufstart = 0; bufvoid = 104857600
97159e80,kvstart = 26214396; length = 6553600
e7eee7f1,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
895d7761,Spilling map output
d76b1500,bufstart = 0; bufend = <*> bufvoid = 104857600
4be46074,kvstart = 26214396(104857584); kvend = <*> length = <*>
0ce98313,<*> <*> <*> <*>
00cd85d9,Finished spill 0
353d69cc,(RESET) equator <*> <*> <*> <*> <*>
756b54a2,bufstart = <*> bufend = <*> bufvoid = 104857600
5fc5069a,kvstart = <*> kvend = <*> length = <*>
e7a7798b,Finished spill 1
f99fadc8,Finished spill 2
c0641e15,Finished spill 3
1d44a39c,Finished spill 4
2e114f93,Finished spill 5
4ccea502,I/O error constructing remote block reader.
f08eb903,Failed to connect to /<*>:50010 for block add to deadNodes and continue. <*> <*> <*> <*> no further information
d7402eeb,<*> <*> to /<*>:50010 for <*>
0491d81f,Starting flush of map output
c7cc77fb,Finished spill 6
39b55ebc,Merging 7 sorted segments
696124b9,Down to the last merge-pass with 7 segments left of total size: <*> bytes
dfe6ae4e,<*> is done. And is in the process of committing
73642142,<*> <*> done.
95745243,Kind: mapreduce.job Service: job_1445087491445_0005 Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@67b65d47)
ce10d82c,Using ResourceCalculatorProcessTree : <*>
bd6f85fd,Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:939524096+134217728
87ce529a,Failed to connect to /<*>:50010 for block add to deadNodes and continue. <*> <*> <*> no further information
3774b4f5,bufstart = 0; bufend = 34173924; bufvoid = 104857600
9635bf18,kvstart = 26214396(104857584); kvend = 13786364(55145456); length = 12428033/6553600
edc3ba91,(EQUATOR) 44659682 kvi 11164916(44659664)
aa17977f,(RESET) equator 44659682 kv 11164916(44659664) kvi 8543488(34173952)
63742fec,bufstart = 44659682; bufend = 78832442; bufvoid = 104857600
fc88929b,kvstart = 11164916(44659664); kvend = 24950992(99803968); length = 12428325/6553600
df7093b2,(EQUATOR) 89318197 kvi 22329544(89318176)
855cef6b,Kind: mapreduce.job Service: job_1445087491445_0005 Ident: <*>
415ae23b,Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:805306368+134217728
d9111b56,bufstart = 0; bufend = 34177122; bufvoid = 104857600
c45d2bd6,kvstart = 26214396(104857584); kvend = 13787160(55148640); length = 12427237/6553600
fe4ffb27,<*> 44662873 kvi 11165712(44662848)
d810e0da,(RESET) equator 44662873 kv 11165712(44662848) kvi 8544288(34177152)
a966c768,bufstart = 44662873; bufend = 78836823; bufvoid = 104857600
ee73c997,kvstart = 11165712(44662848); kvend = 24952084(99808336); length = 12428029/6553600
a8887930,<*> 89322571 kvi 22330636(89322544)
dcba7c95,Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:268435456+134217728
2072c66f,(RESET) equator <*> <*> <*> kvi 19709572(78838288)
b070fb0d,kvstart = <*> kvend = <*> length = 12427461/6553600
710ca5ad,Kind: mapreduce.job Service: job_1445087491445_0005 Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@54e0a229)
aa30bf20,Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:1342177280+134217728
d3df6c24,bufstart = 0; bufend = 34174413; bufvoid = 104857600
d17fe57d,kvstart = 26214396(104857584); kvend = 13786484(55145936); length = 12427913/6553600
89f3bb75,(EQUATOR) 44660166 kvi 11165036(44660144)
339057d2,(RESET) equator 44660166 kv 11165036(44660144) kvi 8543608(34174432)
81b15834,bufstart = 44660166; bufend = 78839764; bufvoid = 104857600
147fcdd2,kvstart = 11165036(44660144); kvend = 24952820(99811280); length = 12426617/6553600
32bbfb3b,(EQUATOR) 89325514 kvi 22331372(89325488)
3c4f4365,(RESET) equator 89325514 kv 22331372(89325488) kvi 19709948(78839792)
cb392097,bufstart = 89325514; bufend = 18644327; bufvoid = 104857600
a94dd8f6,kvstart = 22331372(89325488); kvend = 9903964(39615856); length = 12427409/6553600
