EventId,EventTemplate
f7fe7f88,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
9302fad4,Invalid user <*> from <*>
6b674ff1,input_userauth_request: invalid user <*> [preauth]
0849a7d0,pam_unix(sshd:auth): check pass; user unknown
21bb6d0e,Failed password for invalid user <*> from <*> port <*> ssh2
2491ca3e,Connection closed by <*> [preauth]
c5704dd9,Received disconnect from <*>: 11: Bye Bye [preauth]
29f200fa,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=<*> user=root
0af355cc,Failed password for root from <*> port <*> ssh2
4fbf66db,message repeated 5 times: [ Failed password for root from <*> port <*> ssh2]
ea4aa83d,Disconnecting: Too many authentication failures for root [preauth]
ee103b8a,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=<*> user=root
2dd88708,PAM service(sshd) ignoring max retries; 6 > 3
c926c7d9,Did not receive identification string from <*>
2518e786,Invalid user inspur from <*>
80e2501a,input_userauth_request: invalid user inspur [preauth]
e810192c,Failed password for invalid user inspur from <*> port <*> ssh2
71043aee,Invalid user support from <*>
397e8932,input_userauth_request: invalid user support [preauth]
0696bf5d,Failed password for invalid user support from <*> port <*> ssh2
3a7285d3,error: Received disconnect from <*>: 3: <*>: Auth fail [preauth]
7d9d1da7,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=<*> user=uucp
c166da54,Failed password for uucp from <*> port <*> ssh2
22aaf03f,Invalid user test from <*>
2c76bdac,input_userauth_request: invalid user test [preauth]
f656974d,Failed password for invalid user test from <*> port <*> ssh2
e2e22af4,Received disconnect from <*>: 11: Closed due to user request. [preauth]
6818d840,Invalid user 0101 from <*>
d93e848e,input_userauth_request: invalid user 0101 [preauth]
a486d61d,Failed password for invalid user 0101 from <*> port <*> ssh2
1b71723e,Invalid user 0 from <*>
862ddc9d,input_userauth_request: invalid user 0 [preauth]
3d7565e5,Failed password for invalid user 0 from <*> port <*> ssh2
7be5896f,Invalid user 1234 from <*>
387f1d7c,input_userauth_request: invalid user 1234 [preauth]
63d31834,Failed password for invalid user 1234 from <*> port <*> ssh2
684a54a6,Invalid user admin from <*>
ceeca5d5,input_userauth_request: invalid user admin [preauth]
2e647c73,Failed password for invalid user admin from <*> port <*> ssh2
3e662e18,PAM service(sshd) ignoring max retries; 5 > 3
78691a03,Invalid user default from <*>
596f3e42,input_userauth_request: invalid user default [preauth]
b426a77d,Failed password for invalid user default from <*> port <*> ssh2
b64c0e5f,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=<*> user=ftp
494f6c4a,Failed password for ftp from <*> port <*> ssh2
17d4e525,Invalid user guest from <*>
63570961,input_userauth_request: invalid user guest [preauth]
2ed69732,Failed password for invalid user guest from <*> port <*> ssh2
991f2574,Invalid user 123 from <*>
1edb39d9,input_userauth_request: invalid user 123 [preauth]
8e26f96c,Failed password for invalid user 123 from <*> port <*> ssh2
d7242a1b,error: Received disconnect from <*>: 14: No more user authentication methods available. [preauth]
3c0c530c,Invalid user user from <*>
0451ad55,input_userauth_request: invalid user user [preauth]
bc9a176a,Failed password for invalid user user from <*> port <*> ssh2
308aadfc,Invalid user anonymous from <*>
176ce241,input_userauth_request: invalid user anonymous [preauth]
a294adb3,Failed password for invalid user anonymous from <*> port <*> ssh2
de560f20,Invalid user ubnt from <*>
019ec990,input_userauth_request: invalid user ubnt [preauth]
d9088f9e,Failed password for invalid user ubnt from <*> port <*> ssh2
e35a70fe,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=<*> <*>
f831cb6d,Failed password for <*> from <*> port <*> ssh2
68818261,Invalid user cisco from <*>
65362bb7,input_userauth_request: invalid user cisco [preauth]
1a6a2d22,Failed password for invalid user cisco from <*> port <*> ssh2
3eede9e8,Invalid user operator from <*>
b13609e1,input_userauth_request: invalid user operator [preauth]
d45aaa7f,Failed password for invalid user operator from <*> port <*> ssh2
7c51f37c,Invalid user monitor from <*>
a65ca278,input_userauth_request: invalid user monitor [preauth]
bf3c3b29,Failed password for invalid user monitor from <*> port <*> ssh2
65cd5b15,Invalid user ftpuser from <*>
524dc383,input_userauth_request: invalid user ftpuser [preauth]
36f985fa,Failed password for invalid user ftpuser from <*> port <*> ssh2
8dbde17c,Invalid user pi from <*>
421a0080,input_userauth_request: invalid user pi [preauth]
7ae3ebed,Failed password for invalid user pi from <*> port <*> ssh2
f9e9da0f,Invalid user PlcmSpIp from <*>
a5daa932,input_userauth_request: invalid user PlcmSpIp [preauth]
c31b1943,Failed password for invalid user PlcmSpIp from <*> port <*> ssh2
680dc4b3,Invalid user Management from <*>
4ea524ec,input_userauth_request: invalid user Management [preauth]
b5cf0adc,Failed password for invalid user Management from <*> port <*> ssh2
95570db7,Invalid user butter from <*>
b94349a6,input_userauth_request: invalid user butter [preauth]
a46cbcf4,Failed password for invalid user butter from <*> port <*> ssh2
b4ece164,Invalid user redhat from <*>
baf29009,input_userauth_request: invalid user redhat [preauth]
9993030b,Failed password for invalid user redhat from <*> port <*> ssh2
9eef0462,Invalid user oracle from <*>
5451c5db,input_userauth_request: invalid user oracle [preauth]
e3dc8d46,Failed password for invalid user oracle from <*> port <*> ssh2
e6a9077b,Invalid user postgres from <*>
3d25d1fe,input_userauth_request: invalid user postgres [preauth]
9e482bdc,Failed password for invalid user postgres from <*> port <*> ssh2
6301b11c,Invalid user nagios from <*>
def3e17f,input_userauth_request: invalid user nagios [preauth]
1a881b61,Failed password for invalid user nagios from <*> port <*> ssh2
aa4bc2c6,Invalid user www from <*>
8ccd857f,input_userauth_request: invalid user www [preauth]
5286f03e,Failed password for invalid user www from <*> port <*> ssh2
81f3c5c9,Invalid user vnc from <*>
5b22478e,input_userauth_request: invalid user vnc [preauth]
f4a4d9a1,Failed password for invalid user vnc from <*> port <*> ssh2
b9286d99,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=<*> user=git
16ac812e,Failed password for git from <*> port <*> ssh2
41d40d97,Invalid user ghost from <*>
587bbf97,input_userauth_request: invalid user ghost [preauth]
b85a3cf7,Failed password for invalid user ghost from <*> port <*> ssh2
b43270b4,Invalid user ubuntu from <*>
83681370,input_userauth_request: invalid user ubuntu [preauth]
6eb29d99,Failed password for invalid user ubuntu from <*> port <*> ssh2
dc03fffc,Invalid user deploy from <*>
df1176a8,input_userauth_request: invalid user deploy [preauth]
fa016f25,Failed password for invalid user deploy from <*> port <*> ssh2
6bfaa9b4,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=<*> user=mysql
3dd1f7c5,Failed password for mysql from <*> port <*> ssh2
fb624da8,Accepted password for <*> from <*> port <*> ssh2
b7a32072,pam_unix(sshd:session): session opened for user <*> by (uid=0)
2817a946,Received disconnect from <*>: 11: <*> <*> <*>
ac22ce5f,pam_unix(sshd:session): session closed for user <*>
92ffcac4,Disconnecting: Too many authentication failures for admin [preauth]
7dc218b7,<*> <*> failed: Connection reset by peer [preauth]
a998e480,fatal: Read from socket failed: Connection reset by peer [preauth]
83730154,Invalid user apache from <*>
70b929e9,input_userauth_request: invalid user apache [preauth]
5e1bcc42,Failed password for invalid user apache from <*> port <*> ssh2
c16d384d,Invalid user weblogic from <*>
3114c350,input_userauth_request: invalid user weblogic [preauth]
5a6a911c,Failed password for invalid user weblogic from <*> port <*> ssh2
a632c55f,Invalid user cacti from <*>
8eb728b1,input_userauth_request: invalid user cacti [preauth]
606d0967,Failed password for invalid user cacti from <*> port <*> ssh2
6cea5565,Invalid user zabbix from <*>
2999a706,input_userauth_request: invalid user zabbix [preauth]
477eb5d8,Failed password for invalid user zabbix from <*> port <*> ssh2
306e94ac,Invalid user nginx from <*>
10f607c7,input_userauth_request: invalid user nginx [preauth]
a9254164,Failed password for invalid user nginx from <*> port <*> ssh2
870b1cd7,Invalid user tomcat from <*>
38ed8561,input_userauth_request: invalid user tomcat [preauth]
a25ed144,Failed password for invalid user tomcat from <*> port <*> ssh2
93e3bac5,Invalid user zxin10 from <*>
83d4e5ff,input_userauth_request: invalid user zxin10 [preauth]
97a94ad4,Failed password for invalid user zxin10 from <*> port <*> ssh2
75e52582,Invalid user osmc from <*>
0bdbdccc,input_userauth_request: invalid user osmc [preauth]
ce8f9c61,Failed password for invalid user osmc from <*> port <*> ssh2
a62cba6e,Invalid user telecomadmin from <*>
959f72dd,input_userauth_request: invalid user telecomadmin [preauth]
3d68dcc5,Failed password for invalid user telecomadmin from <*> port <*> ssh2
0cc1b5a9,Invalid user user1 from <*>
39fb96d1,input_userauth_request: invalid user user1 [preauth]
5d4fbd17,Failed password for invalid user user1 from <*> port <*> ssh2
f5f7d159,Invalid user cloud from <*>
ff75c66d,input_userauth_request: invalid user cloud [preauth]
23ea70a3,Failed password for invalid user cloud from <*> port <*> ssh2
4e2f239f,Invalid user ncs from <*>
