EventID,EventTemplate
P0,fraction rounded.........................<*>
P1,<*> floating point alignment exceptions
P2,ciod: failed to read message prefix on control stream (CioStream socket to <*>.<*>.<*>.<*>:<*>
P3,"<*> total interrupts. <*> critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt."
P4,"PrepareForService shutting down <*>(mLctn(<*>-<*>-<*>), mCardSernum(<*>), mLp(FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>), mIp(<*>.<*>.<*>.<*>), mType(<*>)) as part of Service Action <*> _/|\\_ PrepareForService shutting down <*> (mLctn(<*>-<*>-<*>), mCardSernum(<*>), mLp(FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>), mIp(<*>.<*>.<*>.<*>), mType(<*>)) as part of Service Action <*>"
P5,program interrupt: unimplemented operation..<*>
P6,"CE sym <*>, at <*>, mask <*>"
P7,"<*> ddr <*>(s) detected and corrected on rank <*>, symbol <*>  _/|\\_ <*> ddr <*>(s) detected and corrected on rank <*>, symbol <*>, <*> "
P8,rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-
P9,generating <*>
P10,program interrupt: privileged instruction...<*>
P11,debug <*> enable.................<*> _/|\\_ debug <*> enable............<*>
P12,data cache search parity error detected. attempting to correct
P13,data address space................<*>
P14,store operation.............................<*>
P15,<*> torus sender z- retransmission error(s) (dcr <*>) detected and corrected over <*> seconds
P16,rts: bad message header: expecting type <*> instead of type <*> (softheader=<*> ) <*>=<*> =<*> PRXF=<*> PIXF=<*>
P17,<*>=<*> dbsr=<*> =<*>
P18,"Kernel detected <*> integer alignment exceptions (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*>"
P19,ciod: pollControlDescriptors: Detected the debugger died.
P20,critical input interrupt enable...<*>
P21,data store interrupt caused by icbi.........<*>
P22,ciod: Error creating node map from file /home/<*>/<*>-<*>.<*>/results/<*>-<*>.map: Permission denied
P23,"ciod: Error loading /home/greeno/raptor.new.dev.<*>.BGL.CXX_XL.MPI.ex: invalid or missing program image, No such file or directory"
P24,<*> (s) (<*> ) detected over <*> seconds _/|\\_ <*> (s) (<*> ) detected <*> over <*> seconds _/|\\_ <*> (s) detected <*> over <*> seconds
P25,floating pt ex mode <*> enable......<*>
P26,iar <*> dear <*>
P27,special purpose registers:
P28,"problem state (<*>=sup,<*>=usr).......<*>"
P29,ciod: Z coordinate <*> exceeds physical dimension <*> at line <*> of node map file /p/<*>/<*>/contention-<*>-torus/xyzt-<*>.map
P30,"Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*>, found <*>"
P31,auxiliary processor.........................<*>
P32,"ciod: Error loading <*>: invalid or missing program image, <*> or <*> _/|\\_ ciod: Error loading <*>: invalid or missing program image, <*> "
P33,MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>)
P34,program interrupt: illegal instruction......<*>
P35,ciod: Error creating node map from file /p/<*>/cabot/miranda/newmaps/<*>_<*>_<*>.map: No child processes
P36,program interrupt: trap instruction.........<*>
P37,rts: kernel terminated for reason <*>: <*> : <*>  _/|\\_ rts: kernel terminated for reason <*>
P38,data storage interrupt
P39,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected
P40,ciod: LOGIN chdir(/p/<*>/stella/RAPTOR/<*>) failed: Input/output error
P41,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
P42,data address: <*>
P43,"ciod: In packet from node <*>.<*> (<*>-<*>-Nf-C:<*>-<*>), message code <*> is not <*> or <*> (softheader=<*> )"
P44,rts internal error
P45,instruction address <*> _/|\\_ instruction address<*> 
P46,ciod: Missing or invalid fields on line <*> of node map file /home/auselton/bgl/mapfiles/bgl.<*>.<*>.map
