EventID,EventTemplate
P0,Closed socket connection for client <*> (no session established for client)
P1,******* GOODBYE <*> ********
P2,Processed session termination for sessionid: <*>
P3,minSessionTimeout set to -<*>
P4,Server environment:<*>.<*>=<*> _/|\\_ Server environment:<*>.<*>.<*>=<*>:<*>.<*>:<*>.<*>.<*>:<*>.<*>:<*>.<*>:<*>.<*>:<*>.<*>:<*>.<*>:<*>.<*>
P5,Got user-level KeeperException when processing sessionid:<*> type:create cxid:<*> zxid:<*> txntype:-<*> reqpath:n/a Error Path:/home/curi/.zookeeper Error:KeeperErrorCode = NodeExists for /home/curi/.zookeeper
P6,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LEADING (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state) _/|\\_ Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), LEADING (my state)"
P7,shutdown of request processor complete
P8,caught end of stream exception
P9,Sending DIFF
P10,"Have smaller server identifier, so dropping the connection: (<*>, <*>)"
P11,Established session <*> with negotiated timeout <*> for client <*>
P12,maxSessionTimeout set to -<*>
P13,Received connection request <*>
P14,Accepted socket connection from <*>
P15,Cannot open channel to <*> at election address <*>
P16,Server environment:java.vendor=Oracle Corporation
P17,Unexpected Exception:
P18,Revalidating client: <*>
P19,autopurge.<*> set to <*>
P20,Client attempting to establish new session at <*>
P21,Exception causing close of session <*> due to java.io.IOException: ZooKeeperServer not running
P22,Reading snapshot /var/lib/zookeeper/version-<*>/snapshot.<*>
P23,Notification time out: <*>
P24,Interrupted while waiting for message on queue
P25,Closed socket connection for client <*> which had sessionid <*>
P26,"New election. My id = <*>, proposed zxid=<*>"
P27,tickTime set to <*>
P28,Interrupting SendWorker
P29,My election bind port: <*>
P30,Getting a snapshot from leader
P31,"Connection broken for id <*>, my id = <*>, error ="
P32,Client attempting to renew session <*> at <*>
P33,LOOKING
P34,Starting quorum peer
P35,"Server environment:zookeeper.version=<*>.<*>.<*>--<*>, built on <*>/<*>/<*> :<*> GMT"
P36,Unexpected exception causing shutdown while sock still open
P37,FOLLOWING
P38,Connection request from old client <*>; will be dropped if server is in r-o mode
P39,Send worker leaving thread
P40,FOLLOWING - LEADER ELECTION TOOK - <*>
P41,Follower sid: <*> : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@<*>
P42,"Expiring session <*>, timeout of <*> exceeded"
P43,Have quorum of supporters; starting up and setting last processed zxid: <*>
P44,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state)"
P45,Snapshotting: <*> to /var/lib/zookeeper/version-<*>/snapshot.<*>
P46,First is <*>
