EventID,EventTemplate
P0,Physical Processor ID: <*>
P1,removing telnet
P2,LSI Logic MegaRAID driver
P3,probe of <*> failed with error -<*>
P4,"sys_<*>.c,v <*>.<*> /<*>/<*> :<*>:<*> ak Exp $"
P5,autorun ...
P6,removing daytime
P7,colour VGA+ <*>
P8,Using HPET based timekeeping.
P9,"Device: /dev/sda, Temperature changed -<*> Celsius to <*> Celsius since last report"
P10,Using MMCONFIG at <*>
P11,"routing cache hash table of <*> buckets, <*>"
P12,Cannot open file /dev/logsurfer for writing (No such file or directory)
P13,connection <*> 
P14,Direct-Access ANSI SCSI revision: <*>
P15,registered new driver hub
P16,[ib_sm_sweep.c:<*>]: No <*> change <*> _/|\\_ [ib_sm_sweep.c:<*>]: No <*> change
P17,Assuming <*> system bus speed for PIO modes; override with idebus=xx
P18,(root) CMD (run-parts /etc/cron.hourly)
P19,Local disconnected: Connection closed.
P20,(root) CMD (/projects/tbird/temps/get_temps b)
P21,initializing netlink socket (disabled)
P22,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on /dev/sda
P23,Compressed image found at block <*>
P24,succeeded
P25,Creating Topspin /dev entries:
P26,removing echo
P27,Hash tables configured (established <*> bind <*>)
P28,DHCPREQUEST for <*> (<*>) from <*>:<*>:<*>:<*>:ba:<*> via <*>
P29,Using ACPI for IRQ routing
P30,Using software bounce buffering for IO (SWIOTLB)
P31,(root) CMD (/projects/tbird/temps/get_temps a)
P32,DHCPDISCOVER from <*>:<*>:<*>:<*>:ba:<*> via <*>: network A_net: no free leases
P33,registered new driver usbfs
P34,removing kshell
P35,Using <*>.<*> MHz HPET timer.
P36,Disabled at runtime.
P37,asking for cache data failed
P38,removing chargen
P39,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> dfl dfl)
P40,<*> netfilter hooks
P41,kernel time sync <*> 
P42,passed.
P43,(root) CMD (/projects/tbird/temps/get_temps c)
P44,Changing permissions on special file /dev/logsurfer
P45,<*>: <*>_probe: Intel(R) PRO/<*> Network Connection
P46,registered new driver usbhid
P47,<*> (<*> DELL PE BKC <*> MSFT <*>) @ <*>
P48,Initializing.
P49,Version <*>.<*>.<*> Starting
P50,PE/PV Model: <*> SCSI BP Rev: <*>.<*>
P51,time reset +<*>.<*> s
P52,PCI Root Bridge [<*>] (<*>:<*>)
P53,RSDP (<*> DELL ) @ <*>
P54,My unqualified host name (<*>) unknown; sleeping for retry
P55,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************
P56,"User #<*>#, coming from #<*>#, authenticated."
P57,HPET id: <*> base: <*>
P58,"root=LABEL=/ initrd=/<*>_<*>/initrd-<*>.<*>.<*>-<*>.<*>.<*>.EL-lustre-<*>.<*>.<*>-perfctr-admin console=<*> console=<*>,<*> fastboot BOOT_IMAGE=/<*>_<*>/vmlinuz-<*>.<*>.<*>-<*>.<*>.<*>.EL-lustre-<*>.<*>.<*>-perfctr"
P59,"PCI interrupt <*>:<*>:<*>.<*>[A] -> GSI <*> (level, low) -> IRQ <*>"
P60,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> high level)
P61,Mounting other filesystems: failed
P62,Using IOAPIC for interrupt routing
P63,MegaRAID Model: LD <*> Rev: <*>
P64,"<*> AUX port at <*>,<*> irq <*>"
P65,<*>.<*>:USB HID core driver
P66,<*> used by override.
P67,Starting in permissive mode
P68,RRD_update (/var/lib/ganglia/rrds/<*>/<*>/<*>_<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*> /<*>/<*>_<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step)
P69,<*>: <*>_watchdog: NIC Link is Up <*> Mbps Full Duplex
P70,removing ntalk
P71,"<*> KBD port at <*>,<*> irq <*>"
P72,mounted filesystem with ordered data mode.
P73,PCI Interrupt Link [<*>] (IRQs <*> *<*> ) _/|\\_ PCI Interrupt Link [<*>] (IRQs <*> ) *<*> _/|\\_ PCI Interrupt Link [<*>] (IRQs <*> ) *<*> 
P74,Subsystem revision <*>
P75,Disk quotas dquot_<*>.<*>.<*>
P76,#<*>#-<*> (Release Date: Fri Dec <*> :<*>:<*> EST <*>)
P77,Starting ts_fixup: succeeded
P78,"apic_id <*>, version <*>, address <*>, GSI <*>-<*>"
P79,Now running on #<*>#'s privileges.
P80,syslog-ng version <*>.<*>.<*> starting
P81,Registering secondary module capability
P82,(C) <*>-<*> Netfilter core team
P83,Using configuration type <*>
P84,#<*># (Release Date: Mon Sep <*> :<*>:<*> EDT <*>)
P85,removing printer
P86,(supports <*> )
P87,PCI Interrupt Routing Table [\\_SB_.<*>.<*>._PRT] _/|\\_ PCI Interrupt Routing Table [\\_SB_.<*>._PRT] _/|\\_ PCI Interrupt Routing Table [\\_SB_.<*>.<*>.<*>._PRT]
P88,not allocating divert_blk for non-ethernet device lo
P89,Mounted root (<*> filesystem).
P90,Started working: <*> available service
P91,PS/<*> mouse device common for all mice
P92,DHCPREQUEST for <*> (<*>) from <*>:<*>:<*>:<*>:ba:<*> via <*>: unknown lease <*>.
P93,Probing PCI hardware (bus <*>)
P94,IOAPIC (id[<*>] address[<*>] gsi_base[<*>])
P95,Registered protocol family <*>
P96,session opened for user root by (uid=<*>)
P97,error: Bind to port <*> on <*> failed: Address already in use.
P98,"<*>: to=root, ctladdr=root (<*>/<*>), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>.<*>.<*>, stat=Deferred: Connection refused by [<*>]"
P99,"synchronized to <*>, stratum <*>"
P100,Processor <*> 
P101,Wait for ready failed before probe !
P102,Warning: we failed to resolve trusted host name <*> 
P103,Server listening on :: port <*>.
P104,portmap startup succeeded
P105,Detected <*>.<*> MHz processor.
P106,Warning: we failed to resolve data source name <*> 
P107,removing rsync
P108,START: tftp pid=<*> from=<*>
P109,unable to qualify my own domain name (<*>) -- using short name
P110,Power Button (FF) [PWRF]
