EventId,EventTemplate,Occurrences
78996bdd,restart.,42
d09761d7,<*> startup succeeded,261
c52bb13c,klogd <*> <*> <*> <*> <*> <*>,9
0c327b5d,Linux version <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,8
5cb4dcf4,BIOS-provided physical RAM map:,8
91c6ace6,BIOS-e820: <*> - <*> <*>,16
e0461047,BIOS-e820: <*> - <*> (reserved),24
70d0b7b3,126MB LOWMEM available.,8
4475646e,zapping low mappings.,8
e6b18aa4,<*> <*> 0 <*> <*>,8
bb2a3586,"<*> zone: <*> pages, LIFO batch:1",8
07751fa4,"<*> zone: <*> pages, LIFO <*>",8
007f4912,"<*> zone: 0 pages, LIFO batch:1",8
c8fb83f1,DMI 2.3 present.,8
068fbf46,ACPI disabled because your bios is from 2000 and too old,8
60c33ebb,<*> <*> <*> <*> with <*>,8
10e4a839,<*> 1 <*>,16
171dc574,Kernel <*> <*> <*> <*> <*> <*>,7
ac808d8f,<*> <*> <*> to <*>,8
d1b691b9,Initializing <*>,8
80afd332,<*> 0 <*> <*> <*>,8
073750ca,<*> hash table entries: 512 (order <*> 4096 bytes),8
e8c41b0f,Detected <*> MHz processor.,8
98450438,<*> <*> for <*> <*>,20
75194edc,Console: colour VGA+ 80x25,8
b7ac2ad4,"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",8
757c7dc5,Calibrating delay loop... <*> BogoMIPS,8
625bc432,Security Scaffold v1.0.0 initialized,8
4af44999,SELinux: <*>,8
c1203430,SELinux: <*> <*> <*> <*>,9
e4935f02,<*> is already a <*> <*> <*> <*> <*>,8
c7ad334a,<*> <*> <*> with <*> <*>,8
899dd62c,<*> Registering <*> <*> <*>,8
71dc0d86,<*> <*> initialized,16
c652c002,"Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",8
2ece66af,<*> hash table entries: <*> <*> <*> <*> bytes),8
0049dba5,"<*> hash table entries: 512 (order: 0, 4096 bytes)",8
5cf34728,Version <*> <*>,8
acab6bd9,CPU: <*> <*> <*> <*> <*> <*> <*> <*>,8
ad88f4df,CPU: <*> <*> <*>,8
3797c3f8,Intel machine check architecture supported.,8
a24122cb,CPU: <*> <*> <*> <*> <*> <*>,8
2f61c8d5,Enabling <*> <*> <*> <*> <*> done.,16
8177bcff,Checking 'hlt' instruction... OK.,8
cb7aa6e4,POSIX conformance testing by UNIFIX,8
a231c3bf,NET: Registered protocol family <*>,48
e577e7d3,PCI: <*> <*> <*> <*> <*> <*> <*> <*> <*>,8
a63bb4dd,PCI: <*> <*> <*> <*>,8
8ee00dd4,ACPI: <*> revision <*>,8
a8de99dd,ACPI: <*> <*>,8
c1f5bb73,Linux <*> <*> <*> <*> <*> <*> <*> <*>,8
0db77cb7,usbcore: registered new driver <*>,32
1149302b,ACPI: <*> tables <*> no <*> <*> <*> <*>,8
7b5d2b54,PCI: <*> <*> <*> <*> <*>,16
24715800,Initializing <*> <*> <*> <*>,8
a47c26ad,PCI: <*> <*> <*>,8
083d608d,<*> <*> - <*>,8
f34e1378,PCI: <*> <*> <*> <*> <*> <*> <*>,8
279d4e6f,<*> <*> <*> 1.2 <*> <*> <*> <*> <*>,8
2f0bd146,<*> <*> netlink socket <*>,7
84c3c534,<*> initialized,8
9af9d45d,<*> <*> <*> <*> 0,8
40c55831,<*> <*> succeeded,154
ede9cc9a,VFS: <*> <*> <*>,8
61f1f7cc,"<*> hash table entries: <*> (order 0, 4096 bytes)",8
3f221b14,SELinux: <*> <*> <*>,15
2bad4e84,Initializing <*> <*>,8
4f5ffebe,<*> PCI <*> <*> PCI <*> <*> <*>,8
0a2b78b4,isapnp: No <*> <*> <*> device found,8
18c74772,Real Time Clock Driver v1.12,8
83471b71,Linux <*> <*> <*> <*> <*> <*>,8
9940af62,agpgart: <*> <*> <*> <*> <*> <*>,8
c028ff70,<*> <*> <*> <*> <*> <*> for <*> <*> <*>,8
fb299e52,agpgart: <*> <*> <*> <*> <*>,8
56a6ce2a,<*> <*> ver <*> <*>,8
d6a110af,<*> <*> <*> succeeded,15
2cbde44a,agpgart: <*> <*> is <*> <*> <*>,8
aaf88c86,<*> <*> <*> <*> succeeded,7
02250206,<*> <*> driver <*> <*> <*> <*> <*> <*> <*> <*>,8
217ffd34,<*> driver <*> <*> <*> <*> <*> <*> <*> <*> <*>,8
122924ab,<*> <*> <*> driver <*> <*>,8
c5b0e659,<*> <*> <*> <*> <*> <*> for <*> <*> <*> <*> <*>,8
ee0274c1,ICH: <*> <*> at PCI <*> <*>,8
0325ca12,Version <*> <*> <*> <*> <*> <*> <*>,8
1e1d2c09,ICH: <*> revision <*>,8
da03d1fc,<*> <*> at <*> <*> <*> <*> <*>,16
673d05bb,Using <*> <*> <*>,8
fd7ddef2,<*> page <*> <*>,8
598f1b0f,<*> <*> <*> on <*> <*>,24
a2263357,<*> configuration <*> <*>,8
a1670771,Configuration file /etc/smartd.conf parsed.,8
ecb44012,"Device: /dev/hda, <*>",8
14527e51,Charge: * * * (-1% unknown),8
affbe486,"Device: /dev/hda, <*> <*> <*> <*>",8
b4fe3753,hda: <*> <*> <*> <*>,8
cee98b36,"Device: /dev/hda, is <*> <*> <*> <*> <*> <*>",8
915164af,hda: <*> <*> <*> <*> <*> <*> <*> <*>,8
72611fcb,<*> 1 <*> and 0 <*> <*>,8
0b5f5a37,smartd <*> <*> <*> <*> <*> <*> <*>,8
283b6c54,<*> <*> driver <*> <*>,16
90ec4c27,<*> driver <*>,8
7d137d12,mice: PS/2 mouse device common for all mice,8
3511a990,<*> <*> <*> <*> at <*> <*> <*>,16
866d6696,input: <*> <*> <*> <*> on <*>,8
afb07c21,input: <*> <*> <*> 2 <*> <*> <*>,8
f8393274,md: <*> driver <*> <*> <*>,8
9c8fb69c,"IP: routing cache hash table of 512 buckets, 4Kbytes",8
b4e150f3,<*> <*> tables <*> <*> <*> <*> <*>,8
9f754358,Initializing <*> <*> <*>,8
5af700a6,<*> <*> image is <*> <*> <*> <*> <*> <*> <*> <*> <*>,8
134b3c0f,Freeing <*> <*> <*> <*>,8
3f889ba4,md: <*> <*> <*>,8
ee761e7e,md: <*> <*>,8
f1988c72,<*> <*> <*> <*> at <*> <*>,8
551afd7b,VFS: <*> <*> <*> <*>,8
5ba4eab6,EXT3-fs: <*> <*> <*> <*> <*> <*> <*>,4
ec8854d7,kjournald starting. Commit interval 5 seconds,16
525d75e7,EXT3-fs: <*> <*> <*> <*> <*>,1
2fb34c68,EXT3-fs: <*> <*>,4
ff361372,<*> <*> <*> with <*> <*> <*>,16
921b2e53,Freeing <*> <*> <*> <*> <*>,8
cfb89486,SELinux: <*> at <*>,7
717235b1,<*> <*> IPv4 <*> <*>,8
dcfd6ab8,USB Universal Host Controller Interface driver v2.2,8
913a2f23,PCI: <*> <*> <*> <*> <*> <*>,24
