EventID,EventTemplate
P0,<*> STOP
P1,kern_open_file_for_direct_io<*>
P2,efi pagecount <*>
P3,<*>-<*>-<*> :<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) launchedHelperTaskForToolPath:error:] KSOutOfProcessFetcher launched '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/ksfetch' with process id: <*>
P4,[bootp_transmit.c:<*>] bootp_transmit(): bpf_write(<*>) failed: Network is down (<*>)
P5,<*>: Finder(<*>) System Policy: deny(<*>) file-write-create <*> HD/.Trashes/<*> _/|\\_ Finder(<*>) System Policy: deny file-write-create <*> HD/.Trashes/<*>
P6,-[ABAddressBook save] failed. (<ABAddressBook: <*>>)
P7,"Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>"
P8,***** Received request to scan at <*>/<*> *****
P9,Wake reason: EC.PME (User)
P10,"code validation failed in the process of getting signing information: Error Domain=NSOSStatusErrorDomain Code=-<*> ""(null)"" UserInfo={SecCSArchitecture=<*>}"
P11,Could not get event name for stream/token: <*>/<*>: <*>: Request for stale data
P12,[<*>] [Failed to refresh <CalManagedSubscriptionInfo: <*>> (entity: SubscriptionInfo; id: <*> <x-coredata://<*>-<*>-<*>-<*>-<*>/SubscriptionInfo/<*>> ; data: {
P13,time set +<*>.<*> s
P14,doSaveChannels@<*>: Will write to: <*> - <*>:sts:<*>_rsn:<*>.xml
P15,"tcp_connection_destination_write_setup_notsent_lowat <*> disabling low latency, setsockopt TCP_NOTSENT_LOWAT to <*> on fd <*> failed: [<*>] Invalid argument, dumping backtrace:"
P16,handle_will_sleep_auth_and_shield_windows: <*> _/|\\_ handle_will_sleep_auth_and_shield_windows: <*>  _/|\\_ handle_will_sleep_auth_and_shield_windows: <*> shield <*> : <*> _/|\\_ handle_will_sleep_auth_and_shield_windows: <*> : <*>
P17,ARPT: <*>.<*>: framerdy <*> bmccmd <*> framecnt <*>
P18,Configuration Notice:
P19,IOBluetoothUSBDFU::probe
P20,[HID] [MT] MTSimpleHIDManager::deviceDidBootload device bootloaded
P21,hfs: unmount initiated on Recovery HD on device <*>
P22,ARPT: <*>.<*>: AQM agg params <*> maxlen hi/lo <*> minlen <*> adjlen <*>
P23,SpotlightNetHelp(<*>) deny ipc-posix-shm-read-data CFPBS:<*>: _/|\\_ <*>: SpotlightNetHelp(<*>) deny(<*>) ipc-posix-shm-read-data CFPBS:<*>:
P24,-[NETClientConnection <*>] <*> - Perform <*>! <*> :<*>
P25,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
P26,AppleCamIn::handleWakeEvent_gated
P27,"IOPMrootDomain: idle cancel, state <*>"
P28,[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].]
P29,it(<*>) deny(<*>) file-read-data <*>
P30,<*>: BSSID changed to <*>:<*>:<*>:<*>:<*>:cc
P31,[Warning] Broadcasting no devices for account IDSDAccount: <*> [Service: IDSDService: <*> [Identifier: <*> Display Name: ScreenSharing Topic: <*> Service: <*> Protocol: <*>] Login: <*>@<*>.com UniqueID: <*>-<*>-<*>-<*>-<*> Account Type: Apple ID Registration: (null) Registered: YES  Linked Accounts: (null)] even though we have some
