EventID,EventTemplate
P0,Error writing History Event: org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent@<*>
P1,Using callQueue class java.util.concurrent.LinkedBlockingQueue
P2,Processing the event EventType: <*>_<*>
P3,DFSOutputStream ResponseProcessor exception for block BP-<*>-<*>.<*>.<*>.<*>-<*>:blk_<*>_<*>
P4,MRAppMaster metrics system started
P5,Adding #<*> tokens and #<*> secret keys for NM use for launching container
P6,Auth successful for job_<*>_<*> (auth:SIMPLE)
P7,Emitting job history data to the timeline server is not enabled
P8,"getResources() for application_<*>_<*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:-<*>> knownNMs=<*>"
P9,Diagnostics report from attempt_<*>_<*>_m_<*>_<*>: Container killed by the ApplicationMaster.
P10,Input size for job job_<*>_<*> = <*>. Number of splits = <*>
P11,"Recalculating schedule, headroom=<memory:<*>, vCores:-<*>>"
P12,Extract jar:file:/D:/hadoop-<*>.<*>.<*>-localbox/share/hadoop/yarn/hadoop-yarn-common-<*>.<*>.<*>-SNAPSHOT.jar!/webapps/mapreduce to C:\\Users\\msrabi\\AppData\\Local\\Temp\\Jetty_<*>_<*>_<*>_<*>_<*>_mapreduce____.<*>\\webapp
P13,Executing with tokens:
P14,Default file system [hdfs://msra-sa-<*>:<*>]
P15,Resolved <*>-<*>-<*>.fareast.corp.microsoft.com to /default-rack _/|\\_ Resolved <*>.fareast.corp.microsoft.com to /default-rack _/|\\_ Resolved <*>-<*>.fareast.corp.microsoft.com to /default-rack
P16,Added attempt_<*>_<*>_m_<*>_<*> to list of failed maps
P17,Logging to org.<*>.impl.<*>(org.mortbay.log) via org.mortbay.log.<*>
P18,Before Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
P19,Upper limit on the thread pool size is <*>
P20,Shuffle port returned by ContainerManager for attempt_<*>_<*>_m_<*>_<*> : <*>
P21,Adding protocol org.apache.hadoop.mapreduce.<*>.api.MRClientProtocolPB to the server
