EventID,EventTemplate
P0,"security: <*> classes, <*> rules"
P1,<*> :<*>:<*> Privoxy(-<*>) Info: loading configuration file '/etc/privoxy/config':
P2,md: autorun ...
P3,Service telnet failed to start and is deactivated.
P4,ttloop: peer died: Invalid or incomplete multibyte or wide character
P5,Client hung up - probable port-scan
P6,DMI <*>.<*> present.
P7,Bluetooth: <*> ver <*>.<*>
P8,audit: enabled (after initialization)
P9,On node <*> totalpages: <*>
P10,[smux_accept] accepted fd <*> from <*>:<*>
P11,VM: killing process sendmail
P12,audit: initializing netlink socket (disabled)
P13,sshd -TERM succeeded
P14,Kernel logging (proc) stopped.
P15,smartd has fork()ed into background mode. New PID=<*>.
P16,"SELinux: initialized (dev , type tmpfs), uses transition SIDs"
P17,RAMDISK: Compressed image found at block <*>
P18,*** info [<*>.c(<*>)]:
P19,succeeded
P20,"rsyncd version <*>.<*>.<*> starting, listening on port <*>"
P21,Bluetooth: Core ver <*>.<*>
P22,ide: Assuming <*> system bus speed for PIO modes; override with idebus=xx
P23,check pass; user unknown
P24,TCP: Hash tables configured (established <*> bind <*>)
P25,"IP: routing cache hash table of <*> buckets, <*>"
P26,microcode: No suitable data for cpu <*>
P27,Stopping Canna server: succeeded
P28,xinetd Version <*>.<*>.<*> started with libwrap loadavg options compiled in.
P29,BIOS-<*>: <*> - <*> (usable)
P30,session opened for user cyrus by (uid=<*>)
P31,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*> _/|\\_ <*> authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
P32,Kerberos authentication failed
P33,md: Autodetecting RAID arrays.
P34,shutting down for system reboot
P35,isapnp: Scanning for PnP cards...
P36,"Device: /dev/hda, is SMART capable. Adding to ""monitor"" list."
P37,<*>exiting<*> _/|\\_ exiting
P38,Initializing IPsec netlink socket
P39,"DMA zone: <*> pages, LIFO batch:<*>"
P40,<*>-fs: recovery complete.
P41,Intel machine check architecture supported.
P42,agpgart: Detected an Intel <*> E Chipset.
P43,jserver shutdown <*>
P44,Bringing up loopback interface: succeeded
P45,"listening on <*> interface <*>, <*>#<*>"
P46,Kernel command line: ro root=LABEL=/ rhgb quiet
P47,PCI: Found IRQ <*> for device <*>:<*>:<*>.<*>
P48,Initializing CPU#<*>
P49,Version <*>.<*>.<*> Starting
P50,file descriptor of service comsat has been closed
P51,Configuration file /etc/smartd.conf parsed.
P52,SELinux: Unregistering netfilter hooks
P53,Linux version <*>.<*>.<*>-<*>.<*> (bhcompile@bugs.build.redhat.com) (gcc version <*>.<*>.<*> (Red Hat Linux <*>.<*>.<*>-<*>)) #<*> Sat May <*> :<*>:<*> EDT <*>
P54,messagebus <*> 
P55,SELinux: Completing initialization.
P56,"SELinux: initialized (dev , type hugetlbfs), not configured for labeling"
P57,selinux_register_security: Registering secondary module capability
P58,<*>-fs: write access will be enabled during recovery.
P59,uhci_hcd <*>:<*>:<*>.<*>: UHCI Host Controller
P60,crond shutdown succeeded
P61,Bluetooth: RFCOMM ver <*>.<*>
P62,mapped <*>/<*> trampoline to <*>.
P63,Initializing random number generator: succeeded
P64,"Warning! Could not relabel with system_u:object_r:devpts_t, not relabeling."
P65,POSIX conformance testing by UNIFIX
P66,PCI: Using IRQ router PIIX/ICH [<*>/<*>] at <*>:<*>:<*>.<*>
P67,Failure registering capabilities with the kernel
P68,"Dquot-cache hash table entries: <*> (order <*>, <*> bytes)"
P69,Bluetooth: HCI socket layer initialized
P70,hda: max request size: <*>
P71,Charge: * * * (-<*>% unknown)
P72,isapnp: No Plug & Play device found
P73,Linux agpgart interface <*>.<*> (c) Dave Jones
P74,couldn't add command channel <*>#<*>: not found _/|\\_ couldn't add command channel ::<*>#<*>: not found
P75,cupsd shutdown succeeded
P76,"<*> FS on <*>, internal journal"
P77,Using tsc for high-res timesource
P78,VFS: Disk quotas dquot_<*>.<*>.<*>
P79,Exiting
P80,Authentication failed from <*> (<*>): Permission denied in replay cache code
P81,audit(<*>.<*>:<*>): initialized
P82,klogd shutdown succeeded
P83,"<*>: BM-DMA at <*>-<*>, BIOS settings: <*>:DMA, <*>:pio"
P84,open(/dev/pts/<*>): No such file or directory
P85,connect from <*>-<*>-<*>-<*>-cable.canals.ro
P86,Freeing initrd memory: <*> freed
P87,No such internal service: services/stream - DISABLING
P88,Freeing unused kernel memory: <*> freed
P89,"Dentry cache hash table entries: <*> (order: <*>, <*> bytes)"
P90,SCSI subsystem initialized
P91,smartd received signal <*>: Terminated
P92,wall: user test broadcasted <*> lines (<*> chars)
P93,session closed for user news
P94,<*> authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=root _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=root
P95,NET: Registered protocol family <*>
P96,Detected <*>.<*> MHz processor.
P97,SELinux: Registering netfilter hooks
P98,smartd shutdown succeeded
P99,"SELinux: initialized (dev , type devpts), uses transition SIDs"
P100,ttloop: read: Connection reset by peer
P101,Bluetooth: RFCOMM socket layer initialized
P102,kernel time sync disabled <*>
P103,shutting down
P104,<*>: irq <*> detected
P105,Bluetooth: RFCOMM TTY layer initialized
P106,Connection from <*> on illegal port
P107,portmap shutdown <*>
P108,Home page is http://smartmontools.sourceforge.net/
P109,"Normal zone: <*> pages, LIFO batch:<*>"
P110,agpgart: Maximum main memory to use for agp memory: <*>
P111,<*> LOWMEM available.
P112,apm: BIOS version <*>.<*> Flags <*> (Driver version <*>.<*>)
P113,<*>-fs: <*>: <*> orphan inodes deleted
P114,Unable to get command line from client!
P115,warning: can't get client address: Connection reset by peer
P116,ACPI: Interpreter disabled.
P117,"<*>: page allocation failure. order:<*>, mode:<*>"
P118,connection from <*> (<*>) at <*>  _/|\\_ connection from <*> () at <*>  _/|\\_ connection from <*> (<*>) at <*> _/|\\_ connection from <*> () at <*> _/|\\_ connection from <*> (<*>at) at <*> 
P119,ttloop: read: Connection timed out
P120,privoxy shutdown succeeded
P121,<*> shutdown <*>
P122,printk: <*> messages suppressed.
P123,"md: md driver <*>.<*>.<*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
P124,VFS: Mounted root (<*> filesystem).
P125,ntpd shutdown succeeded
P126,"CPU: <*> I cache: <*>, <*> D cache: <*>"
P127,Adding <*> swap on /dev/<*>. Priority:-<*> extents:<*>
P128,Couldn't authenticate user
P129,Transparent bridge - <*>:<*>:<*>.<*>
P130,kernel time sync status <*>
P131,ICH: chipset revision <*>
P132,sendmail shutdown <*>
P133,snmpd shutdown succeeded
P134,precision = <*>.<*> usec
P135,BIOS-<*>: <*> - <*> (reserved)
P136,"serio: <*> AUX port at <*>,<*> irq <*>"
P137,[<<*>>] journal_start+<*>/<*> [jbd]
P138,PCI: Probing PCI hardware
P139,ACPI disabled because your bios is from <*> and too old
P140,process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT
P141,"Memory: <*>/<*> available (<*> kernel code, <*> reserved, <*> data, <*> init, <*> highmem)"
P142,syslogd shutdown succeeded
P143,agpgart: detected <*> dedicated video ram.
P144,inserting floppy driver for <*>.<*>.<*>-<*>.<*>
P145,"uhci_hcd <*>:<*>:<*>.<*>: new USB bus registered, assigned bus number <*>"
P146,BIOS-provided physical RAM map:
P147,VM: killing process httpd
P148,User unknown timed out after <*> seconds at Mon Feb <*> :<*>:<*> 
P149,User unknown timed out after <*> seconds at <*>  _/|\\_ User unknown timed out after <*> seconds at <*>
P150,"ANONYMOUS FTP LOGIN FROM <*>, <*>-<*>.<*>.<*>.<*>.<*>.<*> (<*>.<*>) _/|\\_ ANONYMOUS FTP LOGIN FROM <*>, <*>.<*>.<*>-<*>.<*>.<*>.<*> (<*>)"
P151,pci_hotplug: PCI Hot Plug PCI Core version: <*>.<*>
P152,ACPI: ACPI tables contain no PCI IRQ routing entries
P153,Kernel log daemon terminating.
P154,SELinux: Setting up existing superblocks.
P155,frequency initialized <*>.<*> PPM from /var/lib/ntp/drift
P156,Setting network parameters: succeeded
P157,"FAILED LOGIN <*> FROM (null) FOR , Authentication failure"
P158,Checking 'hlt' instruction... OK.
P159,<*>: Donald Becker and others. www.scyld.com/network/vortex.html
P160,Console: colour VGA+ <*>
P161,ntpd exiting on signal <*>
P162,apmd shutdown succeeded
P163,"Serial: <*>/<*> driver $Revision: <*>.<*> $ <*> ports, IRQ sharing enabled"
P164,You can enable it with acpi=force
P165,running
P166,removing device node '/udev/<*>'
P167,input: AT Translated Set <*> keyboard on <*>/<*>
P168,"PCI: PCI BIOS revision <*>.<*> entry at <*>, last bus=<*>"
P169,microcode: <*> already at revision <*> (current=<*>)
P170,service(sshd) ignoring max retries; <*> > <*>
P171,"Device: /dev/hda, opened"
P172,Squid Parent: child process <*> started
P173,agpgart: AGP aperture is <*> @ <*>
