EventID,EventTemplate
P0,"security: <*> classes, <*> rules"
P1,<*> :<*>:<*> Privoxy(-<*>) Info: loading configuration file '/etc/privoxy/config':
P2,md: autorun ...
P3,Service telnet failed to start and is deactivated.
P4,ttloop: peer died: Invalid or incomplete multibyte or wide character
P5,Bluetooth: <*> ver <*>.<*>
P6,DMI <*>.<*> present.
P7,Client hung up - probable port-scan
P8,audit: enabled (after initialization)
P9,On node <*> totalpages: <*>
P10,[smux_accept] accepted fd <*> from <*>.<*>.<*>.<*>:<*>
P11,VM: killing process sendmail
P12,audit: initializing netlink socket (disabled)
P13,sshd -TERM succeeded
P14,Kernel logging (proc) stopped.
P15,smartd has fork()ed into background mode. New PID=<*>.
P16,"SELinux: initialized (dev , type tmpfs), uses transition SIDs"
P17,RAMDISK: Compressed image found at block <*>
P18,*** info [<*>.c(<*>)]:
P19,succeeded
P20,"rsyncd version <*>.<*>.<*> starting, listening on port <*>"
P21,Bluetooth: Core ver <*>.<*>
P22,ide: Assuming <*> system bus speed for PIO modes; override with idebus=xx
P23,check pass; user unknown
P24,TCP: Hash tables configured (established <*> bind <*>)
P25,microcode: No suitable data for cpu <*>
P26,"IP: routing cache hash table of <*> buckets, <*>"
P27,Stopping Canna server: succeeded
P28,xinetd Version <*>.<*>.<*> started with libwrap loadavg options compiled in.
P29,BIOS-<*>: <*> - <*> (usable)
P30,session opened for user cyrus by (uid=<*>)
P31,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*> user=<*> _/|\\_ <*> authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*> user=<*> _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*>.<*> user=<*> _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*> user=<*> _/|\\_ <*> authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*> user=<*> _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*>.<*>.<*>.<*> user=<*>
P32,md: Autodetecting RAID arrays.
P33,Kerberos authentication failed
P34,shutting down for system reboot
P35,isapnp: Scanning for PnP cards...
P36,<*>exiting<*> _/|\\_ exiting
P37,"Device: /dev/hda, is SMART capable. Adding to ""monitor"" list."
P38,Intel machine check architecture supported.
P39,"DMA zone: <*> pages, LIFO batch:<*>"
P40,Bringing up loopback interface: succeeded
P41,agpgart: Detected an Intel <*> E Chipset.
P42,<*>-fs: recovery complete.
P43,Initializing IPsec netlink socket
P44,jserver shutdown <*>
P45,PCI: Found IRQ <*> for device <*>:<*>:<*>.<*>
P46,Kernel command line: ro root=LABEL=/ rhgb quiet
P47,"listening on <*> interface <*>, <*>.<*>.<*>.<*>#<*>"
P48,Initializing CPU#<*>
P49,Version <*>.<*>.<*> Starting
P50,file descriptor of service comsat has been closed
P51,Configuration file /etc/smartd.conf parsed.
P52,SELinux: Unregistering netfilter hooks
P53,Linux version <*>.<*>.<*>-<*>.<*> (bhcompile@bugs.build.redhat.com) (gcc version <*>.<*>.<*> (Red Hat Linux <*>.<*>.<*>-<*>)) #<*> Sat May <*> :<*>:<*> EDT <*>
P54,messagebus <*> 
P55,SELinux: Completing initialization.
P56,"SELinux: initialized (dev , type hugetlbfs), not configured for labeling"
P57,selinux_register_security: Registering secondary module capability
P58,<*>-fs: write access will be enabled during recovery.
P59,uhci_hcd <*>:<*>:<*>.<*>: UHCI Host Controller
P60,crond shutdown succeeded
P61,mapped <*>/<*> trampoline to <*>.
P62,Initializing random number generator: succeeded
P63,Bluetooth: RFCOMM ver <*>.<*>
P64,"Warning! Could not relabel with system_u:object_r:devpts_t, not relabeling."
P65,POSIX conformance testing by UNIFIX
P66,PCI: Using IRQ router PIIX/ICH [<*>/<*>] at <*>:<*>:<*>.<*>
P67,Failure registering capabilities with the kernel
P68,"Dquot-cache hash table entries: <*> (order <*>, <*> bytes)"
P69,Bluetooth: HCI socket layer initialized
P70,hda: max request size: <*>
P71,Freeing initrd memory: <*> freed
P72,isapnp: No Plug & Play device found
P73,VFS: Disk quotas dquot_<*>.<*>.<*>
P74,couldn't add command channel <*>#<*>: not found _/|\\_ couldn't add command channel ::<*>#<*>: not found
P75,Charge: * * * (-<*>% unknown)
P76,Using tsc for high-res timesource
P77,SCSI subsystem initialized
P78,"<*> FS on <*>, internal journal"
P79,Exiting
P80,"Dentry cache hash table entries: <*> (order: <*>, <*> bytes)"
P81,cupsd shutdown succeeded
P82,klogd shutdown succeeded
P83,"<*>: BM-DMA at <*>-<*>, BIOS settings: <*>:DMA, <*>:pio"
P84,audit(<*>.<*>:<*>): initialized
P85,smartd received signal <*>: Terminated
P86,Authentication failed from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>): Permission denied in replay cache code
P87,No such internal service: services/stream - DISABLING
P88,Freeing unused kernel memory: <*> freed
P89,Linux agpgart interface <*>.<*> (c) Dave Jones
P90,wall: user test broadcasted <*> lines (<*> chars)
P91,open(/dev/pts/<*>): No such file or directory
P92,connect from <*>-<*>-<*>-<*>-cable.canals.ro
P93,session closed for user news
P94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*> user=root _/|\\_ <*> authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*> user=root _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*>.<*>.<*>.<*> user=root _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*> user=root _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*>.<*>.<*> user=root _/|\\_ authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>.<*>.<*>.<*>.<*> user=root
P95,NET: Registered protocol family <*>
P96,Detected <*>.<*> MHz processor.
P97,SELinux: Registering netfilter hooks
P98,"SELinux: initialized (dev , type devpts), uses transition SIDs"
P99,smartd shutdown succeeded
P100,ttloop: read: Connection reset by peer
P101,Bluetooth: RFCOMM socket layer initialized
P102,kernel time sync disabled <*>
P103,shutting down
P104,<*>: irq <*> detected
P105,portmap shutdown <*>
P106,Bluetooth: RFCOMM TTY layer initialized
P107,Connection from <*>.<*>.<*>.<*> on illegal port
P108,Home page is http://smartmontools.sourceforge.net/
P109,"Normal zone: <*> pages, LIFO batch:<*>"
P110,agpgart: Maximum main memory to use for agp memory: <*>
P111,<*> LOWMEM available.
P112,apm: BIOS version <*>.<*> Flags <*> (Driver version <*>.<*>)
P113,Unable to get command line from client!
P114,<*>-fs: <*>: <*> orphan inodes deleted
P115,warning: can't get client address: Connection reset by peer
P116,ACPI: Interpreter disabled.
P117,"<*>: page allocation failure. order:<*>, mode:<*>"
P118,connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>.<*>.<*>) at <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> () at <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>.<*>) at <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>.<*>.<*>.<*>) at <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>) at <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>.<*>.<*>.<*>.at) at <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>) at <*> :<*>:<*>  _/|\\_ connection from <*>.<*>.<*>.<*> (<*>.<*>.<*>.<*>.<*>.<*>.<*>.<*>) at <*> :<*>:<*> 
P119,ttloop: read: Connection timed out
P120,privoxy shutdown succeeded
P121,<*> shutdown <*>
P122,printk: <*> messages suppressed.
P123,"md: md driver <*>.<*>.<*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
P124,VFS: Mounted root (<*> filesystem).
P125,ntpd shutdown succeeded
P126,"CPU: <*> I cache: <*>, <*> D cache: <*>"
P127,Adding <*> swap on /dev/<*>. Priority:-<*> extents:<*>
P128,Couldn't authenticate user
P129,Transparent bridge - <*>:<*>:<*>.<*>
P130,ICH: chipset revision <*>
P131,kernel time sync status <*>
P132,sendmail shutdown <*>
P133,snmpd shutdown succeeded
P134,precision = <*>.<*> usec
P135,BIOS-<*>: <*> - <*> (reserved)
P136,[<<*>>] journal_start+<*>/<*> [jbd]
P137,"serio: <*> AUX port at <*>,<*> irq <*>"
P138,PCI: Probing PCI hardware
