EventID,EventTemplate
P0,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = <*>,errorMessage = ERR_DATA_INSERT"
P1,setGoalNotifiShownRecord <*> 
P2,"aggregateHiHealthData() time = <*>, totalTime = <*>"
P3,"initUserPrivacy the userPrivacy switch is open, start push user data!"
P4,startStepCounterInter stand
P5,"timeStamp back,extendReportTimeStamp=<*>"
P6,userInfo changed detail
P7,sendSyncFailedBroadcast
P8,onReceive action: android.intent.action.<*>_<*>
P9,MyGetDetailDataCallback onResult bundle == null
P10,getTodayNoSyncTotalValue datas is null or empty
P11,writeDataToDB size <*>
P12,"startInsertSportSync start auto sync,app is <*>"
P13,"readHiHealthData() end time = <*>, totalTime = <*>"
P14,<*>() checkAppType <*> appID = <*> _/|\\_ <*>() checkAppType <*> appID = <*> = <*> = <*>
P15,getCfgFile enter...
P16,checkLocalDataValue false
P17,getStringHuid() who is com.huawei.health
P18,the first init <*>
P19,rebuild notification
P20,next day:<*>
P21,isScreenOn true
P22,getWriteDBLastDataMinute _/|\\_ <*>getWriteDBLastDataMinute<*>
P23,getMidWareStepCountService: isSystemApp = true
P24,getARDebugConfig
P25,getDeviceShutDownBoolean shutDown=false
P26,initStepCounter : deviceType <*>
P27,setActionRestartSensorAlarm=<*>
P28,uploadStaticsToDB failed message=true
P29,"bulkSaveDetailHiHealthData() size = <*>,totalTime = <*>"
P30,isScreenOn false
P31, getDiffTotalSteps= <*>##<*>
P32,"supportPrivateStandStepcounter=true,supportStandStepCounter=true"
P33,initDataPrivacy the dataPrivacy is true
P34,"screen status unknown,think screen on"
P35,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@<*>
P36,startStepCounterInter mStandStepCounter = com.huawei.health.b.b.a@<*>
P37,onCreate()
P38, getServiceRestartRecord= <*>
P39, getTodayBasicStandardSteps= <*>##<*>##<*>
P40,insertHiHealthData() checkAppType <*> appID = <*>
P41,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
P42,<*>getStepCounterStatus<*> _/|\\_ getStepCounterStatus
P43,readXmlIfSupportEX result=true
P44,clear()
P45,registerLogCallback com.huawei.health.c.c@<*>
P46,initUserPrivacy the userPrivacy is true
P47,getDiffTotalCalories _/|\\_ <*>getDiffTotalCalories<*>
P48,getStepsTarget _/|\\_ <*>getStepsTarget<*>
P49,"checkFirstSyncByType no such data in db ,type is <*> deviceCode is <*>"
P50,initDataManager enter...
P51,createHealthNotification()
P52,switchTrackMonitor false
