EventID,EventTemplate
P0,attempt_<*>_<*>_m_<*>_<*> TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP
P1,Opening proxy : MSRA-SA-<*>.fareast.corp.microsoft.com:<*>
P2,All maps assigned. Ramping up all remaining reduces:<*>
P3,attempt_<*>_<*>_m_<*>_<*> TaskAttempt Transitioned from RUNNING to SUCCESS_CONTAINER_CLEANUP
P4,Before Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
P5,Resolved MSRA-SA-<*>.fareast.corp.microsoft.com to /default-rack
P6,attempt_<*>_<*>_m_<*>_<*> TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED
P7,job_<*>_<*> Transitioned from NEW to INITED
P8,TaskAttempt: [attempt_<*>_<*>_m_<*>_<*>] using containerId: [container_<*>_<*>_<*>_<*> on NM: [MININT-FNANLI<*>.fareast.corp.microsoft.com:<*>]
P9,Extract jar:file:/D:/hadoop-<*>.<*>.<*>-localbox/share/hadoop/yarn/hadoop-yarn-common-<*>.<*>.<*>-SNAPSHOT.jar!/webapps/mapreduce to C:\\Users\\msrabi\\AppData\\Local\\Temp\\Jetty_<*>_<*>_<*>_<*>_<*>_mapreduce____.<*>\\webapp
P10,Opening proxy : MININT-FNANLI<*>.fareast.corp.microsoft.com:<*>
P11,"MRAppMaster launching normal, non-uberized, multi-container job job_<*>_<*>."
P12,Added global filter 'safety' (class=org.apache.hadoop.http.<*>$QuotingInputFilter)
P13,IPC Server Responder: starting
P14,Scheduled snapshot period at <*> second(s).
P15,DFSOutputStream ResponseProcessor exception for block BP-<*>-<*>.<*>.<*>.<*>-<*>:blk_<*>_<*>
P16,We launched <*> speculations. Sleeping <*> milliseconds.
P17,Reduce slow start threshold reached. Scheduling reduces.
