EventID,EventTemplate
P0,connection from <*> () at Sat Jul <*> :<*>:<*> 
P1,Setting network parameters: succeeded
P2,Authentication failed from <*> (<*>): Software caused connection abort
P3,mapped <*>/<*> trampoline to <*>.
P4,Checking 'hlt' instruction... OK.
P5,Console: colour VGA+ <*>
P6,DMI <*>.<*> present.
P7,You can enable it with acpi=force
P8,ACPI: ACPI tables contain no PCI IRQ routing entries
P9,removing device node '/udev/<*>'
P10,audit: initializing netlink socket (disabled)
P11,ACPI disabled because your bios is from <*> and too old
P12,Kerberos authentication failed
P13,"PCI: PCI BIOS revision <*>.<*> entry at <*>, last bus=<*>"
P14,*** info [mice.c(<*>)]:
P15,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
P16,Authentication failed from <*> (<*>): Permission denied in replay cache code
P17,BIOS-<*>: <*> - <*> (usable)
P18,isapnp: Scanning for PnP cards...
P19,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=guest
P20,Using tsc for high-res timesource
P21,PCI: Using configuration type <*>
P22,usbcore: registered new driver hub
P23,Intel machine check architecture supported.
P24,"DMA zone: <*> pages, LIFO batch:<*>"
P25,Bringing up loopback interface: succeeded
P26,"ANONYMOUS FTP LOGIN FROM <*>, (anonymous)"
P27,Security Scaffold <*>.<*>.<*> initialized
P28,creating device node '/udev/<*>'
P29,zapping low mappings.
P30,Initializing CPU#<*>
P31,Intel machine check reporting enabled on CPU#<*>.
P32,audit(<*>.<*>:<*>): initialized
P33,pci_hotplug: PCI Hot Plug PCI Core version: <*>.<*>
P34,apm: BIOS version <*>.<*> Flags <*> (Driver version <*>.<*>)
P35,selinux_register_security: Registering secondary module capability
P36,session opened for user test by (uid=<*>)
P37,warning: can't get client address: Connection reset by peer
P38,authentication failure; logname= uid=<*> euid=<*> tty=:<*> ruser= rhost=
P39,POSIX conformance testing by UNIFIX
P40,"Total HugeTLB memory allocated, <*>"
P41,Linux Plug and Play Support <*>.<*> (c) Adam Belay
P42,<*> HIGHMEM available.
P43,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=test
P44,Linux agpgart interface <*>.<*> (c) Dave Jones
P45,Kernel command line: ro root=LABEL=/ rhgb quiet
