EventID,EventTemplate
P0,host connection <NSXPCConnection: <*>> connection from pid <*> invalidated
P1,"CCLogTap::profileRemoved, Owner: com.apple.iokit.<*>, Name: <*>"
P2,payload Data <*> 
P3,jemmytest
P4,Received Capture Event
P5,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data"
P6,AirPort: Link <*> on <*> _/|\\_ AirPort: Link <*> on <*> 
P7,CCIOReporterFormatter::<*> 
P8,[<*>:<*>:<*>.<*>] FigAgglomeratorSetObjectForKey signalled err=-<*> (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-<*>.<*>.<*>/Prototypes/LegibleOutput/FigAgglomerator.c line <*>
P9,ASL Sender Statistics
P10,Captive: CNPluginHandler <*>: <*>
P11,"<IMMacNotificationCenterManager: <*>>: Updating enabled: YES  (Topics: ( ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.alloy.maps"", ""com.apple.private.alloy.thumper.keys"", ""com.apple.private.alloy.continuity.tethering"" ))"
P12,url host = www.baidu.com
P13,could discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>
P14,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications
P15,Central manager is not powered on
P16,Session <*> 
P17,(ImportBailout.Error:<*>) Asked to exit for Diskarb
P18,[IOBluetoothHostController::setConfigState] calling registerService
P19,<*>::<*> - retries = <*>
P20,full wake <*> (reason <*>) <*> ms
P21,ChromeExistion main <*> = <*>
P22,button report: <*>
P23,<*>:<*>:<*>.<*> ERROR: <*>: timed out after <*>.<*> (<*> ); mMajorChangePending=<*>
P24,<*>-<*>-<*> :<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:<*> productID=com.google.Chrome version=<*>.<*>.<*>.<*> xc=<KSPathExistenceChecker:<*> path=/Applications/Google Chrome.app> serverType=Omaha url=https://tools.google.com/service/<*> creationDate=<*>-<*>-<*> :<*>:<*> tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist versionKey=KSVersion cohort=<*>:<*>: cohortName=Stable ticketVersion=<*> > )} Using server: <KSOmahaServer:<*> engine=<KSUpdateEngine:<*>> >
P25,after trim url = https://www.google.com/_/chrome/newtab?rlz=<*>_<*>&espv=<*>&ie=UTF-<*>
P26,hibernate <*>  _/|\\_ hibernate<*> 
P27,<*>: <*>.<*> country code set to '<*>'.
P28,AppleActuatorDeviceUserClient::<*> Entered
P29,-[NETClientConnection <*>] <*> - <*>  _/|\\_ -[NETClientConnection <*>] <*>  _/|\\_ <*>-[NETClientConnection <*>]<*> - <*> 
P30,"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-<*>.log>, it will probably fail"
P31,assertion failed: <*>: com.apple.telemetry + <*> [<*>-<*>-<*>-<*>-<*>]: <*>
P32,CCProfileMonitor::<*>
P33,IOHibernatePollerOpen(<*>)
P34,<*> [IOBluetoothFamily][<*>] -- <*> -- <*> -- <*> -- <*>  _/|\\_ [IOBluetoothFamily][<*>] -- <*> -- <*> _/|\\_ <*> [IOBluetoothFamily][<*>] -- <*> IOBluetoothFamily<*> -- <*> -- <*> -- <*> 
P35,<*>: manual intervention required!
P36,PMStats: Hibernate read took <*> ms
P37,<*>::<*>::postMessage bssid changed
P38,"booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms"
P39,Saw change in network reachability (isReachable=<*>)
P40,"USBMSC Identifier (non-unique): <*> , <*>"
P41,"Configuration Notice: ASL Module ""com.apple.<*>.<*>.<*>"" <*> ""<*>log<*>"" <*> ASL Module ""com.apple.<*>"". <*> ASL Module ""com.apple.<*>"" <*> in ASL Module ""com.apple.<*>.<*>.<*>"". _/|\\_ Configuration Notice: ASL Module ""com.apple.<*>.<*>.<*>"" <*> . <*> in <*> log <*> in <*> ASL <*>. _/|\\_ Configuration Notice: ASL Module ""com.apple.<*>"" <*> . <*> in <*> log <*> in <*> ASL <*>."
P42,FA||Url||taskID[<*>] dealloc
P43,<IMMacNotificationCenterManager: <*>>: DND Enabled: <*>
P44,__<*>-[NetworkAnalyticsEngine <*>:<*>:<*>:<*>:]_<*>_<*>  _/|\\_ -[NetworkAnalyticsEngine _<*>:<*>:<*>:<*>:<*>:<*>:<*>:] <*> 
P45,<IMMacNotificationCenterManager: <*>>: Updating enabled: NO (Topics: ( ))
