EventID,EventTemplate
P0,Command has been aborted
P1,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>
P2,starting
P3,warning
P4,power/control problem
P5,blocked
P6,Temperature (<*>) exceeds warning threshold
P7,not responding
P8,Fan speeds ( <*> **** <*> )
P9,ClusterFileSystem: ServerFileSystem domain <*>domain<*> is no longer served by node node-<*> _/|\\_ ClusterFileSystem: ServerFileSystem domain <*>domain is no longer served by node node-<*> _/|\\_ ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>
P10,Link ok
P11,Command has completed successfully
P12,Targeting domains:node-<*> and nodes:node-<*>  _/|\\_ Targeting domains:node-<*> and nodes:node-<*>
P13,Targeting domains:node-<*> and nodes:node-[<*>-<*>] child of command <*>
P14,wait (command <*>)
P15,running
P16,inconsistent nodesets node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> _/|\\_ inconsistent nodesets node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> _/|\\_ inconsistent nodesets node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok> node-<*> <ok>
P17,ServerFileSystem: ServerFileSystem domain <*>_<*> is full
P18,configured out
P19,NIFF: node node-<*> detected a failed network connection on network <*>.<*>.<*>.<*> via interface alt0
P20,Fan speeds ( <*> )
P21,halt (command <*>)
P22,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>
P23,ambient<*>
P24,NIFF: node node-<*> has detected an available network connection on network <*>.<*>.<*>.<*> via interface ee0
P25,normal
P26,risBoot (command <*>)
P27,active
P28,closing
P29,Linkerror event interval expired
P30,Component State Change: Component \\<*>alt0\\<*> is in the unavailable state (HWID<*>)
P31,Link in reset
P32,NIFF: node node-<*> has detected an available network connection on network <*>.<*>.<*>.<*> via interface alt0
P33,NIFF: node node-<*> has detected an available network connection on network <*>.<*>.<*>.<*> via interface scip0
P34,Failed subcommands <*>
P35,link errors remain current
P36,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>
P37,bootGenvmunix (command <*>)
P38,critical
P39,psu failure\\ ambient<*>
P40,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
P41,boot (command <*>) Error: HALT asserted\\ cannot continue
P42,boot (command <*>)
P43,clusterAddMember (command <*>)
P44,Component State Change: Component \\<*>-WWID:<*>:<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>\\<*> is in the unavailable state (HWID<*>)
P45,Link error
P46,
P47,not-responding
