EventID,EventTemplate
P0,fatal: <*> : <*> [preauth] _/|\\_ fatal: <*> [preauth]
P1,Invalid user <*>.<*> from <*>.<*>.<*>.<*> _/|\\_ Invalid user user from <*>.<*>.<*>.<*> _/|\\_ Invalid user <*> from <*>.<*>.<*>.<*> _/|\\_ Invalid user .<*>.<*> from <*>.<*>.<*>.<*> _/|\\_ Invalid user <*>user from <*>.<*>.<*>.<*>
P2,pam_unix(sshd:<*>): <*> user <*> (<*>) _/|\\_ pam_unix(sshd:<*>): <*> user<*>sshd _/|\\_ pam_unix(sshd:<*>): <*> user <*> _/|\\_ pam_unix(sshd:<*>): <*> user<*>
P3,Received disconnect from <*>.<*>.<*>.<*>: <*>: <*> _/|\\_ Received disconnect from <*>.<*>.<*>.<*>: <*>: <*> . _/|\\_ Received disconnect from <*>.<*>.<*>.<*>: <*>: <*>  _/|\\_ Received disconnect from <*>.<*>.<*>.<*>: <*>: disconnect <*> _/|\\_ Received disconnect from <*>.<*>.<*>.<*>: <*>: <*> . <*>
P4,Failed password for invalid user <*> from <*>.<*>.<*>.<*> port <*>  _/|\\_ Failed password for invalid user .<*>.<*> from <*>.<*>.<*>.<*> port <*>  _/|\\_ Failed password for invalid user <*>.<*> from <*>.<*>.<*>.<*> port <*>  _/|\\_ Failed password for invalid user from <*>.<*>.<*>.<*> port <*> 
P5,Disconnecting: Too many authentication failures for admin [preauth]
P6,PAM <*> ; <*> 
P7,Did not receive identification string from <*>.<*>.<*>.<*>
P8,input_userauth_request: invalid user _<*>_<*> [preauth] _/|\\_ input_userauth_request: invalid user <*> [preauth] _/|\\_ input_userauth_request: invalid user <*>_<*> [preauth]
P9,Failed password for <*> from <*>.<*>.<*>.<*> port <*> 
P10,Connection closed by <*>.<*>.<*>.<*> [preauth]
