EventId,EventTemplate,Occurrences
6f97e9d4,restart.,42
154decec,* * succeeded,375
64d380da,"klogd 1.4.1 , log source = #spec# started.",9
3dc2b1fb,Linux version 2.6.5-1.358 ( bhcompile@bugs.build.redhat.com ) ( gcc version 3.3.3 #spec# ( Red Hat Linux 3.3.3-7 ) ) #1 Sat May #spec# #spec# EDT #spec#,8
de615978,BIOS-provided physical RAM map :,8
c6519661,BIOS-e820 : #spec# - #spec# ( usable ),16
c906fa15,BIOS-e820 : #spec# - #spec# ( reserved ),24
6b643c98,126MB LOWMEM available.,8
42e1da55,zapping low mappings.,8
5f5214ca,On node #spec# totalpages : #spec#,8
7fdecc81,"DMA zone : #spec# pages , LIFO batch : 1",8
1666aa2d,"Normal zone : #spec# pages , LIFO batch : 6",8
3869cfb3,"HighMem zone : #spec# pages , LIFO batch : 1",8
90cdab58,DMI 2.3 present.,8
9e0f0d59,ACPI disabled because your bios is from #spec# and too old,8
2dc02775,You can enable it with acpi = force,8
4327e26e,Built #spec# zonelists,8
59ca4d9b,Kernel command line : ro root = LABEL = / rhgb quiet,7
4845b66c,mapped 4G/4G trampoline to ffff3000.,8
fe3c862d,Initializing CPU#0,8
07ebeef1,"CPU #spec# irqstacks , hard = 02345000 soft = 02344000",8
2e5672a6,PID hash table entries : #spec# ( order 9 : #spec# bytes ),8
aaa0268f,Detected * MHz processor.,8
85959353,Using tsc for high-res timesource,8
411aa6bc,Console : colour VGA+ #spec# #spec#,8
49d8fc47,"Memory : 125312k/129720k available ( 1540k kernel code , 3860k reserved , 599k data , 144k init , 0k highmem )",8
8aacece2,Calibrating delay loop... * BogoMIPS,8
3c5e98a7,Security Scaffold v1.0.0 initialized,8
8c6f7d09,SELinux : Initializing.,8
4615e4c7,SELinux : Starting in permissive mode,8
f66dae63,"There is already a security framework initialized , register_security failed.",8
a31006da,Failure registering capabilities with the kernel,8
18ff352e,selinux_register_security : Registering secondary module capability,8
48a493b0,Capability LSM initialized,8
0b02f8c2,"Dentry cache hash table entries : #spec# ( order : 4 , #spec# bytes )",8
91934ebd,"Inode-cache hash table entries : #spec# ( order : 3 , #spec# bytes )",8
67ab6043,"Mount-cache hash table entries : #spec# ( order : 0 , #spec# bytes )",8
8c112e82,Version 1.0.6 Starting,8
f0876862,"CPU : L1 I cache : 16K , L1 D cache : 16K",8
b431523b,CPU : L2 cache : 256K,8
53650236,Intel machine check architecture supported.,8
73f5ed67,CPU : Intel Pentium III ( Coppermine ) stepping #spec#,8
1d8fe60a,Enabling fast FPU save and restore... done.,8
5de744ee,Enabling unmasked SIMD FPU exception support... done.,8
839f1643,Checking ' hlt ' instruction... OK.,8
60696e47,POSIX conformance testing by UNIFIX,8
36f1ef2b,NET : Registered protocol family #spec#,48
244a6b10,"PCI : PCI BIOS revision 2.10 entry at #spec# , last bus = 1",8
ce43ac0f,PCI : Using configuration type #spec#,8
0e6e7460,ACPI : Subsystem revision #spec#,8
5a5569d2,ACPI : Interpreter disabled.,8
3b95b63d,Linux Plug and Play Support v0.97 ( c ) Adam Belay,8
a6db653d,usbcore : registered new driver *,32
