EventId,EventTemplate,Occurrences
7d85f36c,"#spec# : * close , #spec# bytes sent , #spec# bytes received , lifetime < 1 sec",1446
52c61b1e,"#spec# : * close , #spec# bytes ( #spec# #spec# ) sent , #spec# bytes received , lifetime < 1 sec",331
0b3fa983,#spec# : * open through proxy #spec# : 5070 HTTPS,10148
38f0f7ee,"#spec# : * close , #spec# bytes sent , #spec# bytes received , lifetime #spec#",2406
8d6c52d3,"#spec# : * close , #spec# bytes ( #spec# #spec# ) sent , #spec# bytes ( #spec# #spec# ) received , lifetime < 1 sec",332
06f0e4ba,"#spec# : * close , #spec# bytes sent , #spec# bytes ( #spec# #spec# ) received , lifetime < 1 sec",467
62892fce,"#spec# : * close , #spec# bytes sent , #spec# bytes ( #spec# #spec# ) received , lifetime #spec#",1394
fd90abca,"#spec# : * close , #spec# bytes ( #spec# #spec# ) sent , #spec# bytes ( #spec# #spec# ) received , lifetime #spec#",2952
e6b658a3,"#spec# : * close , #spec# bytes ( #spec# #spec# ) sent , #spec# bytes received , lifetime #spec#",809
40c00744,#spec# open through proxy #spec# : 1080 SOCKS5,7
7489a311,#spec# : 443 error : A connection request was canceled before the completion.,25
3fc8a808,#spec# : 80 error : A connection request was canceled before the completion.,279
a7b83a66,#spec# : 80 error : Could not connect through proxy #spec# : 5070 - Proxy closed the connection unexpectedly.,6
47ab0d4d,#spec# : 443 error : Could not connect through proxy #spec# : 5070 - Proxy closed the connection unexpectedly.,7
f05812cc,#spec# open through proxy #spec# : 5070 HTTPS,70
bfddbcca,"#spec# close , #spec# bytes sent , #spec# bytes received , lifetime < 1 sec",19
211fa729,"#spec# close , #spec# bytes sent , #spec# bytes ( #spec# #spec# ) received , lifetime #spec#",3
d5afd22b,"#spec# close , #spec# bytes ( #spec# #spec# ) sent , #spec# bytes ( #spec# #spec# ) received , lifetime #spec#",8
cba25b9c,"#spec# : * error : Could not connect through proxy #spec# : 5070 - Proxy server cannot establish a connection with the target , status code #spec#",199
a24ccf47,"#spec# close , #spec# bytes sent , #spec# bytes received , lifetime #spec#",13
fe05e0a7,"#spec# error : Could not connect through proxy #spec# : 5070 - Proxy server cannot establish a connection with the target , status code #spec#",30
b991d6cc,"#spec# . #spec# : 12350 error : Could not connect through proxy #spec# : 5070 - Proxy server cannot establish a connection with the target , status code #spec#",1
439053af,#spec# . #spec# : 443 open through proxy #spec# : 5070 HTTPS,1
fd116d89,"#spec# . #spec# : 443 close , #spec# bytes sent , #spec# bytes ( #spec# #spec# ) received , lifetime #spec#",1
5d6f2392,#spec# error : Could not connect through proxy #spec# : 5070 - Proxy closed the connection unexpectedly.,1
4c870c24,"#spec# close , #spec# bytes ( #spec# #spec# ) sent , #spec# bytes ( #spec# #spec# ) received , lifetime < 1 sec",2
707bd641,"#spec# close , #spec# bytes sent , #spec# bytes ( #spec# #spec# ) received , lifetime < 1 sec",22
571f2165,"#spec# close , #spec# bytes ( #spec# #spec# ) sent , #spec# bytes received , lifetime #spec#",1
a3244ecb,"#spec# close , #spec# bytes ( #spec# #spec# ) sent , #spec# bytes received , lifetime < 1 sec",6
e02aac96,"#spec# : 443 ( IPv6 ) error : Could not connect through proxy #spec# : 5070 - Proxy server cannot establish a connection with the target , status code #spec#",3
559ea43b,#spec# error : Could not connect to proxy #spec# : 5070 - Could not resolve #spec# error #spec#,23
c4e13d09,#spec# : * error : Could not connect to proxy #spec# : 5070 - Could not resolve #spec# error #spec#,111
d51e430c,#spec# : 22 open through proxy #spec# : 1080 SOCKS5,1
b3ce8bd1,#spec# error : A connection request was canceled before the completion.,1
b42cd318,#spec# : 443 error : Could not connect to proxy #spec# : 5070 - connection attempt failed with error #spec#,189
c70c8e18,#spec# : 5228 error : Could not connect to proxy #spec# : 5070 - connection attempt failed with error #spec#,6
