EventID,EventTemplate
P0,<*> ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) <*> ResultStage <*> (collect at <*>.py:<*>) due to fetch failure _/|\\_ <*> ResultStage <*> (collect at <*>.py:<*>) <*> due to <*> fetch failure <*> ShuffleMapStage <*> (reduceByKey at <*>.py:<*>)
P1,"Task <*> failed because while it was being computed, its executorexited for a reason unrelated to the task. Not counting this failure towards the maximum number of failures for the task."
P2,Reporting <*> blocks to the master.
P3,Setting up ContainerLaunchContext
P4,Registering MapOutputTracker
P5,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): java.lang.OutOfMemoryError: Requested array size exceeds VM limit"
P6,Removing RDD <*>
P7,Finished task <*>.<*> in stage <*>.<*> (TID <*>). <*> bytes result sent to driver
P8,"Completed container container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*> (state: COMPLETE, exit status: <*>) _/|\\_ Completed container container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*> (state: COMPLETE, exit status: -<*>)"
P9,SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: <*>.<*>
P10,"<*> , <*> error=<*>, No such file or directory _/|\\_ error=<*>, No such file or directory"
P11,Running Spark version <*>.<*>.<*>
P12,"Registered signal handlers for [TERM, HUP, INT]"
P13,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: <*> by <*> . <*>.<*> of <*> . <*> .<*>.executor.<*>. _/|\\_ Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: <*>  _/|\\_ Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: <*> : <*> : mesos-<*>-<*>. <*> : <*>. <*>: <*> -<*>. _/|\\_ Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: <*> by <*> . <*>.<*> of <*>.<*> . <*> .<*>.executor.<*>. _/|\\_ Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: <*> : <*> : mesos-<*>-<*>. <*> : <*>. <*>: <*> . <*> "
P14,"mapred.<*>.is.<*> is deprecated. Instead, use mapreduce.<*>.<*> _/|\\_ mapred.<*>.<*> is deprecated. Instead, use mapreduce.<*>.<*> _/|\\_ mapred.<*>.<*> is deprecated. Instead, use mapreduce.<*>.<*>.<*>"
P15,<*>: Set() _/|\\_ <*>: Set(<*> )
P16,Lost task <*>.<*> in stage <*>.<*> (TID <*> mesos-<*>-<*>): org.apache.spark.api.python.PythonException: Traceback (most recent call last): _/|\\_ Lost task <*>.<*> in stage <*>.<*> (TID <*>) <*> mesos-<*>-<*>: org.apache.spark.api.python.PythonException (Traceback (most recent call last):
P17,Uncaught exception:
P18,RECEIVED SIGNAL <*>: SIGTERM
P19,"Found inactive connection to mesos-<*>-<*>/<*>.<*>.<*>.<*>:<*>, creating a new one."
P20,Adding task set <*>.<*> with <*> tasks
P21,Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-slave-<*>. Exit status: -<*>. Diagnostics: Container expired since it was unused
P22,MemoryStore cleared
P23,Successfully started service '<*>' on port <*>. _/|\\_ Successfully started service '<*>.<*>.<*>.<*>.<*>.<*>' on port <*>.
P24,Asked to remove non-existent executor <*>
P25,Input split: <*>:/<*>/<*>/<*>/<*>/<*>.<*>:<*>+<*> _/|\\_ Input split: <*>:/<*>/<*>/<*>/<*>/<*>.<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>.<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>.<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>.<*>:<*>+<*> _/|\\_ Input split: <*>://<*>.<*>.<*>.<*>:<*>/<*>/<*>/<*>.<*>.<*>:<*>+<*> _/|\\_ Input split: <*>:/<*>/<*>/<*>/<*>/<*>.<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>.<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>.<*>:<*>+<*> _/|\\_ Input split: <*>:/<*>/<*>/<*>/<*>/<*>.<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>.<*>:<*>+<*> _/|\\_ Input split: <*>://<*>.<*>.<*>.<*>:<*>/<*>/<*>/<*>.<*>:<*>+<*>
P26,"Started progress reporter thread with (heartbeat : <*>, initial allocation : <*>) intervals"
P27,<*> started
P28,'NoneType' and 'NoneType' _/|\\_ '<*>' and 'NoneType' _/|\\_ 'NoneType' and '<*>'
P29,MemoryStore started with capacity <*>.<*> 
P30,Lost executor <*> on mesos-<*>-<*>: Executor heartbeat timed out after <*> ms
P31,Total input paths to process : <*>
P32,attempt_<*>_<*>_m_<*>_<*>: Committed
P33,Exception in createBlockOutputStream
P34,Got told to re-register updating block broadcast_<*>_<*>
P35,Exception <*> .<*>.<*>.<*>:<*> _/|\\_ <*>.<*>.<*>.<*>: Exception <*> 
P36,Shutdown hook called
P37,Told to re-register on heartbeat
P38,"Error sending message [message = UpdateBlockInfo(BlockManagerId(<*>, mesos-slave-<*>, <*>),<*>_<*>_<*>,StorageLevel(false, false, false, false, <*>),<*>,<*>,<*>)] in <*> attempts _/|\\_ Error sending message [message = UpdateBlockInfo(BlockManagerId(<*>, mesos-slave-<*>, <*>),<*>_<*>_<*>,StorageLevel(false, <*>, false, false, <*>),<*>,<*>,<*>)] in <*> attempts"
P39,"java.io.InterruptedIOException: Interrupted while waiting for IO on channel java.nio.channels.SocketChannel[connection-pending remote=mesos-master-<*>/<*>.<*>.<*>.<*>:<*>]. <*> millis timeout left.; Host Details : local host is: ""mesos-slave-<*>/<*>.<*>.<*>.<*>""; destination host is: ""mesos-master-<*>"":<*>;"
P40,Reading broadcast variable <*> took <*> ms
P41,BlockManagerMaster stopped
P42,Started <*> remote fetches in <*> ms
P43,<*> task <*>.<*> in stage <*>.<*> (TID <*> ) _/|\\_ <*> task <*>.<*> in stage <*>.<*> (TID <*>) <*> .<*>.<*> (<*>) <*>  _/|\\_ <*> in task <*>.<*> in stage <*>.<*> (TID <*>) _/|\\_ <*> task <*>.<*> in stage <*>.<*> (TID <*>) in <*> (<*>) _/|\\_ <*> task <*>.<*> in stage <*>.<*> (TID <*>)
P44,Opening proxy : mesos-<*>-<*>:<*>
P45,"Removed TaskSet <*>.<*>, whose tasks have all completed, from pool"
P46,Got job <*> (collect at <*>.py:<*>) with <*> output partitions
P47,Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: Container <*> on <*>. Exit <*>  _/|\\_ Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: <*> container-<*>. _/|\\_ <*> on mesos-<*>-<*>: Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: Container <*> on <*>. Exit <*> 
P48,"Error sending result RpcResponse{requestId=<*>, body=NioManagedBuffer{buf=java.nio.HeapByteBuffer[pos=<*> lim=<*> cap=<*>]}} to /<*>.<*>.<*>.<*>:<*>; closing connection _/|\\_ Error sending result RpcResponse{requestId=<*>, body=NioManagedBuffer{buf=java.nio.HeapByteBuffer[pos=<*> lim=<*> cap=<*>]}} to <*>/<*>.<*>.<*>.<*>:<*>; closing connection"
P49,Interrupted while trying for connection
P50,"stopped o.s.j.s.ServletContextHandler{/,null} _/|\\_ stopped o.s.j.s.ServletContextHandler{/<*>,null} _/|\\_ stopped o.s.j.s.ServletContextHandler{/<*>/<*>/<*>,null} _/|\\_ stopped o.s.j.s.ServletContextHandler{/<*>/<*>,null}"
P51,Created local directory at /opt/hdfs/nodemanager/usercache/<*>/appcache/application_<*>_<*>/blockmgr-<*>-<*>-<*>-<*>-<*>
P52,"Partition rdd_<*>_<*> not found, computing it"
P53,"Resubmitted ShuffleMapTask(<*>, <*>), so marking it as still running"
P54,"SparkListenerBus has already stopped! Dropping event SparkListenerBlockUpdated(BlockUpdatedInfo(BlockManagerId(<*>, mesos-slave-<*>, <*>),<*>_<*>_<*>,StorageLevel(false, true, false, false, <*>),<*>,<*>,<*>))"
P55,looking for newly runnable stages
P56,Registering <*> 
P57,"Failed to fetch block shuffle_<*>_<*>_<*>, and will not retry (<*> retries)"
P58,"Received <*> containers from YARN, launching executors on <*> of them."
P59,Total size of serialized results of <*> tasks (<*>.<*> ) is bigger than spark.driver.maxResultSize (<*>.<*> )
P60,Successfully stopped SparkContext
P61,Resubmitting ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) because some of its tasks had failed: <*>  _/|\\_ Resubmitting ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) because some of its tasks had failed: <*>
P62,ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) <*> in <*>.<*> s
P63,Ignoring response for RPC <*> from mesos-<*>-<*>/<*>.<*>.<*>.<*>:<*> (<*> bytes) since it is not outstanding
P64,Removing RDD <*> from persistence list
P65,Started SelectChannelConnector@<*>.<*>.<*>.<*>:<*>
P66,Requesting to kill executor(s) <*>
P67,Error occurred while fetching local blocks
P68,Abandoning BP-<*>-<*>.<*>.<*>.<*>-<*>:blk_<*>_<*>
P69,An unknown (mesos-<*>-<*>:<*>) driver disconnected.
P70,Remote daemon shut down; proceeding with flushing remote transports.
P71,"Error sending message [message = Heartbeat(<*>,[Lscala.<*>;@<*>,BlockManagerId(<*>, mesos-<*>-<*>, <*>))] in <*> attempts"
P72,Host added was in lost list earlier: mesos-<*>-<*>
P73,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): FetchFailed(null, shuffleId=<*>, mapId=-<*>, reduceId=<*>, message="
P74,Connecting to ResourceManager at mesos-master-<*>/<*>.<*>.<*>.<*>:<*>
P75,Executor lost: <*> (epoch <*>)
P76,Invoking stop() from shutdown hook
P77,"Failed to fetch remote block broadcast_<*>_<*> from BlockManagerId(<*>, mesos-<*>-<*>, <*>) (failed attempt <*>)"
P78,Issue communicating with driver in heartbeater
P79,Preparing Local resources
P80,Remoting started; listening on addresses :[akka.tcp://<*>@<*>.<*>.<*>.<*>:<*>] _/|\\_ Remoting started; listening on addresses :[akka.tcp://<*>@<*>:<*>]
P81,Starting remoting
P82,Got the output locations
P83,Doing the fetch; tracker endpoint = NettyRpcEndpointRef(spark://MapOutputTracker@<*>.<*>.<*>.<*>:<*>)
P84,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
P85,Removing <*> 
P86,Getting <*> non-empty blocks out of <*> blocks
P87,Submitting <*> missing tasks from ResultStage <*> (PythonRDD[<*>] at <*> at <*>.<*>:<*>) _/|\\_ Submitting <*> missing tasks from ResultStage <*> (PythonRDD[<*>] at <*> at PythonRDD.<*>:<*>)
P88,<*> executor <*> Container killed by YARN for exceeding memory limits. <*>.<*> GB of <*>.<*> GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead. _/|\\_ Container killed by YARN for exceeding memory limits. <*>.<*> GB of <*>.<*> GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead.
P89,Unregistering ApplicationMaster with SUCCEEDED
P90,MapOutputTrackerMasterEndpoint stopped!
P91,Started reading broadcast variable <*>
P92,Cleaned <*> 
P93,Failed <*> 
P94,"[<*> in <*>] Uncaught exception in thread Thread[Executor task launch worker-<*>,<*>,main] _/|\\_ Uncaught exception in thread Thread[Executor task launch worker-<*>,<*>,main]"
P95,Incomplete task interrupted: Attempting to kill Python Worker
P96,Asked to send map output locations for shuffle <*> to mesos-<*>-<*>:<*>
P97,Created broadcast <*> from textFile at NativeMethodAccessorImpl.java:-<*>
P98,Submitting <*> missing tasks from ResultStage <*> (MapPartitionsRDD[<*>] at saveAsTextFile at <*>:-<*>)
P99,OutputCommitCoordinator stopped!
P100,Trying to register BlockManager
P101,Error sending message [message = RetrieveSparkProps] in <*> attempts
P102,"Block <*>_<*>_<*> stored as <*> in memory (estimated size <*>.<*> , free <*>.<*> ) _/|\\_ Block <*>_<*> stored as <*> in memory (estimated size <*>.<*> , free <*>.<*> )"
P103,ApplicationMaster registered as NettyRpcEndpointRef(spark://YarnAM@<*>.<*>.<*>.<*>:<*>)
P104,"Job <*> : <*> at <*>.py:<*>, took <*>.<*> s"
P105,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): TaskKilled (killed intentionally)"
P106,Parents of final stage: List(ShuffleMapStage <*>)
P107,Started SparkUI at http://<*>.<*>.<*>.<*>:<*>
P108,Driver <*>.<*>.<*>.<*>:<*> . _/|\\_ Driver <*> : <*>.<*>.<*>.<*>:<*>
