EventID,EventTemplate
P0,Unable to validate token: Failed to fetch token data from identity server
P1,[instance: <*>-<*>-<*>-<*>-<*>] During sync_power_state the instance has a pending task (spawning). Skip.
P2,[instance: <*>-<*>-<*>-<*>-<*>] Claim successful
P3,[instance: <*>-<*>-<*>-<*>-<*>] Took <*>.<*> seconds to build instance.
P4,[instance: <*>-<*>-<*>-<*>-<*>] Took <*>.<*> seconds to deallocate network for instance.
P5,[instance: <*>-<*>-<*>-<*>-<*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.
P6,"Identity response: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML <*>.<*>//EN"">"
P7,"[instance: <*>-<*>-<*>-<*>-<*>] memory limit: <*>.<*> MB, free: <*>.<*> MB"
P8,[instance: <*>-<*>-<*>-<*>-<*>] Instance destroyed successfully.
P9,Removing base or swap file: /var/lib/nova/instances/_base/<*>
P10,"image <*>-<*>-<*>-<*>-<*> at (/var/lib/nova/instances/_base/<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
P11,Successfully synced instances from host 'cp-<*>.<*>.tcloud-<*>.utah.cloudlab.us'.
P12,[instance: <*>-<*>-<*>-<*>-<*>] Instance spawned successfully.
P13,[instance: <*>-<*>-<*>-<*>-<*>] VM Resumed (Lifecycle Event)
P14,[instance: <*>-<*>-<*>-<*>-<*>] Deletion of /var/lib/nova/instances/<*>-<*>-<*>-<*>-<*>_del complete
P15,"[instance: <*>-<*>-<*>-<*>-<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU"
P16,[instance: <*>-<*>-<*>-<*>-<*>] VM Stopped (Lifecycle Event)
P17,"Total usable vcpus: <*>, total allocated vcpus: <*>"
P18,Final resource view: name=cp-<*>.<*>.tcloud-<*>.utah.cloudlab.us phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[]
P19,[instance: <*>-<*>-<*>-<*>-<*>] VM <*> (Lifecycle Event)
P20,Unknown base file: /var/lib/nova/instances/_base/<*>
P21,Base or swap file too young to remove: /var/lib/nova/instances/_base/<*>
P22,Active base files: /var/lib/nova/instances/_base/<*>
P23,Removable base files: /var/lib/nova/instances/_base/<*>
P24,"[instance: <*>-<*>-<*>-<*>-<*>] vcpu limit not specified, defaulting to unlimited"
