EventID,EventTemplate
P0,<*> metrics system started
P1,Notify RMCommunicator isAMLastRetry: false
P2,attempt_<*>_<*>_r_<*>_<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
P3,All maps assigned. Ramping up all remaining reduces:<*>
P4,"<*>.<*>.<*> is deprecated. Instead, use <*>.<*>.<*> _/|\\_ <*>.<*> is deprecated. Instead, use <*>.<*>.<*>"
P5,Failed to connect to MININT-<*>.fareast.corp.microsoft.com:<*> with <*> map outputs
P6,Sleeping for <*> before retrying again. Got null now.
P7,<*> : org.apache.hadoop.util.DiskChecker$DiskErrorException: Could not find any valid local directory for output/attempt_<*>_<*>_m_<*>_<*>/file.out _/|\\_ <*> attempt_<*>_<*>_m_<*>_<*>: <*>: org.apache.hadoop.util.DiskChecker$DiskErrorException: Could not find any valid local directory for output/attempt_<*>_<*>_m_<*>_<*>/file.out
P8,kvstart = <*>; length = <*>
P9,attempt_<*>_<*>_r_<*>_<*> given a go for committing the task output.
P10,The job-<*> file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_<*>_<*>/job.<*> _/|\\_ The job-<*> file on the remote FS is <*>//<*>-<*>-<*>/tmp/hadoop-yarn/staging/msrabi/.staging/job_<*>_<*>/job.<*>
P11,JobHistoryEventHandler notified that forceJobCompletion is true
P12,"Recovering task task_<*>_<*>_m_<*> from prior app attempt, status was SUCCEEDED"
P13,attempt_<*>_<*>_r_<*>_<*> TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP
P14,task_<*>_<*>_r_<*> Task Transitioned from NEW to SCHEDULED
P15,Stopping IPC Server Responder
P16,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static
P17,"Error Recovery for block BP-<*>-<*>.<*>.<*>.<*>-<*>:blk_<*>_<*> in pipeline <*>.<*>.<*>.<*>:<*>, <*>.<*>.<*>.<*>:<*>: bad datanode <*>.<*>.<*>.<*>:<*>"
P18,Task:attempt_<*>_<*>_<*>_<*>_<*> is done. And is in the process of committing
P19,attempt_<*>_<*>_m_<*>_<*> TaskAttempt Transitioned from KILL_CONTAINER_CLEANUP to KILL_TASK_CLEANUP
P20,DFS Read
P21,We launched <*> speculations. Sleeping <*> milliseconds.
P22,bufstart = <*>; bufvoid = <*>
P23,OutputCommitter set in config null
P24,Result of canCommit for attempt_<*>_<*>_r_<*>_<*>:true
P25,IPC Server Responder: starting
P26,Input size for job job_<*>_<*> = <*>. Number of splits = <*>
P27,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
P28,Exception running child : org.apache.hadoop.mapreduce.task.reduce.Shuffle$ShuffleError: error in shuffle in fetcher#<*>
P29,Merging <*> intermediate segments out of a total of <*>
P30,attempt_<*>_<*>_m_<*>_<*> TaskAttempt Transitioned from NEW to UNASSIGNED
P31,Progress of TaskAttempt attempt_<*>_<*>_r_<*>_<*> is : <*>.<*>
P32,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>)
P33,Starting Socket Reader #<*> for port <*>
P34,Using callQueue class java.util.concurrent.LinkedBlockingQueue
P35,Abandoning BP-<*>-<*>.<*>.<*>.<*>-<*>:blk_<*>_<*>
P36,task_<*>_<*>_r_<*> Task Transitioned from RUNNING to SUCCEEDED
P37,attempt_<*>_<*>_r_<*>_<*> Thread started: EventFetcher for fetching Map Completion Events
P38,DataStreamer Exception
P39,Diagnostics report from attempt_<*>_<*>_m_<*>_<*>: Error: java.io.IOException: There is not enough space on the disk
P40,<*> attempt_<*>_<*>_m_<*>_<*> _/|\\_ <*> _<*>_<*>_<*>_<*> attempt_<*>_<*>_m_<*>_<*>
P41,JVM with ID : jvm_<*>_<*>_<*>_<*> asked for a task
P42,Executing with tokens:
P43,Task cleanup failed for attempt attempt_<*>_<*>_m_<*>_<*>
P44,"Event Writer setup for JobId: job_<*>_<*>, File: hdfs://msra-sa-<*>:<*>/tmp/hadoop-yarn/staging/msrabi/.staging/job_<*>_<*>/job_<*>_<*>_<*>.jhist"
P45,Reporting fetch failure for attempt_<*>_<*>_m_<*>_<*> to jobtracker.
