EventId,EventTemplate,Occurrences
5ffdb184,policy /system/emui/base /system/emui/china /vendor/etc /odm/etc /product/etc /hw_odm /hw_oem /data/cust /version/region_comm/china /cust_spec,5
e1fe025b,checkFirstSyncByType no such data in db type is 1 deviceCode is 0,705
1255ec19,startSync hiSyncOption HiSyncOption{syncAction <*> syncMethod 2 syncScope 0 syncDataType 20000 syncModel 2 pushAction 0} app 1 who 1,792
808ef0ec,aggregateHiHealthData aggregateOption is HiAggregateOption{startTime 1512298379505 endTime 1514890379505 type [2008 2009 2010 2011 2012 2013 2014 2015] alignType 0 aggregateType 1 groupUnitType 0},1
be06f144,aggregateHiHealthData aggregateOption is HiAggregateOption{startTime -28800000 endTime 1514908799999 type [44102 44103 44101 44104 44107 44203 44208 44106 44105 44001 44002 44003 44005] alignType 0 aggregateType 1 groupUnitType 3},3
8764d489,sendSyncFailedBroadcast,792
e788f919,initEnviroument,11
3244bf49,getStepCounterStatus,16
86bcfaea,reStartStepCounter,11
3616b800,clear(),11
8e523808,closeNotification...,15
c5a628cf,deleteHealthNotification(),15
876820fd,getVersion,5
6e29dbb9,getStepsTarget,5
7ee6011c,FAILED_ERROR_DATA,10
53ff7617,getDiffTotalCalories,5
16d1d82a,registerDynamicBroadcastReceiver,20
91c1a59c,readXmlIfSupportEX,9
f491d814,getStepsNotificationShowStatus,5
950911f0,getGoalNotificationShowStatus,5
42fd1467,getWriteDBLastDataMinute,5
133bfbb1,getARDebugConfig,5
a032e834,onCreate(),5
d53f3580,moveOldData(),5
99a51c1a,startNotification...,4
f829716b,createHealthNotification(),4
e8928580,upDateHealthNotification()|214|7.14|10000,1
557e9489,upDateHealthNotification()|276|7.22|10109,1
d281e7a7,upDateHealthNotification()|256|7.18|10057,1
e377feb2,upDateHealthNotification()|318|7.14|10001,1
18baacc9,fetchPhoneDataClient,1
279b652e,onReceive action <*>,3239
a7ead6d1,processHandleBroadcastAction action <*>,8602
b8f897f8,flush sensor data,1617
567a996e,calculateCaloriesWithCache totalCalories <*>,27426
660481b7,calculateAltitudeWithCache totalAltitude <*>,27426
ff274ca0,flushTempCacheToDB by <*>,437
3b251b90,writeDataToDB size <*>,437
abda682b,getBinderPackageName packageName com.huawei.health,3156
e08168d7,startListenerChange subscribeList [1],744
