EventID,EventTemplate
P0,shutting down
P1,Commiting zxid <*> from /<*>.<*>.<*>.<*>:<*> not first!
P2,Defaulting to majority quorums
P3,<*> not found! Creating with a reasonable default of <*>. This should only happen when you are upgrading your installation
P4,CommitProcessor exited loop!
P5,Exception causing close of session <*> due to java.io.IOException: Connection reset by peer
P6,minSessionTimeout set to -<*>
P7,FollowerRequestProcessor exited loop!
P8,SessionTrackerImpl exited loop!
P9,<*>LEADING<*> _/|\\_ <*>LEADING<*>LEADING<*> _/|\\_ LEADING
P10,shutdown of request processor complete
P11,PrepRequestProcessor exited loop!
P12,Shutdown called
P13,Established session <*> with negotiated timeout <*> for client /<*>.<*>.<*>.<*>:<*>
P14,Accepted socket connection from /<*>.<*>.<*>.<*>:<*>
P15,Getting a diff from the leader <*>
P16,Cannot open channel to <*> at election address /<*>.<*>.<*>.<*>:<*>
P17,Got zxid <*> expected <*>
P18,binding to port <*>.<*>.<*>.<*>/<*>.<*>.<*>.<*>:<*>
P19,exception while shutting down acceptor: java.net.SocketException: Socket closed
P20,Revalidating client: <*>
P21,Interrupting SendWorker
P22,"Unexpected exception, tries=<*>, connecting to /<*>.<*>.<*>.<*>:<*>"
P23,Getting a snapshot from leader
P24,Shutting down
P25,"Connection broken for id <*>, my id = <*>, error ="
P26,SyncRequestProcessor exited!
P27,<*>FOLLOWING<*> _/|\\_ <*>FOLLOWING<*>FOLLOWING<*> _/|\\_ FOLLOWING
P28,"Have smaller server identifier, so dropping the connection: (<*>, <*>)"
P29,Send worker leaving thread
P30,Have quorum of supporters; starting up and setting last processed zxid: <*>
P31,Follower sid: <*> : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@<*>
P32,Closed socket connection for client /<*>.<*>.<*>.<*>:<*> (no session established for client)
P33,Exception causing close of session <*> due to java.io.IOException: ZooKeeperServer not running
P34,Purge task is not scheduled.
P35,******* GOODBYE /<*>.<*>.<*>.<*>:<*> ********
P36,Received connection request /<*>.<*>.<*>.<*>:<*>
P37,Server environment:<*>.<*>=<*>.<*>.<*> _/|\\_ Server environment:<*>.<*>.<*>=<*>:<*>.<*>:<*>.<*>.<*>:<*>.<*>:<*>.<*>:<*>.<*>:<*>.<*>:<*>.<*>:<*>.<*> _/|\\_ Server environment:<*>.<*>=<*> _/|\\_ Server environment:<*>.<*>.<*>=<*>
P38,Processed session termination for sessionid: <*>
P39,Unexpected exception causing shutdown while sock still open
P40,Synchronizing with Follower sid: <*> maxCommittedLog=<*> minCommittedLog=<*> peerLastZxid=<*>
P41,TCP NoDelay set to: true
