EventID,EventTemplate
P0,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): java.lang.OutOfMemoryError: Requested array size exceeds VM limit"
P1,"<*> , <*> error=<*>, No such file or directory _/|\\_ error=<*>, No such file or directory"
P2,Reporting <*> blocks to the master.
P3,Setting up ContainerLaunchContext
P4,Registering MapOutputTracker
P5,Uncaught exception:
P6,Removing RDD <*>
P7,Running Spark version <*>.<*>.<*>
P8,Finished task <*>.<*> in stage <*>.<*> (TID <*>). <*> bytes result sent to driver
P9,"Completed container container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*> (state: COMPLETE, exit status: -<*>) _/|\\_ Completed container container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*> (state: COMPLETE, exit status: <*>)"
P10,SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: <*>.<*>
P11,"Added broadcast_<*>_<*> in memory on <*>.<*>.<*>.<*>:<*> (size: <*>.<*> , free: <*>.<*> MB)"
P12,"Registered signal handlers for [TERM, HUP, INT]"
P13,"mapred.<*>.is.<*> is deprecated. Instead, use mapreduce.<*>.<*> _/|\\_ mapred.<*>.<*> is deprecated. Instead, use mapreduce.<*>.<*>.<*> _/|\\_ mapred.<*>.<*> is deprecated. Instead, use mapreduce.<*>.<*>"
P14,<*>: Set() _/|\\_ <*>: Set(<*> )
P15,RECEIVED SIGNAL <*>: SIGTERM
P16,Adding task set <*>.<*> with <*> tasks
P17,MemoryStore cleared
P18,Removed <*> successfully in removeExecutor
P19,Asked to remove non-existent executor <*>
