EventID,EventTemplate
P0,Error communicating with RM: Resource Manager doesn't recognize AttemptId: application_<*>_<*>
P1,Merging <*> intermediate segments out of a total of <*>
P2,Found jobId job_<*>_<*> to have not been closed. Will close
P3,EventFetcher is interrupted.. Returning
P4,Exception in getting events
P5,I/O error constructing remote block reader.
P6,Auth successful for job_<*>_<*> (auth:SIMPLE)
P7,Diagnostics report from attempt_<*>_<*>_<*>_<*>_<*>: <*>: <*>.<*>.<*>: <*>  _/|\\_ Diagnostics report from attempt_<*>_<*>_<*>_<*>_<*>: <*>: <*>.<*>.<*>.<*>.<*>.<*>.<*>: <*>  _/|\\_ Diagnostics report from attempt_<*>_<*>_<*>_<*>_<*>: <*> _<*>_<*>_<*>_<*> : <*>.<*>.<*>: <*>.<*>.<*>: <*>.<*>.<*>.<*>.<*>
P8,Received completed container container_<*>_<*>_<*>_<*>
P9,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)"
P10,Diagnostics report from attempt_<*>_<*>_<*>_<*>_<*>: Container released on a *lost* node
P11,OutputCommitter set in config null
P12,"In stop, writing event <*>_FINISHED"
P13,"<*>.<*>.<*> is deprecated. Instead, use <*>.<*>.<*> _/|\\_ <*>.<*> is deprecated. Instead, use <*>.<*>.<*>"
P14,Could not contact RM after <*> milliseconds.
P15,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds. Will retry shortly ...
P16,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
P17,Resolved <*>-<*>-<*>.fareast.corp.microsoft.com to /default-rack _/|\\_ Resolved <*>-<*>.fareast.corp.microsoft.com to /default-rack _/|\\_ Resolved <*>.fareast.corp.microsoft.com to /default-rack
P18,Extract jar:file:/D:/hadoop-<*>.<*>.<*>-localbox/share/hadoop/yarn/hadoop-yarn-common-<*>.<*>.<*>-SNAPSHOT.jar!/webapps/mapreduce to C:\\Users\\msrabi\\AppData\\Local\\Temp\\<*>\\Jetty_<*>_<*>_<*>_<*>_<*>_mapreduce____.<*>\\webapp _/|\\_ Extract jar:file:/D:/hadoop-<*>.<*>.<*>-localbox/share/hadoop/yarn/hadoop-yarn-common-<*>.<*>.<*>-SNAPSHOT.jar!/webapps/mapreduce to C:\\Users\\msrabi\\AppData\\Local\\Temp\\Jetty_<*>_<*>_<*>_<*>_<*>_mapreduce____<*>\\webapp _/|\\_ Extract jar:file:/D:/hadoop-<*>.<*>.<*>-localbox/share/hadoop/yarn/hadoop-yarn-common-<*>.<*>.<*>-SNAPSHOT.jar!/webapps/mapreduce to C:\\Users\\msrabi\\AppData\\Local\\Temp\\<*>\\Jetty_<*>_<*>_<*>_<*>_<*>_mapreduce____<*>\\webapp _/|\\_ Extract jar:file:/D:/hadoop-<*>.<*>.<*>-localbox/share/hadoop/yarn/hadoop-yarn-common-<*>.<*>.<*>-SNAPSHOT.jar!/webapps/mapreduce to C:\\Users\\msrabi\\AppData\\Local\\Temp\\Jetty_<*>_<*>_<*>_<*>_<*>_mapreduce____.<*>\\webapp
P19,Added attempt_<*>_<*>_m_<*>_<*> to list of failed maps
P20,Before Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:<*> ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
P21,Adding protocol org.apache.hadoop.mapreduce.<*>.api.MRClientProtocolPB to the server
P22,Task:attempt_<*>_<*>_<*>_<*>_<*> is done. And is in the process of committing
P23,"MRAppMaster launching normal, non-uberized, multi-container job job_<*>_<*>."
P24,kvstart = <*>; length = <*>
P25,Copied to done location: hdfs://msra-sa-<*>:<*>/tmp/hadoop-yarn/staging
P26,"In stop, writing event MAP_ATTEMPT_FAILED"
P27,Task succeeded with attempt attempt_<*>_<*>_r_<*>_<*>
P28,Container complete event for unknown container id container_<*>_<*>_<*>_<*>
P29,"Failed to connect to /<*>.<*>.<*>.<*>:<*> for block, add to deadNodes and continue. java.net.NoRouteToHostException: No route to host: no further information"
P30,Result of canCommit for attempt_<*>_<*>_r_<*>_<*>:true
P31,Upper limit on the thread pool size is <*>
P32,Sleeping for <*> before retrying again. Got null now.
P33,Opening proxy : <*>.fareast.corp.microsoft.com:<*>
P34,The job-<*> file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_<*>_<*>/job.<*> _/|\\_ The job-<*> file on the remote FS is <*>//<*>-<*>-<*>/tmp/hadoop-yarn/staging/msrabi/.staging/job_<*>_<*>/job.<*>
P35,"Recovering task task_<*>_<*>_m_<*> from prior app attempt, status was SUCCEEDED"
P36,MapCompletionEvents request from attempt_<*>_<*>_r_<*>_<*>. startIndex <*> maxEvents <*>
P37,attempt_<*>_<*>_r_<*>_<*> TaskAttempt Transitioned from <*> to <*>_CONTAINER_CLEANUP _/|\\_ attempt_<*>_<*>_r_<*>_<*> TaskAttempt Transitioned from <*>_<*> to <*>_CONTAINER_CLEANUP _/|\\_ attempt_<*>_<*>_r_<*>_<*> TaskAttempt Transitioned from <*>_CONTAINER_CLEANUP to <*>_<*>_CLEANUP _/|\\_ attempt_<*>_<*>_r_<*>_<*> TaskAttempt Transitioned from <*>_CONTAINER_CLEANUP to <*>
P38,attempt_<*>_<*>_r_<*>_<*> given a go for committing the task output.
P39,Calling handler for JobFinishedEvent
P40,Stopping IPC Server <*>  _/|\\_ Stopping IPC Server <*>
P41,<*> attempt_<*>_<*>_m_<*>_<*>: <*>: java.io.IOException: There is not enough space on the disk _/|\\_ <*>: attempt_<*>_<*>_m_<*>_<*> : java.io.IOException: There is not enough space on the disk
P42,Preempting attempt_<*>_<*>_r_<*>_<*>
P43,Registering class org.apache.hadoop.mapreduce.<*>.<*>.<*>.<*> for class org.apache.hadoop.mapreduce.<*>.<*>.<*>.<*> _/|\\_ Registering class org.apache.hadoop.mapreduce.<*>.<*>.<*>.<*>.<*> for class org.apache.hadoop.mapreduce.<*>.<*>.<*> _/|\\_ Registering class org.apache.hadoop.mapreduce.<*>.<*> for class org.apache.hadoop.mapreduce.<*>.<*> _/|\\_ Registering class org.apache.hadoop.mapreduce.<*>.<*>.<*>.<*> for class org.apache.hadoop.mapreduce.<*>.<*>.<*>
P44,JOB_CREATE job_<*>_<*>
P45,DFS Read
P46,bufstart = <*>; bufvoid = <*>
P47,(EQUATOR) <*> kvi <*>(<*>)
P48,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*>_<*>_<*>_<*> taskAttempt attempt_<*>_<*>_<*>_<*>_<*>
P49,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>
P50,Reduce slow start threshold reached. Scheduling reduces.
P51,IPC Server <*> : starting _/|\\_ IPC Server <*>: starting
P52,finalMerge called with <*> in-memory map-outputs and <*> on-disk map-outputs
P53,Notify RMCommunicator isAMLastRetry: <*>
P54,<*>_<*>_<*>_r_<*>_<*> Transitioned from <*>_<*>_<*> to <*> _/|\\_ <*>_<*>_<*>_r_<*> Transitioned from <*> to <*> _/|\\_ <*>_<*>_<*>_r_<*>_<*> Transitioned from <*> to <*>
P55,Communication exception: java.net.ConnectException: Call From MSRA-SA-<*>/<*>.<*>.<*>.<*> to minint-<*>.fareast.corp.microsoft.com:<*> failed on connection exception: java.net.ConnectException: Connection timed out: no further information; For more details see: http://wiki.apache.org/hadoop/ConnectionRefused
P56,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
P57,Connecting to ResourceManager at <*>-<*>-<*>/<*>.<*>.<*>.<*>:<*>
P58,Started <*>$SelectChannelConnectorWithSafeStartup@<*>.<*>.<*>.<*>:<*>
P59,"Failed to connect to /<*>.<*>.<*>.<*>:<*> for block, add to deadNodes and continue. java.net.ConnectException: Connection <*>: no further information _/|\\_ Failed to connect to /<*>.<*>.<*>.<*>:<*> for block, add to deadNodes and continue. java.net.ConnectException: Connection <*> : no further information"
P60,KILLING attempt_<*>_<*>_r_<*>_<*>
P61,Exception running child : org.apache.hadoop.mapreduce.task.reduce.Shuffle$ShuffleError: error in shuffle in fetcher#<*>
P62,Abandoning BP-<*>-<*>.<*>.<*>.<*>-<*>:blk_<*>_<*>
P63,Using callQueue class java.util.concurrent.LinkedBlockingQueue
