EventID,EventTemplate
P0,minus inf................................<*>
P1,"PrepareForService is being done on this Midplane (mLctn(<*>-<*>), mCardSernum(<*>), iWhichCardsToPwrOff(<*>)) by root"
P2,Temperature Over Limit on link card
P3,round nearest............................<*>
P4,"CE sym <*>, at <*>, mask <*>"
P5,Ido chip status changed: FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*> ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M Thu <*> :<*>:<*> PST <*>
P6,disable speculative access...............<*>
P7,generating <*>
P8,ciod: pollControlDescriptors: Detected the debugger died.
P9,<*> exited normally with exit code <*>
P10,floating pt ex mode <*> enable......<*>
P11,prefetch depth for core <*>................<*>
P12,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
P13,"Kernel detected <*> integer alignment exceptions (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*>"
P14,external input interrupt (unit=<*> bit=<*>): uncorrectable torus error
P15,Target=ido://FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:FE/JTAG/<*> Message=Invalid JtagId = ffffffff Run environmental monitor to diagnose possible hardware failure.
P16,Ido chip status changed: FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:FF ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M <*> :<*>:<*> PDT <*> _/|\\_ Ido chip status changed: FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*> ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M <*> :<*>:<*> PDT <*> _/|\\_ Ido chip status changed: FF:<*>:<*>:<*>:<*>:FF:<*>:<*>:<*>:<*>:<*>:<*> ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M <*> :<*>:<*> PDT <*>
P17,Link PGOOD error latched on link card
P18,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*>.<*> volt rail is OK. THE <*>.<*> VOLT RAIL IS NOT OK.
P19,minus denormalized number................<*>
P20,Microloader Assertion
P21,special purpose registers:
P22,data TLB error interrupt
P23,"critical input interrupt (unit=<*> bit=<*>): warning for tree <*> wire, suppressing further interrupts of same type"
P24,<*> major internal error
P25,<*> DCACHE summary averages: #ofDirtyLines: <*> out of <*> #ofDirtyDblWord: <*> out of <*>
P26,Node card is not fully functional
P27,"<*> ddr error(s) detected and corrected on rank <*>, symbol <*> over <*> seconds"
P28,machine check <*>  _/|\\_ <*> machine check<*> _/|\\_ <*> machine check <*>  _/|\\_ machine check <*>
P29,ciod: generated <*> core files for program <*> _/|\\_ ciod: generated <*> core files for program <*>files<*>
P30,Ido chip status changed: FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*> ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M Tue Aug <*> :<*>:<*> PDT <*> _/|\\_ Ido chip status changed: FF:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:FF ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M Tue Aug <*> :<*>:<*> PDT <*> _/|\\_ Ido chip status changed: FF:<*>:<*>:<*>:<*>:FF:<*>:<*>:<*>:<*>:<*>:<*> ip=<*>.<*>.<*>.<*> v=<*> t=<*> status=M Tue Aug <*> :<*>:<*> PDT <*>
P31,rts internal error
P32,ciod: LOGIN chdir(/<*>/<*>/<*>/<*>) failed: <*>  _/|\\_ ciod: LOGIN chdir(/<*>/<*>/<*>/<*>/<*>) failed: <*>/<*>  _/|\\_ ciod: LOGIN chdir(/<*>/<*>/<*>/<*>/<*>) failed: <*> 
