EventID,EventTemplate
P0,autorun ... _/|\\_ <*> autorun ...
P1,RRD_update (/var/lib/ganglia/rrds/<*>/__<*>__/<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*> /<*>/<*>_one.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*>/__<*>__/<*>_one.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*> /<*>/<*>_<*>_<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*> /__<*>__/<*>_one.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*>/<*>/<*>_one.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*>/<*>/<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*> /<*>/<*>_<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*>/<*>/<*>_<*>_<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*> /__<*>__/<*>_<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*> /<*>/<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*>/__<*>__/<*>_<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step) _/|\\_ RRD_update (/var/lib/ganglia/rrds/<*>/<*>/<*>_<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step)
P2,<*>.<*> Using HPET based timekeeping. _/|\\_ Using HPET based timekeeping.
P3,"Connection broken to AF_INET(tbird-<*>:<*>), reopening in <*> seconds"
P4,"MPBSClusterQuery(base,RCount,EMsg,SC)"
P5,DMI <*>.<*> present.
P6,Setting APIC routing to flat
P7,Vendor: FUJITSU Model: <*> Rev: <*>
P8,<*> Hyper-Threading is disabled _/|\\_ Hyper-Threading is disabled
P9,<*>: <*>:<*>:(<*>.c:<*>:<*>_<*>_<*>_<*>_<*>()) previously skipped <*> similar messages _/|\\_ <*>: <*>:<*>:(<*>_<*>.c:<*>:<*>_<*>_<*>()) previously skipped <*> similar messages
P10,Out of Memory: Killed process <*> (python).
P11,[ib_sm_assign.c:<*>]: Set LID failed because NO RESPONSE
P12,pan_trace: panfs trace buffer <*> added.
P13,getpwnam failed for #<*>#
P14,sshd -TERM succeeded
P15,Kerberos password accepted for user #<*># (#<*>#@#<*>#).
P16,"MSRProcessConfig(SR,HOSTLIST='<*>|<*>[<*>-<*>]$|<*>) _/|\\_ MSRProcessConfig(SR,HOSTLIST='<*>[<*>-<*>]$|<*>[<*>-<*>]$|<*>)"
P17,<*>: Losing <*>: savemail panic
