EventID,EventTemplate
P0,processHandleBroadcastAction action:com.huawei.health.WIDGET_DISABLE
P1,startStepCounterInter stand
P2,setGoalNotifiShownRecord <*> 
P3,"initUserPrivacy the userPrivacy switch is open, start push user data!"
P4,"aggregateHiHealthData() time = <*>, totalTime = <*>"
P5,"timeStamp back,extendReportTimeStamp=<*>"
P6,flushTempCacheToDB by stand
P7,userInfo changed detail
P8,getWriteDBLastDataMinute _/|\\_ <*>getWriteDBLastDataMinute<*>
P9,sendSyncFailedBroadcast
P10,readXmlIfSupportEX result=true
P11,initDiffAltitude from File mAltitudeDiff=<*>.<*>
P12,"getHealthClientListByTime() dataClientIDs is null timeInterval = HiTimeInterval{startTime=<*>-<*>-<*> :<*>:<*>, endTime=<*>-<*>-<*> :<*>:<*>, timeZone=<*>}"
P13,MyGetDetailDataCallback onResult bundle == null
P14,"saveRealTimeHealthDatasStat() size = <*>,totalTime = <*>"
P15,getTodayNoSyncTotalValue datas is null or empty
P16,"readHiHealthData() end time = <*>, totalTime = <*>"
P17,getCfgFile enter...
P18,checkLocalDataValue false
P19,getStringHuid() who is com.huawei.health
P20,rebuild notification
P21,the first init <*>
P22,next day:<*>
P23,isScreenOn true
P24,getMidWareStepCountService: isSystemApp = true
P25,processHandleBroadcastAction action:android.intent.action.TIME_TICK
P26,insertHiHealthData() checkAppType <*> appID = <*>
P27,"startInsertSportSync start auto sync,app is <*>"
P28,initStepCounter : deviceType <*>
P29,setActionRestartSensorAlarm=<*>
P30,getDeviceShutDownBoolean shutDown=false
P31,"bulkSaveDetailHiHealthData() size = <*>,totalTime = <*>"
P32,isScreenOn false
P33, getDiffTotalSteps= <*>##<*>
P34,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@<*>
P35,initDataPrivacy the dataPrivacy is true
P36,"screen status unknown,think screen on"
P37,"supportPrivateStandStepcounter=true,supportStandStepCounter=true"
P38,startStepCounterInter mStandStepCounter = com.huawei.health.b.b.a@<*>
P39, getLastSyncDBTime= -<*>
P40,onCreate()
P41, getServiceRestartRecord= <*>
P42, getTodayBasicStandardSteps= <*>##<*>##<*>
P43,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>
P44,getStepCounterStatus _/|\\_ <*>getStepCounterStatus<*>
P45,registerLogCallback com.huawei.health.c.c@<*>
P46,clear()
P47,switchTrackMonitor false
P48,initUserPrivacy the userPrivacy is true
P49,<*>getDiffTotalCalories<*> _/|\\_ getDiffTotalCalories
P50,getStepsTarget _/|\\_ <*>getStepsTarget<*>
P51,createHealthNotification()
P52,initDataManager enter...
P53,fetchPhoneDataClient
P54,onReceive action: android.intent.action.SCREEN_OFF
P55,"saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>"
P56,"getMidWareStepCountService: pkgName = com.huawei.systemserver, service = com.huawei.systemserver.ihealth.connectivity.HwStepCounterService"
P57,upDateHealthNotification()|<*>|<*>.<*>|<*>
P58, getDiffTotalAltitude= <*>##<*>.<*>
P59,context=com.huawei.health.manager.DaemonService@<*>
P60,FAILED_SCREEN_OFF block report
P61,calculateAltitudeWithCache totalAltitude=<*>
P62,Alarm uploadStaticsToDB totalSteps=<*>:<*>:<*>:<*>
P63, getIntercepterDistance from Prefence success and intercepterDistanceStr= <*>##<*>.<*>
P64,uploadStaticsToDB failed message=true
P65,"initBinder() app = <*>, packageName = com.huawei.health"
P66,"initDataPrivacy the dataPrivacy switch is open, start push health data!"
P67,registerLogCallback com.huawei.health.c.c@<*> cb:com.huawei.health.b.a.g@<*>
P68,"stepSyncOrNot appSynTimes is <*>, statsyncTimes is <*>"
P69,onReceive action: android.intent.action.SCREEN_ON
P70,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
P71,"readHiHealthData() readOption = HiDataReadOption{startTime=<*>, endTime=<*>, type=[<*>], count = <*>, sortOrder=<*>, readType=<*>, alignType=<*>} _/|\\_ readHiHealthData() readOption = HiDataReadOption{startTime=<*>, endTime=<*>, type=[<*>, <*>], count = <*>, sortOrder=<*>, readType=<*>, alignType=<*>}"
P72,getMidWareCache mRemote=com.huawei.health.c.c@<*>
P73,insert conflict event timeBegin <*> timeEnd <*>
P74,getFirstStartDaemonFromUI: true
P75,processHandleBroadcastAction action:android.intent.action.TIME_SET
P76,registersensorsuccess: true
P77,startStepCounter enter...
P78,supportStandStepCounter true
P79,readXmlIfSupportEX
P80,initTrackDistancefromFile from File mTrackDistance=<*>.<*>
P81,"checkFirstSyncByType no such data in db ,type is <*> deviceCode is <*>"
P82,checkInsertStatus stepSum or calorieSum is enough
P83,InsertEvent success begin:<*> end:<*>
P84,onStartCommand Intent { pkg=com.huawei.health cmp=com.huawei.health/.manager.DaemonService (has extras) }
P85,"startInsertSportSync first <*> steps sync,do all sync"
P86,"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is <*> oldDay is <*>"
P87,initCacheFromFile enter...
P88,compareMidWareCacheAndLocalCache enter...
P89,reStartStepCounter
P90,"aggregateHiHealthData aggregateOption is HiAggregateOption{startTime=<*>, endTime=<*>, type=[<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>], alignType=<*>, aggregateType=<*>, groupUnitType=<*>} _/|\\_ aggregateHiHealthData aggregateOption is HiAggregateOption{startTime=<*>, endTime=<*>, type=[<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>], alignType=<*>, aggregateType=<*>, groupUnitType=<*>} _/|\\_ aggregateHiHealthData aggregateOption is HiAggregateOption{startTime=<*>, endTime=<*>, type=[<*>, <*>, <*>], alignType=<*>, aggregateType=<*>, groupUnitType=<*>} _/|\\_ aggregateHiHealthData aggregateOption is HiAggregateOption{startTime=<*>, endTime=<*>, type=[<*>, <*>], alignType=<*>, aggregateType=<*>, groupUnitType=<*>}"
P91,flush sensor data
P92,setDiffTotalSteps=<*>
P93,setBasicStandardSteps basicStandardStep=<*> restartSteps=<*>
P94,<*>() checkAppType <*> appID = <*> id = <*> time = <*> _/|\\_ <*>() checkAppType <*> appID = <*> id = <*> time= <*>
P95,"saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,type = <*>"
P96,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
P97,initSyncModel current SyncModel is <*>
P98,ifCanSync not! no cloud version
P99,FAILED_ERROR_DATA
P100,deleteHealthNotification()
P101,needAutoSync autoSyncSwitch is open
P102,"setDeviceShutDownValue shutDownTime=<*>,isShutDown=false"
P103,InsertCallBack() onSuccess type = <*> data=true
P104,initEnviroument
P105,onStandStepChanged <*>
P106,writeDataToDB size <*>
P107,calculateCaloriesWithCache totalCalories=<*>
P108,checkInsertStatus stepStatSum or calorieStatSum is enough
P109,initDiffCaloriesfromFile mCaloriesDiff=<*>.<*>
P110,theDayChanged <*>
P111,getMidWareCache result=true
