EventID,EventTemplate
P0,"error=<*>, No such file or directory"
P1,Setting up ContainerLaunchContext
P2,Registering MapOutputTracker
P3,Uncaught exception:
P4,Removing RDD <*>
P5,Lost executor <*> on mesos-<*>-<*>: Container killed by YARN for exceeding memory limits. <*>.<*> of <*>.<*> virtual memory used. Consider boosting <*>.
P6,"<*> is deprecated. Instead, use <*>"
P7,<*>: Set()
P8,RECEIVED SIGNAL <*>: SIGTERM
P9,Saved output of task 'attempt_<*>_<*>_m_<*>_<*>' to hdfs://<*>:<*>/pjhe/test/<*>/_temporary/<*>/task_<*>_<*>_m_<*>
P10,Told to re-register on heartbeat
P11,Driver now available: <*>:<*>
P12,Interrupted while trying for connection
P13,Got told to re-register updating block broadcast_<*>_<*>
P14,Asking each executor to shut down
P15,Lost executor <*> on mesos-<*>-<*>: Container container_<*>_<*>_<*>_<*> exited from explicit termination request.
P16,Exception in connection from <*>/<*>:<*> _/|\\_ Exception in connection from /<*>:<*>
P17,Shutdown hook called
P18,Starting executor ID <*> on host mesos-<*>-<*>
P19,Asked to remove non-existent executor <*>
P20,Running Spark version <*>
P21,Failed to get block(s) from mesos-<*>-<*>:<*>
P22,Waiting for spark context initialization <*> _/|\\_ Waiting for spark context initialization
P23,Starting job: collect at <*>.py:<*>
P24,"Failed to fetch block shuffle_<*>_<*>_<*>, and will not retry (<*> retries)"
P25,Finished task <*>.<*> in stage <*>.<*> (TID <*>) in <*> ms on mesos-<*>-<*> (<*>/<*>)
P26,Got job <*> (collect at <*>.py:<*>) with <*> output partitions
P27,Successfully stopped SparkContext
P28,BlockManager stopped
P29,Registered BlockManager
P30,Error while invoking RpcHandler#receive() <*> 
P31,Error occurred while fetching local blocks
P32,Removing RDD <*> from persistence list
P33,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: Executor heartbeat timed out after <*> ms"
P34,"Job <*> failed: count at <*>.py:<*>, took <*>.<*> s"
P35,"waiting: Set(ResultStage <*>, ShuffleMapStage <*>, ShuffleMapStage <*>) _/|\\_ waiting: Set(ShuffleMapStage <*>, ResultStage <*>) _/|\\_ waiting: Set(ResultStage <*>, ShuffleMapStage <*>)"
P36,Abandoning <*>:blk_<*>_<*>
P37,Reading broadcast variable <*> took <*> ms
P38,Ignored failure: <*>: Connection from mesos-master-<*>/<*>:<*> closed
P39,Unregistering ApplicationMaster with FAILED (diag message: User application exited with status <*>)
P40,Connecting to ResourceManager at mesos-master-<*>/<*>:<*>
P41,Lost executor <*> on mesos-<*>-<*>: Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: Container killed on request. Exit code is <*>
P42,OutputCommitCoordinator stopped!
P43,"Will request <*> executor containers, each with <*> cores and <*> memory including <*> overhead"
P44,Ignoring response for RPC <*> from mesos-<*>-<*>/<*>:<*> (<*> bytes) since it is not outstanding
P45,Cleaned <*> 
P46,MapOutputTrackerMasterEndpoint stopped!
P47,Created broadcast <*> from textFile at NativeMethodAccessorImpl.java:-<*>
P48,Deleting staging directory .sparkStaging/application_<*>_<*>
P49,Unregistering ApplicationMaster with FAILED (diag message: Max number of executor failures (<*>) reached)
P50,Got assigned task <*>
P51,Reporter thread fails <*> time(s) in a row.
P52,Successfully started service '<*>' on port <*>.
P53,Starting job: runJob at PythonRDD.scala:<*>
P54,Marking ResultStage <*> (collect at <*>.py:<*>) as failed due to a fetch failure from ShuffleMapStage <*> (reduceByKey at <*>.py:<*>)
P55,Using REPL class URI: http://<*>:<*>
P56,"Started progress reporter thread with (heartbeat : <*>, initial allocation : <*>) intervals"
P57,"<*>: Interrupted while waiting for IO on channel <*>[connection-pending remote=mesos-master-<*>/<*>:<*>]. <*> millis timeout left.; Host Details : local host is: ""mesos-slave-<*>/<*>""; destination host is: ""mesos-master-<*>"":<*>;"
P58,Missing an output location for shuffle <*>
P59,Got the output locations
P60,"Removed broadcast_<*>_<*> on <*>:<*> in memory (size: <*>.<*> , free: <*>.<*> )"
P61,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. <*>.<*> of <*>.<*> virtual memory used. Consider boosting <*>."
P62,Driver commanded a shutdown
P63,Error sending message [message = RetrieveSparkProps] in <*> attempts
P64,"Job <*> finished: collect at <*>.py:<*>, took <*>.<*> s"
P65,Error cleaning broadcast <*>
P66,Cancelling stage <*>
P67,Submitting <*> missing tasks from ResultStage <*> (PythonRDD[<*>] at count at <*>.py:<*>)
P68,Lost executor <*> on mesos-master-<*>: Slave lost
P69,Putting block broadcast_<*> failed
P70,Remoting started; listening on addresses :[akka.tcp://<*>@<*>:<*>]
P71,"Submitting ResultStage <*> (PythonRDD[<*>] at count at <*>.py:<*>), which has no missing parents"
P72,MemoryStore started with capacity <*>.<*> 
P73,BlockManager re-registering with master
P74,"ShuffleMapStage <*> is now unavailable on executor <*> (<*>/<*>, false)"
P75,Driver requested to kill executor(s) <*>.
P76,Exception while beginning fetch of <*> outstanding blocks (after <*> retries)
P77,User application exited with status <*>
P78,"Final app status: FAILED, exitCode: <*>, (reason: Max number of executor failures (<*>) reached)"
P79,"Another thread is loading rdd_<*>_<*>, waiting for it to finish..."
P80,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-slave-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-slave-<*>. Exit status: <*>. Diagnostics: Container killed on request. Exit code is <*>"
P81,<*> in task <*>.<*> in stage <*>.<*> (TID <*>) _/|\\_ <*> task <*>.<*> in stage <*>.<*> (TID <*>) <*> (<*>) <*>  _/|\\_ <*> task <*>.<*> in stage <*>.<*> (TID <*>) _/|\\_ <*> task <*>.<*> in stage <*>.<*> (TID <*> )<*> (<*> )
P82,<*>: Broken pipe _/|\\_ <*> :<*>: <*>: Broken pipe
P83,"Excluding datanode DatanodeInfoWithStorage[<*>:<*>,DS-<*>-<*>-<*>-<*>-<*>,DISK]"
P84,<*>: Exception while starting container container_<*>_<*>_<*>_<*> on host mesos-slave-<*>
P85,Stage <*> contains a task of very large size (<*> ). The maximum recommended task size is <*> .
P86,This may have been caused by a prior exception:
P87,Adding filter: <*>
P88,Trying to remove executor <*> from BlockManagerMaster.
P89,Starting job: count at <*>.py:<*>
P90,Container killed by YARN for exceeding memory limits. <*>.<*> of <*>.<*> virtual memory used. Consider boosting <*>.
P91,Waiting for application to be successfully unregistered.
P92,Resubmitting ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) and ResultStage <*> (collect at <*>.py:<*>) due to fetch failure
P93,Starting Executor Container
P94,Submitting <*> missing tasks from ResultStage <*> (PythonRDD[<*>] at collect at <*>.py:<*>)
P95,"Registering block manager <*>:<*> with <*>.<*> RAM, BlockManagerId(<*>, <*>, <*>)"
P96,Resubmitting ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) because some of its tasks had failed: <*> _/|\\_ Resubmitting ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) because some of its tasks had failed: <*> 
P97,ResultStage <*> (collect at <*>.py:<*>) finished in <*>.<*> s
P98,Server created on <*>
P99,Error sending message [message = GetLocations(broadcast_<*>_<*>)] in <*> attempts
P100,"Finished task <*>.<*> in stage <*>.<*> (TID <*>). Result is larger than maxResultSize (<*>.<*> > <*>.<*> ), dropping it."
P101,"Changing modify acls to: yarn,curi"
P102,"Block <*>_<*>_<*> stored as bytes in memory (estimated size <*>.<*> , free <*>.<*> )"
P103,"Received <*> containers from YARN, launching executors on <*> of them."
P104,"Prepared Local resources Map(__spark__.jar -> resource { scheme: ""hdfs"" host: ""<*>"" port: <*> file: ""/user/curi/.sparkStaging/application_<*>_<*>/<*>"" } size: <*> timestamp: <*> type: FILE visibility: PRIVATE, pyspark.zip -> resource { scheme: ""hdfs"" host: ""<*>"" port: <*> file: ""/user/curi/.sparkStaging/application_<*>_<*>/pyspark.zip"" } size: <*> timestamp: <*> type: FILE visibility: PRIVATE, <*> -> resource { scheme: ""hdfs"" host: ""<*>"" port: <*> file: ""/user/curi/.sparkStaging/application_<*>_<*>/<*>"" } size: <*> timestamp: <*> type: FILE visibility: PRIVATE)"
P105,Preparing Local resources
P106,Waiting for Spark driver to be reachable.
P107,Registering the ApplicationMaster
P108,ResultStage <*> (count at pnmf_dblp.py:<*>) failed in <*>.<*> s
P109,MemoryStore cleared
P110,"Removing block manager BlockManagerId(<*>, mesos-<*>-<*>, <*>)"
P111,Retrying connect to server: mesos-master-<*>/<*>:<*>. Already tried <*> time(s); maxRetries=<*>
P112,Unregistering ApplicationMaster with SUCCEEDED
P113,Updating epoch to <*> and clearing cache
P114,Parents of final stage: List(ShuffleMapStage <*>)
P115,"SparkListenerBus has already stopped! Dropping event SparkListenerBlockUpdated(BlockUpdatedInfo(BlockManagerId(<*>, mesos-slave-<*>, <*>),<*>_<*>_<*>,StorageLevel(false, true, false, false, <*>),<*>,<*>,<*>))"
P116,Retrying fetch (<*>/<*>) for <*> outstanding blocks after <*> ms
P117,Reporting <*> blocks to the master.
P118,"Error sending message [message = Heartbeat(<*>,[Lscala.<*>;@<*>,BlockManagerId(<*>, mesos-<*>-<*>, <*>))] in <*> attempts"
P119,waiting: Set(ResultStage <*>)
P120,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): <*>: Requested array size exceeds VM limit"
P121,"Add WebUI Filter. AddWebUIFilter(<*>,Map(PROXY_HOSTS -> mesos-master-<*>, PROXY_URI_BASES -> http://mesos-master-<*>:<*>/proxy/application_<*>_<*>),/proxy/application_<*>_<*>)"
P122,Missing parents: List(ShuffleMapStage <*>)
P123,SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: <*>.<*>
P124,Ignoring task-finished event for <*>.<*> in stage <*>.<*> because task <*> has already completed successfully
P125,Driver <*>:<*> disassociated! Shutting down.
P126,Created local directory at /opt/hdfs/nodemanager/usercache/<*>/appcache/application_<*>_<*>/blockmgr-<*>-<*>-<*>-<*>-<*>
P127,Finished task <*>.<*> in stage <*>.<*> (TID <*>). <*> bytes result sent to driver
P128,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: Exception from container-launch."
P129,Removed <*> successfully in removeExecutor
P130,Cleaned accumulator <*>
