EventID,EventTemplate
P0,Reporting <*> blocks to the master.
P1,Failed to get block(s) from mesos-<*>-<*>:<*>
P2,"error=<*>, No such file or directory _/|\\_ <*> , <*> error=<*>, No such file or directory"
P3,Setting up ContainerLaunchContext
P4,Registering MapOutputTracker
P5,Uncaught exception:
P6,Removing RDD <*>
P7,"Completed container container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*> (state: COMPLETE, exit status: <*>) _/|\\_ Completed container container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*> (state: COMPLETE, exit status: -<*>)"
P8,SchedulerBackend is ready for scheduling beginning after reached minRegisteredResourcesRatio: <*>.<*>
P9,Running Spark version <*>
P10,"Error sending message [message = Heartbeat(<*>,[Lscala.<*>;@<*>,BlockManagerId(<*>, mesos-<*>-<*>, <*>))] in <*> attempts"
P11,"Added <*>_<*>_<*> in memory on <*>:<*> (size: <*>.<*> , free: <*>.<*> )"
P12,"Registered signal handlers for [TERM, HUP, INT]"
P13,"<*> is deprecated. Instead, use <*>"
P14,<*>: Set(<*> ) _/|\\_ <*>: Set()
P15,Finished task <*>.<*> in stage <*>.<*> (TID <*>). <*> bytes result sent to driver
P16,Driver <*> ! Shutting down. <*>:<*> _/|\\_ Driver <*>:<*> ! Shutting down.
P17,RECEIVED SIGNAL <*>: SIGTERM
P18,Adding task set <*>.<*> with <*> tasks
P19,MemoryStore cleared
P20,Removed <*> successfully in removeExecutor
P21,Asked to remove non-existent executor <*>
P22,Input split: <*>:/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*> _/|\\_ Input split: <*>://<*>:<*>/<*>/<*>/<*>:<*>+<*> _/|\\_ Input split: <*>:/<*>/<*>/<*>/<*>/<*>:<*>+<*> _/|\\_ Input split: <*>:/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*> _/|\\_ Input split: <*>:/<*>/<*>/<*>/<*>/<*>:<*>+<*>/<*>/<*>/<*>/<*>/<*>:<*>+<*>
P23,Cleaned accumulator <*>
P24,<*> started
P25,Total input paths to process : <*>
P26,"Container request (host: Any, capability: <memory:<*>, vCores:<*>>)"
P27,Exception in createBlockOutputStream
P28,'NoneType' and 'NoneType' _/|\\_ '<*>' and 'NoneType' _/|\\_ 'NoneType' and '<*>'
P29,attempt_<*>_<*>_m_<*>_<*>: Committed
P30,ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) finished in <*>.<*> s
P31,Lost executor <*> on mesos-<*>-<*>: Executor heartbeat timed out after <*> ms
P32,Exception in connection from /<*>:<*> _/|\\_ Exception in connection from <*>/<*>:<*>
P33,Shutdown hook called
P34,"Found inactive connection to mesos-<*>-<*>/<*>:<*>, creating a new one."
P35,Trying to remove executor <*> from BlockManagerMaster.
P36,Incomplete task interrupted: Attempting to kill Python Worker
P37,BlockManagerMaster stopped
P38,Started <*> remote fetches in <*> ms
P39,"<*>: Interrupted while waiting for IO on channel <*>[connection-pending remote=mesos-master-<*>/<*>:<*>]. <*> millis timeout left.; Host Details : local host is: ""mesos-slave-<*>/<*>""; destination host is: ""mesos-master-<*>"":<*>;"
P40,"Removed TaskSet <*>.<*>, whose tasks have all completed, from pool"
P41,Opening proxy : mesos-<*>-<*>:<*>
P42,"Lost task <*>.<*> in stage <*>.<*> (TID <*>, mesos-<*>-<*>): ExecutorLostFailure (executor <*> exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. <*>.<*> of <*> physical memory used. Consider boosting <*>."
P43,Missing parents: List() _/|\\_ Missing parents: List(<*> )
P44,Got job <*> (collect at <*>.py:<*>) with <*> output partitions
P45,Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: Container <*> on <*>. Exit <*>  _/|\\_ Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: <*> container-<*>.
P46,Interrupted while trying for connection
P47,Starting executor ID <*> on host mesos-<*>-<*>
P48,BlockManager stopped
P49,looking for newly runnable stages
P50,"Partition rdd_<*>_<*> not found, computing it"
P51,"Resubmitted ShuffleMapTask(<*>, <*>), so marking it as still running"
P52,Resubmitting ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) because some of its tasks had failed: <*>  _/|\\_ Resubmitting ShuffleMapStage <*> (reduceByKey at <*>.py:<*>) because some of its tasks had failed: <*>
P53,Registering <*> 
P54,"Will request <*> executor containers, each with <*> cores and <*> memory including <*> overhead"
P55,"Failed to fetch block shuffle_<*>_<*>_<*>, and will not retry (<*> retries)"
P56,Lost executor <*> on mesos-<*>-<*>: Container marked as failed: container_<*>_<*>_<*>_<*> on host: mesos-<*>-<*>. Exit status: <*>. Diagnostics: Container killed on request. Exit code is <*>
P57,"ShuffleMapStage <*> is now unavailable on executor <*> (<*>/<*>, false)"
P58,Reading broadcast variable <*> took <*> ms
P59,Successfully stopped SparkContext
